provider_name,address1,address2,city,county,state_code,zip,national_drug_code,order_label,last_order_date,last_date_delivered,total_courses,courses_available,courses_available_date,geocoded_address,npi
Lakeland Regional Medical Center,1324 Lakeland Hills Blvd,Attn: Pharmacy,Lakeland,Polk,FL,33805,0002-7589-01,Bebtelovimab,2022-03-03T00:00:00.000,2022-03-04T00:00:00.000,280,,,POINT (-81.953345 28.060173),
Putnam Community Medical Center,611 ZEAGLER DRIVE,,Palatka,Putnam,FL,32177,0002-7589-01,Bebtelovimab,2022-02-17T00:00:00.000,2022-02-22T00:00:00.000,10,,,POINT (-81.693518 29.642384),
Flagler Hospital Inc.,400 HEALTH PARK BLVD,,Saint Augustine,Saint Johns,FL,32086,0002-7589-01,Bebtelovimab,2022-02-17T00:00:00.000,2022-02-22T00:00:00.000,5,5.0,2022-03-08T00:00:00.000,POINT (-81.31748 29.862615),
Midway Specialty Care Center,356 E Midway Road,,Fort Pierce,Saint Lucie,FL,34982,0002-7589-01,Bebtelovimab,2022-02-25T00:00:00.000,2022-03-01T00:00:00.000,60,50.0,2022-03-02T00:00:00.000,POINT (-80.320662 27.374168),
Ronald Samess MD,573 nw lake whitney pl,Suite 105,Port Saint Lucie,Saint Lucie,FL,34986,0002-7589-01,Bebtelovimab,2022-02-25T00:00:00.000,2022-03-01T00:00:00.000,10,,,POINT (-80.403824 27.318013),1831190941.0
HCA MED CTR OF PT ST LUCIE,1800 SE TIFFANY AVE.,,Port St. Lucie,Saint Lucie,FL,34952,0002-7589-01,Bebtelovimab,2022-02-17T00:00:00.000,2022-02-22T00:00:00.000,5,,,POINT (-80.295262 27.289552),
Gulfbreeze Hospital,1110 Gulf Breeze Parkway,,Gulf Breeze,Santa Rosa,FL,32561,0002-7589-01,Bebtelovimab,2022-02-17T00:00:00.000,2022-02-22T00:00:00.000,25,,,POINT (-87.156854 30.358636),
Jay Hospital,14114 ALABAMA STREET,,Jay,Santa Rosa,FL,32565,0002-7589-01,Bebtelovimab,2022-02-17T00:00:00.000,2022-02-22T00:00:00.000,25,,,POINT (-87.151673 30.950024),
ENGLEWOOD COMMUNITY HOSPITAL,700 MEDICAL BLVD,,Englewood,Sarasota,FL,34223,0002-7589-01,Bebtelovimab,2022-02-17T00:00:00.000,2022-02-22T00:00:00.000,5,5.0,2022-03-03T00:00:00.000,POINT (-82.326634 26.948985),
Tringali Park R - Charlotte County,"3460 N Access Rd, Englewood",,Englewood,Sarasota,FL,34224,0002-7589-01,Bebtelovimab,2022-03-03T00:00:00.000,2022-03-08T00:00:00.000,310,,,POINT (-82.292401 26.934578),1215609870.0
Sarasota Memorial Hospital Venice,2600 Laurel Road,,Nokomis,Sarasota,FL,34275,0002-7589-01,Bebtelovimab,2022-02-17T00:00:00.000,2022-02-22T00:00:00.000,5,5.0,2022-03-03T00:00:00.000,POINT (-82.412394 27.137427),
True Health Pharmacy,4930 E Lake Mary Blvd.,,Sanford,Seminole,FL,32771,0002-7589-01,Bebtelovimab,2022-03-03T00:00:00.000,2022-03-04T00:00:00.000,80,30.0,2022-02-25T00:00:00.000,,
Barnstorm Theatre - Sumter County,2720 Brownwood Blvd,,The Villages,Sumter,FL,32163,0002-7589-01,Bebtelovimab,2022-03-03T00:00:00.000,2022-03-08T00:00:00.000,310,,,POINT (-82.021889 28.844215),1215609870.0
Primary Care South,5551 Hwy 98,,Santa Rosa Beach,Walton,FL,32459,0002-7589-01,Bebtelovimab,2022-03-03T00:00:00.000,2022-03-04T00:00:00.000,150,20.0,2022-03-03T00:00:00.000,,
NW FL Community Hospital,1360 Brickyard Road,,Chipley,Washington,FL,32428,0002-7589-01,Bebtelovimab,2022-03-03T00:00:00.000,2022-03-04T00:00:00.000,5,,,POINT (-85.542758 30.764574),
FSM DEPARTMENT OF HEALTH AND SOCIAL,"CAPITOL ROAD, PALIKIR, POHNPEI","Capitol Suites Offices, Rm 103 PS07",Pohnpei,Federated States Of Micronesia,FM,96941,0002-7589-01,Bebtelovimab,2022-03-07T00:00:00.000,2022-02-18T00:00:00.000,180,,,,
APPLING HEALTHCARE SYSTEMS,163 EAST TOLLISON ST.,,Baxley,Appling,GA,31513,0002-7589-01,Bebtelovimab,2022-02-18T00:00:00.000,2022-02-23T00:00:00.000,15,,,POINT (-82.349351 31.768768),
HSP AUTH OF MILLER COUNTY,209 N CUTHBERT ST,,Colquitt,Baker,GA,39837,0002-7589-01,Bebtelovimab,2022-02-23T00:00:00.000,2022-03-01T00:00:00.000,5,,,POINT (-84.734551 31.175592),
Atrium Navicent Rehabilitation,3351 Northside Dr.,,Macon,Bibb,GA,31210,0002-7589-01,Bebtelovimab,2022-02-18T00:00:00.000,2022-02-22T00:00:00.000,10,,,POINT (-83.681431 32.892836),
Atrium Navicent the Medical Center,777 HEMLOCK STREET,Attn: Pharmacy,Macon,Bibb,GA,31201,0002-7589-01,Bebtelovimab,2022-03-02T00:00:00.000,2022-03-04T00:00:00.000,20,,,POINT (-83.636553 32.833202),
EAST GEORGIA REGIONAL MED CENTER,1499 FAIR ROAD,,Statesboro,Bulloch,GA,30458,0002-7589-01,Bebtelovimab,2022-02-18T00:00:00.000,2022-02-23T00:00:00.000,10,,,POINT (-81.76874 32.415301),
BURKE MEDICAL CENTER,351 S LIBERTY ST,,Waynesboro,Burke,GA,30830,0002-7589-01,Bebtelovimab,2022-02-17T00:00:00.000,2022-02-22T00:00:00.000,10,,,POINT (-82.011665 33.083534),
CANDLER HOSPITAL,5353 Reynolds Street,,Savannah,Chatham,GA,31405,0002-7589-01,Bebtelovimab,2022-02-17T00:00:00.000,2022-02-22T00:00:00.000,10,,,POINT (-81.101394 32.028299),
ST JOSEPHS HOSPITAL INC,11705 MERCY BLVD,,Savannah,Chatham,GA,31419,0002-7589-01,Bebtelovimab,2022-02-18T00:00:00.000,2022-02-23T00:00:00.000,10,,,POINT (-81.152848 31.985309),
STMADMIN,1230 BAXTER STREET,,Athens,Clarke,GA,30606,0002-7589-01,Bebtelovimab,2022-03-02T00:00:00.000,2022-03-04T00:00:00.000,70,,,POINT (-83.404467 33.945929),
COLQUITT REGIONAL MEDICAL CENTER,3131 S MAIN ST,ATTN:  PHARMACY,Moultrie,Colquitt,GA,31768,0002-7589-01,Bebtelovimab,2022-02-17T00:00:00.000,2022-02-22T00:00:00.000,50,,,POINT (-83.78307 31.126136),
SOUTHWELL MEDICAL,260 MJ TAYLOR ROAD,,Adel,Cook,GA,31620,0002-7589-01,Bebtelovimab,2022-03-02T00:00:00.000,2022-03-04T00:00:00.000,90,90.0,2022-03-04T00:00:00.000,POINT (-83.426372 31.10918),
Amber Specialty Pharmacy Atlanta,3103 Clairmont Road NE,Suite A,Atlanta,Dekalb,GA,30329,0002-7589-01,Bebtelovimab,2022-03-02T00:00:00.000,2022-03-04T00:00:00.000,10,10.0,2022-03-07T00:00:00.000,POINT (-84.315524 33.849131),1215550793.0
PHOEBE PUTNEY MEMORIAL HOSPITAL,417 W. Third Avenue,,Albany,Dougherty,GA,31701,0002-7589-01,Bebtelovimab,2022-02-23T00:00:00.000,2022-02-25T00:00:00.000,90,,,POINT (-84.157497 31.590227),
Phoebe North Hospital,2000 Palmyra Rd,,Albany,Dougherty,GA,31701,0002-7589-01,Bebtelovimab,2022-02-17T00:00:00.000,2022-02-22T00:00:00.000,50,50.0,2022-02-22T00:00:00.000,POINT (-84.170703 31.604967),
"Wellstar Health System, Inc",2200 THORNTON RD,SUITE 200,Lithia Springs,Douglas,GA,30122,0002-7589-01,Bebtelovimab,2022-03-02T00:00:00.000,2022-03-04T00:00:00.000,95,35.0,2022-03-01T00:00:00.000,POINT (-84.589476 33.745311),
LifeBrite Community Hospital of Ear,11740 Columbia St,,Blakey,Early,GA,39823,0002-7589-01,Bebtelovimab,2022-02-18T00:00:00.000,2022-02-23T00:00:00.000,15,,,POINT (-84.946054 31.37445),
EMANUEL MEDICAL CENTER,117 Kite Rd,,Swainsboro,Emanuel,GA,30401,0002-7589-01,Bebtelovimab,2022-02-23T00:00:00.000,2022-02-25T00:00:00.000,40,,,POINT (-82.346477 32.59314),
FLOYD MEDICAL CENTER,304 Turner McCall Blvd,Pharmacy Department,Rome,Floyd,GA,30165,0002-7589-01,Bebtelovimab,2022-02-17T00:00:00.000,2022-02-22T00:00:00.000,10,10.0,2022-03-07T00:00:00.000,POINT (-85.179721 34.260454),1154377166.0
REDMOND REGIONAL MEDICAL CENTER,501 REDMOND ROAD,,Rome,Floyd,GA,30165,0002-7589-01,Bebtelovimab,2022-02-17T00:00:00.000,2022-02-22T00:00:00.000,10,,,POINT (-85.194131 34.278191),
ST. MARY'S SACRED HEART,367 CLEAR CREEK PARKWAY,,Lavonia,Franklin,GA,30553,0002-7589-01,Bebtelovimab,2022-02-23T00:00:00.000,2022-02-25T00:00:00.000,60,,,POINT (-83.130855 34.439485),
GRADY HEALTH SERVICES,Grady Memorial Hospital,80 Jesse Hill Jr Dr. SE,Atlanta,Fulton,GA,30303,0002-7589-01,Bebtelovimab,2022-02-23T00:00:00.000,2022-02-25T00:00:00.000,20,,,,
Northside Hospital Atlanta,1000 Johnson Ferry Road,,Atlanta,Fulton,GA,30342,0002-7589-01,Bebtelovimab,2022-02-17T00:00:00.000,2022-02-22T00:00:00.000,160,,,POINT (-84.354756 33.907895),
"SGHS, Brunswick",2415 Parkwood Drive,,Brunswick,Glynn,GA,31520,0002-7589-01,Bebtelovimab,2022-02-17T00:00:00.000,2022-02-22T00:00:00.000,50,,,POINT (-81.484664 31.173805),1598784720.0
PRUITTHEALTH PHARMACY SERVICES - AT,1626 Jergens Court,,Norcross,Gwinnett,GA,30093,0002-7589-01,Bebtelovimab,2022-02-23T00:00:00.000,2022-03-01T00:00:00.000,10,10.0,2022-03-08T00:00:00.000,POINT (-84.180994 33.92058),1346385333.0
HOSPITAL HABERSHAM MEDICAL CENTER,541 HISTORIC HWY 441 N,,Demorest,Habersham,GA,30535,0002-7589-01,Bebtelovimab,2022-02-17T00:00:00.000,2022-02-22T00:00:00.000,20,,,POINT (-83.485989 34.405879),
NORTHEAST GEORGIA MEDICAL CENTER,743 SPRING STREET NE,,Gainesville,Hall,GA,30501,0002-7589-01,Bebtelovimab,2022-02-17T00:00:00.000,2022-02-22T00:00:00.000,100,92.0,2022-03-02T00:00:00.000,POINT (-83.81737 34.30335),
PIEDMONT HENRY HOSPITAL INC,1133 EAGLES LANDING PKWY,,Stockbridge,Henry,GA,30281,0002-7589-01,Bebtelovimab,2022-02-17T00:00:00.000,2022-02-22T00:00:00.000,40,,,POINT (-84.225561 33.508996),
HOUSTON MEDICAL CENTER,1601 WATSON BOULEVARD,,Warner Robins,Houston,GA,31088,0002-7589-01,Bebtelovimab,2022-02-17T00:00:00.000,2022-02-22T00:00:00.000,50,,,POINT (-83.629475 32.618198),
Winn Army Community Hospital,1061 Harmon Ave.,Bldg P302,Fort Stewart,Liberty,GA,31314,0002-7589-01,Bebtelovimab,2022-02-24T00:00:00.000,2022-03-01T00:00:00.000,15,,,POINT (-81.598758 31.87114),
SOUTH GEORGIA MEDICAL CENTER,2501 NORTH PATTERSON ST,,Valdosta,Lowndes,GA,31602,0002-7589-01,Bebtelovimab,2022-02-17T00:00:00.000,2022-02-22T00:00:00.000,50,,,POINT (-83.288863 30.86175),1306896253.0
Mitchell County Hospital Pharmacy,90 Stephens Street,,Camilla,Mitchell,GA,31730,0002-7589-01,Bebtelovimab,2022-02-17T00:00:00.000,2022-02-22T00:00:00.000,30,,,POINT (-84.205091 31.229277),
MONROE COUNTY HOSPITAL,"88 MLK JR, DRIVE",,Forsyth,Monroe,GA,31029,0002-7589-01,Bebtelovimab,2022-02-17T00:00:00.000,2022-02-22T00:00:00.000,15,,,,
Piedmont Columbus Regional Midtown,710 Center Street,Dept of Pharmacy,Columbus,Muscogee,GA,31901,0002-7589-01,Bebtelovimab,2022-02-17T00:00:00.000,2022-02-22T00:00:00.000,40,40.0,2022-03-07T00:00:00.000,POINT (-84.981978 32.481714),
Martin Army Community Hosptial,6634 Bass Road,Bldg 9222,Fort Benning,Muscogee,GA,31905,0002-7589-01,Bebtelovimab,2022-02-24T00:00:00.000,2022-03-01T00:00:00.000,20,,,POINT (-84.838688 32.342522),
POLK MEDICAL CENTER,2360 ROCKMART HWY,,Cedartown,Polk,GA,30125,0002-7589-01,Bebtelovimab,2022-02-23T00:00:00.000,2022-03-01T00:00:00.000,10,,,POINT (-85.195019 34.014927),
AU Medical Center Inpatient Pharm,1481 Laney Walker Blvd Professional,"Building One, Suite 1400",Augusta,Richmond,GA,30912,0002-7589-01,Bebtelovimab,2022-02-17T00:00:00.000,2022-02-22T00:00:00.000,20,20.0,2022-03-07T00:00:00.000,POINT (-81.990978 33.469927),
UNIVERSITY HEALTH CARE SYSTEM,1350 WALTON WAY,,Augusta,Richmond,GA,30901,0002-7589-01,Bebtelovimab,2022-02-18T00:00:00.000,2022-02-23T00:00:00.000,10,,,POINT (-81.981332 33.472988),
STEPHENS COUNTY HOSPITAL,163 HOSPITAL DRIVE,,Toccoa,Stephens,GA,30577,0002-7589-01,Bebtelovimab,2022-02-17T00:00:00.000,2022-02-22T00:00:00.000,10,,,POINT (-83.347439 34.593187),
PHOEBE SUMTER MEDICAL CENTER,126 Hwy 280 W,,Americus,Sumter,GA,31719,0002-7589-01,Bebtelovimab,2022-02-17T00:00:00.000,2022-02-22T00:00:00.000,50,52.0,2022-02-22T00:00:00.000,POINT (-84.255377 32.06425),
JOHN D ARCHBOLD MEMORIAL HOSPITAL,915 Gordon Ave,,Thomasville,Thomas,GA,31792,0002-7589-01,Bebtelovimab,2022-02-17T00:00:00.000,2022-02-22T00:00:00.000,50,,,POINT (-83.973335 30.824623),1194779702.0
TIFT REGIONAL MEDICAL CENTER,901 E 18TH ST,,Tifton,Tift,GA,31794,0002-7589-01,Bebtelovimab,2022-02-17T00:00:00.000,2022-02-22T00:00:00.000,50,,,POINT (-83.491068 31.470401),
UNION GENERAL HOSPITAL INC,35 HOSPITAL RD,,Blairsville,Union,GA,30512,0002-7589-01,Bebtelovimab,2022-02-17T00:00:00.000,2022-02-22T00:00:00.000,30,,,POINT (-83.962981 34.884823),
UPSON REGIONAL MEDICAL CENTER,801 WEST GORDON STREET,Attention: Pharmacy,Thomaston,Upson,GA,30286,0002-7589-01,Bebtelovimab,2022-02-17T00:00:00.000,2022-02-22T00:00:00.000,20,,,POINT (-84.336228 32.887255),
Memorial Satilla Health,1900 Tebeau Street,Attn Pharmacy Dept,Waycross,Ware,GA,31501,0002-7589-01,Bebtelovimab,2022-02-17T00:00:00.000,2022-02-22T00:00:00.000,30,,,POINT (-82.349122 31.2261),1922530468.0
HAMILTON MEDICAL CENTER,1200 MEMORIAL DR.,,Dalton,Whitfield,GA,30720,0002-7589-01,Bebtelovimab,2022-03-02T00:00:00.000,2022-03-04T00:00:00.000,50,,,POINT (-84.983868 34.788879),
GUAM MEMORIAL HOSPITAL AUTHORITY,850 GOV CARLOS G CAMACHO ROAD,,Tamuning,Guam,GU,96913,0002-7589-01,Bebtelovimab,2022-02-24T00:00:00.000,2022-03-01T00:00:00.000,380,,,POINT (144.774281 13.504491),1366519027.0
Hilo Medical Center,1190 WAIANUENUE AVENUE,,Hilo,Hawaii,HI,96720,0002-7589-01,Bebtelovimab,2022-02-24T00:00:00.000,2022-02-26T00:00:00.000,25,25.0,2022-03-08T00:00:00.000,POINT (-155.112892 19.717551),
Queens North Hawaii COVID,67-1125 Mamalahoa Hwy,,Kamuela,Hawaii,HI,96743,0002-7589-01,Bebtelovimab,2022-03-03T00:00:00.000,2022-03-08T00:00:00.000,10,,,POINT (-155.665441 20.023219),
Queens Medical Center - Punchbowl,1301 Punchbowl Street,Inpatient Pharmacy,Honolulu,Honolulu,HI,96813,0002-7589-01,Bebtelovimab,2022-03-03T00:00:00.000,2022-03-08T00:00:00.000,30,,,POINT (-157.854965 21.308307),
Straub Medical Center,888 South King St,Attn: Inpatient Pharmacy,Honolulu,Honolulu,HI,96813,0002-7589-01,Bebtelovimab,2022-02-24T00:00:00.000,2022-02-26T00:00:00.000,20,20.0,2022-03-08T00:00:00.000,POINT (-157.850921 21.302268),
Tripler Army Medical Center,1 Jarrett White Road,,Honolulu,Honolulu,HI,96859,0002-7589-01,Bebtelovimab,2022-03-02T00:00:00.000,2022-03-08T00:00:00.000,10,,,POINT (-157.888769 21.358867),
Adventist Health Castle,640 ULUKAHIKI STREET,INPATIENT PHARMACY,Kailua,Honolulu,HI,96734,0002-7589-01,Bebtelovimab,2022-03-03T00:00:00.000,2022-03-08T00:00:00.000,10,5.0,2022-03-07T00:00:00.000,POINT (-157.757142 21.381453),
Wilcox Memorial Hospital,3-3420 KUHIO HIGHWAY,,Lihue,Kauai,HI,96766,0002-7589-01,Bebtelovimab,2022-02-24T00:00:00.000,2022-02-26T00:00:00.000,20,20.0,2022-03-08T00:00:00.000,POINT (-159.366386 21.985784),
Maui Memorial Medical Center,221 Mahalani Street,,Wailuku,Maui,HI,96793,0002-7589-01,Bebtelovimab,2022-02-24T00:00:00.000,2022-02-26T00:00:00.000,20,20.0,2022-03-03T00:00:00.000,POINT (-156.488087 20.884455),
MERCYONE CENTERVILLE MEDICAL CENTER,1 St Joseph Drive,,Centerville,Appanoose,IA,52544,0002-7589-01,Bebtelovimab,2022-02-24T00:00:00.000,2022-03-01T00:00:00.000,20,20.0,2022-03-08T00:00:00.000,,1356391635.0
Allen Memorial Hospital,1825 Logan Ave,Pharmacy,Waterloo,Black Hawk,IA,50703,0002-7589-01,Bebtelovimab,2022-02-24T00:00:00.000,2022-03-01T00:00:00.000,60,60.0,2022-03-04T00:00:00.000,POINT (-92.337754 42.525973),
MERCYONE WATERLOO MEDICAL CENTER,3421 WEST 9TH STREET,ATTN:  6th Floor PHARMACY,Waterloo,Black Hawk,IA,50702,0002-7589-01,Bebtelovimab,2022-02-24T00:00:00.000,2022-03-01T00:00:00.000,10,10.0,2022-03-08T00:00:00.000,POINT (-92.346428 42.46339),1700827896.0
COMMUNITY MEMORIAL HOSPITAL MEDICAL,909 W. 1st Street,,Sumner,Bremer,IA,50674,0002-7589-01,Bebtelovimab,2022-02-24T00:00:00.000,2022-03-01T00:00:00.000,5,5.0,2022-03-07T00:00:00.000,POINT (-92.109309 42.847425),
Waverly Health Center,312 9th St. SW,Suite 1000,Waverly,Bremer,IA,50677,0002-7589-01,Bebtelovimab,2022-02-24T00:00:00.000,2022-03-01T00:00:00.000,10,10.0,2022-03-08T00:00:00.000,POINT (-92.481802 42.723668),1447299953.0
BUCHANAN CO HEALTH CTR-INDEPENDENCE,1600 1St Street East,,Independence,Buchanan,IA,50644,0002-7589-01,Bebtelovimab,2022-03-03T00:00:00.000,2022-03-04T00:00:00.000,30,,,POINT (-91.874959 42.468787),
MANNING REGIONAL HEALTHCARE CENTER,1550 Sixth Street,,Manning,Carroll,IA,51455,0002-7589-01,Bebtelovimab,2022-02-24T00:00:00.000,2022-03-01T00:00:00.000,10,10.0,2022-03-08T00:00:00.000,POINT (-95.075013 41.90665),
CASS COUNTY HEALTH SYSTEM,1501 E. 10th Street,,Atlantic,Cass,IA,50022,0002-7589-01,Bebtelovimab,2022-03-03T00:00:00.000,2022-03-04T00:00:00.000,10,10.0,2022-03-07T00:00:00.000,POINT (-94.991396 41.402098),
CLARKE COUNTY HOSPITAL,800 S Fillmore St,Attn: Pharmacy,Osceola,Clarke,IA,50213,0002-7589-01,Bebtelovimab,2022-03-03T00:00:00.000,2022-03-04T00:00:00.000,10,,,POINT (-93.767533 41.025692),1114954997.0
SPENCER HOSPITAL,1200 FIRST AVENUE EAST,ATTN: Pharmacy,Spencer,Clay,IA,51301,0002-7589-01,Bebtelovimab,2022-02-24T00:00:00.000,2022-03-01T00:00:00.000,20,20.0,2022-03-07T00:00:00.000,POINT (-95.14385 43.150157),1255328621.0
MERCYONE ELKADER MEDICAL CENTER,901 DAVIDSON STREET NW,,Elkader,Clayton,IA,52043,0002-7589-01,Bebtelovimab,2022-03-03T00:00:00.000,2022-03-04T00:00:00.000,10,5.0,2022-03-07T00:00:00.000,POINT (-91.414422 42.859944),
GUTTENBERG MUNICIPAL HOSPITAL,200 Main St,,Guttenberg,Clayton,IA,52052,0002-7589-01,Bebtelovimab,2022-02-24T00:00:00.000,2022-03-01T00:00:00.000,10,,,POINT (-91.099984 42.785538),
DECATUR COUNTY HOSPITAL,1405 NW CHURCH STREET,,Leon,Decatur,IA,50144-1205,0002-7589-01,Bebtelovimab,2022-03-03T00:00:00.000,2022-03-04T00:00:00.000,5,5.0,2022-03-08T00:00:00.000,POINT (-93.747788 40.750348),1144209255.0
REGIONAL MEDICAL CENTER,709 West Main Street,,Manchester,Delaware,IA,52057,0002-7589-01,Bebtelovimab,2022-02-24T00:00:00.000,2022-03-01T00:00:00.000,5,5.0,2022-03-08T00:00:00.000,POINT (-91.467028 42.483902),
FINLEY HOSPITAL,350 N. Grandview Ave,Pharmacy,Dubuque,Dubuque,IA,52001,0002-7589-01,Bebtelovimab,2022-02-24T00:00:00.000,2022-03-01T00:00:00.000,10,10.0,2022-03-07T00:00:00.000,POINT (-90.687543 42.49511),
MERCYONE DUBUQUE MEDICAL CENTER,250 Mercy Drive,,Dubuque,Dubuque,IA,52001,0002-7589-01,Bebtelovimab,2022-03-03T00:00:00.000,2022-03-04T00:00:00.000,35,35.0,2022-03-08T00:00:00.000,POINT (-90.674358 42.492671),
MERCYONE DYERSVILLE MEDICAL CENTER,1111 THIRD STREET SW,,Dyersville,Dubuque,IA,52040,0002-7589-01,Bebtelovimab,2022-03-03T00:00:00.000,2022-03-04T00:00:00.000,10,10.0,2022-03-07T00:00:00.000,POINT (-91.129687 42.47574),
AVERA HOLY FAMILY HOSPITAL,826 N 8TH ST,AVERA HOLY FAMILY,Estherville,Emmet,IA,51334,0002-7589-01,Bebtelovimab,2022-02-16T00:00:00.000,2022-02-18T00:00:00.000,10,10.0,2022-03-04T00:00:00.000,POINT (-94.833994 43.410538),
GEORGE C. GRAPE COMMUNITY HOSPITAL,2959 US HWY 275,,Hamburg,Fremont,IA,51640,0002-7589-01,Bebtelovimab,2022-03-03T00:00:00.000,2022-03-04T00:00:00.000,5,,,POINT (-95.649474 40.620675),1932294071.0
GUTHRIE COUNTY HOSPITAL,710 N 12th St,,Guthrie Center,Guthrie,IA,50115,0002-7589-01,Bebtelovimab,2022-02-16T00:00:00.000,2022-02-22T00:00:00.000,10,10.0,2022-03-08T00:00:00.000,POINT (-94.494398 41.683637),1366414534.0
VAN DIEST MEDICAL CENTER,2350 Hospital Drive,,Webster City,Hamilton,IA,50595,0002-7589-01,Bebtelovimab,2022-02-24T00:00:00.000,2022-03-01T00:00:00.000,5,5.0,2022-03-08T00:00:00.000,POINT (-93.813484 42.45293),
HANSEN FAMILY HOSPITAL,920 S OAK ST,ATTENTION PHARMACY,Iowa Falls,Hardin,IA,50126,0002-7589-01,Bebtelovimab,2022-02-24T00:00:00.000,2022-03-01T00:00:00.000,10,10.0,2022-03-08T00:00:00.000,POINT (-93.262394 42.500939),1831296052.0
CHI HEALTH HOSPITAL-MISSOURI VALLEY,631 N 8th St,,Missouri Valley,Harrison,IA,51555,0002-7589-01,Bebtelovimab,2022-02-24T00:00:00.000,2022-03-01T00:00:00.000,20,20.0,2022-03-08T00:00:00.000,POINT (-95.885108 41.563246),
REGIONAL HLTH SERVICES OF HOWARD CO,235 8TH AVE WEST,,Cresco,Howard,IA,52136,0002-7589-01,Bebtelovimab,2022-02-16T00:00:00.000,2022-02-18T00:00:00.000,10,10.0,2022-03-08T00:00:00.000,POINT (-92.117764 43.381891),1417991316.0
HUMBOLDT COUNTY MEMORIAL HOSPITAL,1000 15TH STREET NORTH,HUMBOLDT HOSPITAL PHARMACY,Humboldt,Humboldt,IA,50548,0002-7589-01,Bebtelovimab,2022-02-24T00:00:00.000,2022-03-01T00:00:00.000,5,5.0,2022-03-01T00:00:00.000,POINT (-94.23022 42.731926),1760432637.0
HORN MEMORIAL HOSPITAL,701 EAST SECOND STREET,,Ida Grove,Ida,IA,51445,0002-7589-01,Bebtelovimab,2022-03-03T00:00:00.000,2022-03-04T00:00:00.000,15,15.0,2022-03-04T00:00:00.000,POINT (-95.458899 42.339274),
Jackson County Regional Health CTR,601 Hospital Drive,,Maquoketa,Jackson,IA,52060,0002-7589-01,Bebtelovimab,2022-02-24T00:00:00.000,2022-03-01T00:00:00.000,10,10.0,2022-03-08T00:00:00.000,,1912960758.0
MERCYONE NEWTON MEDICAL CENTER,204 N 4TH AVENUE E,,Newton,Jasper,IA,50208,0002-7589-01,Bebtelovimab,2022-03-03T00:00:00.000,2022-03-04T00:00:00.000,20,,,POINT (-93.051181 41.702413),
JEFFERSON COUNTY HEALTH CENTER,2000 S. Main St,,Fairfield,Jefferson,IA,52556,0002-7589-01,Bebtelovimab,2022-02-24T00:00:00.000,2022-03-01T00:00:00.000,10,10.0,2022-03-07T00:00:00.000,POINT (-91.963116 40.985727),
UNIV OF IOWA HOSPITALS CLINICS,200 HAWKINS DRIVE,CC 101GH PHARMACY,Iowa City,Johnson,IA,52242,0002-7589-01,Bebtelovimab,2022-02-24T00:00:00.000,2022-03-01T00:00:00.000,85,,,POINT (-91.550759 41.661203),
KOSSUTH REGIONAL HLTH CENTER-ALGONA,1515 SOUTH PHILLIPS STREET,,Algona,Kossuth,IA,50511,0002-7589-01,Bebtelovimab,2022-03-03T00:00:00.000,2022-03-04T00:00:00.000,5,5.0,2022-03-07T00:00:00.000,POINT (-94.227124 43.056823),
MERCY MEDICAL CENTER-CEDAR RAPIDS,701 10TH ST SE,,Cedar Rapids,Linn,IA,52403,0002-7589-01,Bebtelovimab,2022-02-16T00:00:00.000,2022-02-18T00:00:00.000,30,30.0,2022-03-04T00:00:00.000,POINT (-91.654759 41.978867),
ST LUKES HOSP-WOMENS - CHILD. CTR,1026 A AVENUE NE,,Cedar Rapids,Linn,IA,52402,0002-7589-01,Bebtelovimab,2022-02-24T00:00:00.000,2022-03-01T00:00:00.000,5,,,POINT (-91.659064 41.985604),
AVERA MERRILL PIONEER HOSPITAL,1100 S 10th Ave,,Rock Rapids,Lyon,IA,51246,0002-7589-01,Bebtelovimab,2022-02-16T00:00:00.000,2022-02-18T00:00:00.000,10,10.0,2022-03-08T00:00:00.000,,
KNOXVILLE HOSPITAL and CLINICS,1002 S. LINCOLN STREET,,Knoxville,Marion,IA,50138,0002-7589-01,Bebtelovimab,2022-03-03T00:00:00.000,2022-03-04T00:00:00.000,50,50.0,2022-03-07T00:00:00.000,POINT (-93.109511 41.310972),
UNITYPOINT HEALTH-MARSHALLTOWN,3 S 4th Ave,,Marshalltown,Marshall,IA,50158,0002-7589-01,Bebtelovimab,2022-02-24T00:00:00.000,2022-03-01T00:00:00.000,10,10.0,2022-03-02T00:00:00.000,POINT (-92.905911 42.048737),
MONROE COUNTY HOSPITAL,6580 165th St.,Attn: Pharmacy Department,Albia,Monroe,IA,52531,0002-7589-01,Bebtelovimab,2022-02-24T00:00:00.000,2022-03-01T00:00:00.000,10,10.0,2022-03-07T00:00:00.000,POINT (-92.796674 41.044816),
SANFORD SHELDON MEDICAL CENTER,118 N 7TH AVENUE,Pharmacy Dept,Sheldon,Obrien,IA,51201,0002-7589-01,Bebtelovimab,2022-02-24T00:00:00.000,2022-03-01T00:00:00.000,10,10.0,2022-03-01T00:00:00.000,POINT (-95.84727 43.186975),
OSCEOLA COMMUNITY HOSPITAL,600 9th Ave North,,Sibley,Osceola,IA,51249,0002-7589-01,Bebtelovimab,2022-02-24T00:00:00.000,2022-03-01T00:00:00.000,10,10.0,2022-03-08T00:00:00.000,POINT (-95.74173 43.410421),
