provider_name,address1,address2,city,county,state_code,zip,national_drug_code,order_label,last_order_date,last_date_delivered,total_courses,courses_available,courses_available_date,geocoded_address,npi
PRESCRIPTIONS UNLIMITED,2521 13TH ST.,SUITE A,Saint Cloud,Osceola,FL,34769,0310-7442-02,Evusheld,2022-03-04T00:00:00.000,2022-03-08T00:00:00.000,408,336.0,2022-03-01T00:00:00.000,POINT (-81.297735 28.245904),1447347638.0
Lynn Cancer Institute,701 NW 13th St Floor 2,,Boca Raton,Palm Beach,FL,33486,0310-7442-02,Evusheld,2022-03-04T00:00:00.000,,192,196.0,2022-03-07T00:00:00.000,POINT (-80.10208 26.361418),
MILLER BIOCONNECT,6877 SW 18TH STREET SUITE H 121,,Boca Raton,Palm Beach,FL,33433,0310-7442-02,Evusheld,2022-03-04T00:00:00.000,2022-03-08T00:00:00.000,240,,,POINT (-80.151409 26.331844),
Wellington Regional Medical Center,10101 FOREST HILL BLVD,,Wellington,Palm Beach,FL,33414,0310-7442-02,Evusheld,2022-02-11T00:00:00.000,2022-02-15T00:00:00.000,312,152.0,2022-03-08T00:00:00.000,POINT (-80.204883 26.650806),1720078702.0
Richey Medical Pharmacy,5346 GRAND BLVD,,New Port Richey,Pasco,FL,34652,0310-7442-02,Evusheld,2022-02-25T00:00:00.000,2022-02-22T00:00:00.000,360,,,POINT (-82.721401 28.237229),1245877406.0
AMA Medical Group,125 Patricia Avenue,,Dunedin,Pinellas,FL,34698,0310-7442-02,Evusheld,2022-02-25T00:00:00.000,2022-03-01T00:00:00.000,192,192.0,2022-03-02T00:00:00.000,POINT (-82.775521 28.001335),1174834717.0
Whole Family Health Ctr -Ft. Pierce,725 N US Hwy 1,,Fort Pierce,Saint Lucie,FL,34950,0310-7442-02,Evusheld,2022-03-04T00:00:00.000,,72,,,POINT (-80.325901 27.440048),
DIKSHA INC,3542 NORTH ACCESS ROAD,,Englewood,Sarasota,FL,34224,0310-7442-02,Evusheld,2022-03-04T00:00:00.000,,192,,,POINT (-82.289568 26.934012),1568462380.0
NORTH PORT PHARMACY,13221 TAMIAMI TRAIL,,North Port,Sarasota,FL,34287,0310-7442-02,Evusheld,2022-03-04T00:00:00.000,2022-03-08T00:00:00.000,504,24.0,2022-02-17T00:00:00.000,POINT (-82.252824 27.046679),1568042893.0
SARASOTA MEMORIAL HOSPITAL,1700 SOUTH TAMIAMI TRAIL,AttL Pharmacy Department,Sarasota,Sarasota,FL,34239,0310-7442-02,Evusheld,2022-02-25T00:00:00.000,2022-02-22T00:00:00.000,1104,934.0,2022-03-08T00:00:00.000,POINT (-82.529686 27.318219),
AdventHealth Daytona Beach,301 MEMORIAL MEDICAL PARKWAY,ATTN PHARMACY,Daytona Beach,Volusia,FL,32117,0310-7442-02,Evusheld,2022-02-25T00:00:00.000,2022-03-02T00:00:00.000,192,,,POINT (-81.1093 29.24275),
AdventHealth Fish Memorial,1055 SAXON BLVD.,,Orange City,Volusia,FL,32763,0310-7442-02,Evusheld,2022-02-25T00:00:00.000,2022-03-02T00:00:00.000,192,118.0,2022-03-08T00:00:00.000,POINT (-81.284131 28.91129),
FSM DEPARTMENT OF HEALTH AND SOCIAL,"CAPITOL ROAD, PALIKIR, POHNPEI","Capitol Suites Offices, Rm 103 PS07",Pohnpei,Federated States Of Micronesia,FM,96941,0310-7442-02,Evusheld,2022-03-07T00:00:00.000,2022-02-10T00:00:00.000,192,,,,
Atrium Navicent Rehabilitation,3351 Northside Dr.,,Macon,Bibb,GA,31210,0310-7442-02,Evusheld,2021-12-20T00:00:00.000,2021-12-28T00:00:00.000,24,,,POINT (-83.681431 32.892836),
Atrium Navicent the Medical Center,777 HEMLOCK STREET,Attn: Pharmacy,Macon,Bibb,GA,31201,0310-7442-02,Evusheld,2022-01-25T00:00:00.000,2022-01-27T00:00:00.000,168,,,POINT (-83.636553 32.833202),
CANDLER HOSPITAL,5353 Reynolds Street,,Savannah,Chatham,GA,31405,0310-7442-02,Evusheld,2022-01-18T00:00:00.000,2022-01-21T00:00:00.000,120,20.0,2022-01-13T00:00:00.000,POINT (-81.101394 32.028299),
Coastal Rheumatology Associates,5400 Waters Avenue,,Savannah,Chatham,GA,31404,0310-7442-02,Evusheld,2022-02-18T00:00:00.000,2022-02-23T00:00:00.000,24,24.0,2022-03-02T00:00:00.000,POINT (-81.09348 32.027488),
Rheumatology Associates @ VHP,4441 Atlanta Rd SE,Suite 315,Smyrna,Cobb,GA,30080,0310-7442-02,Evusheld,2022-01-25T00:00:00.000,2022-01-27T00:00:00.000,48,20.0,2022-02-22T00:00:00.000,POINT (-84.491149 33.845955),
CANCER TREAMENT CENTERS OF AMERICA,600 CELEBRATE LIFE PARKWAY,,Newnan,Coweta,GA,30265,0310-7442-02,Evusheld,2021-12-20T00:00:00.000,2021-12-28T00:00:00.000,24,,,POINT (-84.757557 33.386381),
Amber Specialty Pharmacy Atlanta,3103 Clairmont Road NE,Suite A,Atlanta,Dekalb,GA,30329,0310-7442-02,Evusheld,2022-03-08T00:00:00.000,2021-12-28T00:00:00.000,96,8.0,2022-03-07T00:00:00.000,POINT (-84.315524 33.849131),1215550793.0
EMORY UNIVERSITY HOSPITAL,1364 Clifton Road N.E.,Suite EG 22 - Inpatient Pharmacy,Atlanta,Dekalb,GA,30322,0310-7442-02,Evusheld,2022-03-01T00:00:00.000,2022-03-03T00:00:00.000,1176,,,POINT (-84.320977 33.791881),
PHOEBE PUTNEY MEMORIAL HOSPITAL,417 W. Third Avenue,,Albany,Dougherty,GA,31701,0310-7442-02,Evusheld,2022-02-01T00:00:00.000,2022-02-03T00:00:00.000,312,,,POINT (-84.157497 31.590227),
"Wellstar Health System, Inc",2200 THORNTON RD,SUITE 200,Lithia Springs,Douglas,GA,30122,0310-7442-02,Evusheld,2022-01-11T00:00:00.000,2022-01-18T00:00:00.000,480,288.0,2022-03-01T00:00:00.000,POINT (-84.589476 33.745311),
FLOYD MEDICAL CENTER,304 Turner McCall Blvd,Pharmacy Department,Rome,Floyd,GA,30165,0310-7442-02,Evusheld,2022-01-11T00:00:00.000,2022-01-18T00:00:00.000,48,17.0,2022-03-07T00:00:00.000,POINT (-85.179721 34.260454),1154377166.0
Harbin Clinic LLC,Harbin Clinic Infusions,1825 Martha Berry Blvd,Rome,Floyd,GA,30165,0310-7442-02,Evusheld,2022-01-18T00:00:00.000,2022-01-21T00:00:00.000,72,,,,1427183136.0
Harbin Clinic Medical Oncology,255 West 5th Street,Attention:Pharmacy,Rome,Floyd,GA,30165,0310-7442-02,Evusheld,2022-03-01T00:00:00.000,2022-03-03T00:00:00.000,144,,,,
Emory University Hospital Midtown,550 Peachtree Street NE,,Atlanta,Fulton,GA,30308,0310-7442-02,Evusheld,2022-02-15T00:00:00.000,2022-02-17T00:00:00.000,528,,,POINT (-84.385209 33.769335),
GRADY HEALTH SERVICES,Grady Memorial Hospital,80 Jesse Hill Jr Dr. SE,Atlanta,Fulton,GA,30303,0310-7442-02,Evusheld,2022-03-01T00:00:00.000,2022-03-03T00:00:00.000,72,24.0,2021-12-29T00:00:00.000,,
Northside Hospital Atlanta,1000 Johnson Ferry Road,,Atlanta,Fulton,GA,30342,0310-7442-02,Evusheld,2022-03-08T00:00:00.000,2022-03-03T00:00:00.000,696,,,POINT (-84.354756 33.907895),
PIEDMONT HOSPITAL,1968 PEACHTREE ROAD NW,Attn:Pharmacy,Atlanta,Fulton,GA,30308,0310-7442-02,Evusheld,2022-03-08T00:00:00.000,2022-03-03T00:00:00.000,312,,,POINT (-84.393367 33.808802),
SHEPHERD CENTER,2020 PEACHTREE RD NW,Inpatient Pharmacy,Atlanta,Fulton,GA,30309,0310-7442-02,Evusheld,2022-02-22T00:00:00.000,2022-02-24T00:00:00.000,144,15.0,2022-02-21T00:00:00.000,POINT (-84.393887 33.806584),
"SGHS, Brunswick",2415 Parkwood Drive,,Brunswick,Glynn,GA,31520,0310-7442-02,Evusheld,2022-01-11T00:00:00.000,2022-01-18T00:00:00.000,168,,,POINT (-81.484664 31.173805),1598784720.0
NORTHEAST GEORGIA MEDICAL CENTER,743 SPRING STREET NE,,Gainesville,Hall,GA,30501,0310-7442-02,Evusheld,2021-12-29T00:00:00.000,2022-01-05T00:00:00.000,48,32.0,2022-03-02T00:00:00.000,POINT (-83.81737 34.30335),
Piedmont Columbus Regional Midtown,710 Center Street,Dept of Pharmacy,Columbus,Muscogee,GA,31901,0310-7442-02,Evusheld,2022-01-12T00:00:00.000,2022-01-19T00:00:00.000,168,71.0,2022-03-07T00:00:00.000,POINT (-84.981978 32.481714),
AU Medical Center Inpatient Pharm,1481 Laney Walker Blvd Professional,"Building One, Suite 1400",Augusta,Richmond,GA,30912,0310-7442-02,Evusheld,2022-01-11T00:00:00.000,2022-01-18T00:00:00.000,456,340.0,2022-03-07T00:00:00.000,POINT (-81.990978 33.469927),
PHOEBE SUMTER MEDICAL CENTER,126 Hwy 280 W,,Americus,Sumter,GA,31719,0310-7442-02,Evusheld,2021-12-29T00:00:00.000,2022-01-05T00:00:00.000,48,32.0,2022-02-22T00:00:00.000,POINT (-84.255377 32.06425),
JOHN D ARCHBOLD MEMORIAL HOSPITAL,915 Gordon Ave,,Thomasville,Thomas,GA,31792,0310-7442-02,Evusheld,2022-01-11T00:00:00.000,2022-01-18T00:00:00.000,24,,,POINT (-83.973335 30.824623),1194779702.0
TIFT REGIONAL MEDICAL CENTER,901 E 18TH ST,,Tifton,Tift,GA,31794,0310-7442-02,Evusheld,2022-01-05T00:00:00.000,2022-01-13T00:00:00.000,48,,,POINT (-83.491068 31.470401),
UPSON REGIONAL MEDICAL CENTER,801 WEST GORDON STREET,Attention: Pharmacy,Thomaston,Upson,GA,30286,0310-7442-02,Evusheld,2022-01-31T00:00:00.000,2022-02-03T00:00:00.000,24,,,POINT (-84.336228 32.887255),
HAMILTON MEDICAL CENTER,1200 MEMORIAL DR.,,Dalton,Whitfield,GA,30720,0310-7442-02,Evusheld,2022-02-01T00:00:00.000,2022-02-08T00:00:00.000,24,,,POINT (-84.983868 34.788879),
PHOEBE WORTH MEDICAL CENTER,807 S. Isabella St.,,Sylvester,Worth,GA,31791,0310-7442-02,Evusheld,2022-01-11T00:00:00.000,2022-01-18T00:00:00.000,48,,,POINT (-83.840673 31.512386),
GUAM MEMORIAL HOSPITAL AUTHORITY,850 GOV CARLOS G CAMACHO ROAD,,Tamuning,Guam,GU,96913,0310-7442-02,Evusheld,2022-03-07T00:00:00.000,2022-02-10T00:00:00.000,192,,,POINT (144.774281 13.504491),1366519027.0
Hilo Medical Center,1190 WAIANUENUE AVENUE,,Hilo,Hawaii,HI,96720,0310-7442-02,Evusheld,2021-12-29T00:00:00.000,2022-01-05T00:00:00.000,24,24.0,2022-03-08T00:00:00.000,POINT (-155.112892 19.717551),
WEST HAWAII COMMUNITY HEALTH CENTER,75-5751 KUAKINI HIGHWAY,SUITE 104,Kailua-Kona,Hawaii,HI,96740,0310-7442-02,Evusheld,2022-01-10T00:00:00.000,2022-01-19T00:00:00.000,24,24.0,2022-03-07T00:00:00.000,POINT (-155.990544 19.638557),
Queens North Hawaii COVID,67-1125 Mamalahoa Hwy,,Kamuela,Hawaii,HI,96743,0310-7442-02,Evusheld,2022-01-12T00:00:00.000,2022-01-20T00:00:00.000,72,,2022-01-18T00:00:00.000,POINT (-155.665441 20.023219),
Kona Community Hospital,79-1019 HAUKAPILA ST,INPATIENT PHARMACY,Kealakekua,Hawaii,HI,96750,0310-7442-02,Evusheld,2022-01-12T00:00:00.000,2022-01-20T00:00:00.000,24,24.0,2022-03-08T00:00:00.000,POINT (-155.91772 19.519237),
Queens Medical Center - West Oahu,91-2141 Fort Weaver Road,,Ewa Beach,Honolulu,HI,96706,0310-7442-02,Evusheld,2022-03-03T00:00:00.000,2022-03-08T00:00:00.000,72,38.0,2022-02-28T00:00:00.000,POINT (-158.026145 21.369835),1184612764.0
Kapiolani Medical Center,1319 Punahou Street Inpatient Pharm,,Honolulu,Honolulu,HI,96826,0310-7442-02,Evusheld,2022-03-03T00:00:00.000,2022-03-08T00:00:00.000,24,27.0,2022-03-08T00:00:00.000,POINT (-157.834333 21.300278),1578760542.0
Pharmacare LTC,3375 Koapaka St. F251,,Honolulu,Honolulu,HI,96819,0310-7442-02,Evusheld,2022-01-20T00:00:00.000,2022-01-26T00:00:00.000,24,12.0,2022-02-28T00:00:00.000,POINT (-157.917412 21.336366),1780660191.0
Queens Medical Center - Punchbowl,1301 Punchbowl Street,Inpatient Pharmacy,Honolulu,Honolulu,HI,96813,0310-7442-02,Evusheld,2022-03-03T00:00:00.000,2022-03-08T00:00:00.000,360,95.0,2022-01-21T00:00:00.000,POINT (-157.854965 21.308307),
Straub Medical Center,888 South King St,Attn: Inpatient Pharmacy,Honolulu,Honolulu,HI,96813,0310-7442-02,Evusheld,2022-03-03T00:00:00.000,2022-03-08T00:00:00.000,216,45.0,2022-03-08T00:00:00.000,POINT (-157.850921 21.302268),
Kaiser Foundation Hospital,3288 MOANALUA RD,,"Honolulu,",Honolulu,HI,96819,0310-7442-02,Evusheld,2022-01-25T00:00:00.000,2022-01-27T00:00:00.000,408,139.0,2022-03-07T00:00:00.000,POINT (-157.900297 21.362447),
Koolauloa Health Center,56-119 Pualalea Street,,Kahuku,Honolulu,HI,96731,0310-7442-02,Evusheld,2022-02-03T00:00:00.000,2022-02-08T00:00:00.000,24,,,POINT (-157.952209 21.676434),1528026952.0
Adventist Health Castle,640 ULUKAHIKI STREET,INPATIENT PHARMACY,Kailua,Honolulu,HI,96734,0310-7442-02,Evusheld,2021-12-21T00:00:00.000,2021-12-28T00:00:00.000,24,22.0,2022-03-07T00:00:00.000,POINT (-157.757142 21.381453),
Wilcox Memorial Hospital,3-3420 KUHIO HIGHWAY,,Lihue,Kauai,HI,96766,0310-7442-02,Evusheld,2022-01-10T00:00:00.000,2022-01-19T00:00:00.000,96,81.0,2022-03-08T00:00:00.000,POINT (-159.366386 21.985784),
Hana Community Health Center,4590 Hana Highway,,Hana,Maui,HI,96713,0310-7442-02,Evusheld,2022-01-10T00:00:00.000,2022-01-19T00:00:00.000,24,24.0,2022-03-07T00:00:00.000,POINT (-155.993977 20.763631),1992811954.0
Maui Memorial Medical Center,221 Mahalani Street,,Wailuku,Maui,HI,96793,0310-7442-02,Evusheld,2022-03-03T00:00:00.000,2022-02-19T00:00:00.000,336,270.0,2022-03-03T00:00:00.000,POINT (-156.488087 20.884455),
CHI HEALTH HOSPITAL-MERCY CORNING,603 ROSARY DRIVE,ATTENTION PHARMACY,Corning,Adams,IA,50841,0310-7442-02,Evusheld,2022-01-06T00:00:00.000,2022-01-13T00:00:00.000,48,44.0,2022-03-08T00:00:00.000,POINT (-94.747914 40.98843),
MERCYONE CENTERVILLE MEDICAL CENTER,1 St Joseph Drive,,Centerville,Appanoose,IA,52544,0310-7442-02,Evusheld,2021-12-30T00:00:00.000,2022-01-11T00:00:00.000,24,24.0,2022-03-08T00:00:00.000,,1356391635.0
MERCYONE CEDAR FALLS MEDICAL CENTER,515 COLLEGE STREET,,Cedar Falls,Black Hawk,IA,50613,0310-7442-02,Evusheld,2022-01-20T00:00:00.000,2022-01-26T00:00:00.000,24,17.0,2022-03-07T00:00:00.000,POINT (-92.455968 42.533973),
Allen Memorial Hospital,1825 Logan Ave,Pharmacy,Waterloo,Black Hawk,IA,50703,0310-7442-02,Evusheld,2022-01-26T00:00:00.000,2022-01-28T00:00:00.000,144,67.0,2022-03-04T00:00:00.000,POINT (-92.337754 42.525973),
MERCYONE WATERLOO MEDICAL CENTER,3421 WEST 9TH STREET,ATTN:  6th Floor PHARMACY,Waterloo,Black Hawk,IA,50702,0310-7442-02,Evusheld,2021-12-20T00:00:00.000,2021-12-28T00:00:00.000,48,38.0,2022-03-08T00:00:00.000,POINT (-92.346428 42.46339),1700827896.0
BUENA VISTA REGIONAL MEDICAL CENTER,1525 W. 5th St,,Storm Lake,Buena Vista,IA,50588,0310-7442-02,Evusheld,2022-01-20T00:00:00.000,2022-01-26T00:00:00.000,24,22.0,2022-03-07T00:00:00.000,POINT (-95.222053 42.644356),
ST. ANTHONY REGIONAL HOSPITAL,311 SOUTH CLARK STREET,Attn: Pharmacy,Carroll,Carroll,IA,51401,0310-7442-02,Evusheld,2022-01-13T00:00:00.000,2022-01-20T00:00:00.000,72,39.0,2022-03-08T00:00:00.000,POINT (-94.867997 42.05694),1720067127.0
MANNING REGIONAL HEALTHCARE CENTER,1550 Sixth Street,,Manning,Carroll,IA,51455,0310-7442-02,Evusheld,2022-01-26T00:00:00.000,2022-01-28T00:00:00.000,48,48.0,2022-03-08T00:00:00.000,POINT (-95.075013 41.90665),
CASS COUNTY HEALTH SYSTEM,1501 E. 10th Street,,Atlantic,Cass,IA,50022,0310-7442-02,Evusheld,2022-01-06T00:00:00.000,2022-01-25T00:00:00.000,24,20.0,2022-03-07T00:00:00.000,POINT (-94.991396 41.402098),
HANCOCK COUNTY HEALTH SYSTEM,532 1st Street NW,,Britt,Cerro Gordo,IA,50401,0310-7442-02,Evusheld,2022-01-20T00:00:00.000,2022-01-26T00:00:00.000,48,48.0,2022-03-08T00:00:00.000,POINT (-93.806994 43.097818),
MERCYONE NORTH IOWA MEDICAL CENTER,1000 4th St SW,,Mason City,Cerro Gordo,IA,50401,0310-7442-02,Evusheld,2022-01-20T00:00:00.000,2022-01-26T00:00:00.000,24,,,POINT (-93.216151 43.148378),
CLARKE COUNTY HOSPITAL,800 S Fillmore St,Attn: Pharmacy,Osceola,Clarke,IA,50213,0310-7442-02,Evusheld,2022-01-13T00:00:00.000,2022-01-19T00:00:00.000,24,19.0,2022-02-08T00:00:00.000,POINT (-93.767533 41.025692),1114954997.0
SPENCER HOSPITAL,1200 FIRST AVENUE EAST,ATTN: Pharmacy,Spencer,Clay,IA,51301,0310-7442-02,Evusheld,2022-02-16T00:00:00.000,2022-02-18T00:00:00.000,96,79.0,2022-03-07T00:00:00.000,POINT (-95.14385 43.150157),1255328621.0
CRAWFORD COUNTY MEMORIAL HOSPITAL,CRAWFORD COUNTY MEMORIAL HOSPITAL,100 MEDICAL PARKWAY,Denison,Crawford,IA,51442,0310-7442-02,Evusheld,2022-01-06T00:00:00.000,2022-01-13T00:00:00.000,24,23.0,2022-03-08T00:00:00.000,,
REGIONAL MEDICAL CENTER,709 West Main Street,,Manchester,Delaware,IA,52057,0310-7442-02,Evusheld,2022-01-06T00:00:00.000,2022-01-13T00:00:00.000,24,21.0,2022-03-08T00:00:00.000,POINT (-91.467028 42.483902),
LAKES REGIONAL HEALTHCARE,2301 HIGHWAY 71,,Spirit Lake,Dickinson,IA,51360,0310-7442-02,Evusheld,2022-01-13T00:00:00.000,2022-01-19T00:00:00.000,72,,,POINT (-95.126311 43.418176),
FINLEY HOSPITAL,350 N. Grandview Ave,Pharmacy,Dubuque,Dubuque,IA,52001,0310-7442-02,Evusheld,2021-12-30T00:00:00.000,2022-01-11T00:00:00.000,24,24.0,2022-03-07T00:00:00.000,POINT (-90.687543 42.49511),
MERCYONE DUBUQUE MEDICAL CENTER,250 Mercy Drive,,Dubuque,Dubuque,IA,52001,0310-7442-02,Evusheld,2022-01-13T00:00:00.000,2022-01-20T00:00:00.000,48,42.0,2022-03-08T00:00:00.000,POINT (-90.674358 42.492671),
AVERA HOLY FAMILY HOSPITAL,826 N 8TH ST,AVERA HOLY FAMILY,Estherville,Emmet,IA,51334,0310-7442-02,Evusheld,2022-01-06T00:00:00.000,2022-01-13T00:00:00.000,48,48.0,2022-03-04T00:00:00.000,POINT (-94.833994 43.410538),
GUNDERSEN PALMER LUTHERAN HOSPITAL,112 JEFFERSON STREET,,West Union,Fayette,IA,52175,0310-7442-02,Evusheld,2022-01-06T00:00:00.000,2022-01-13T00:00:00.000,48,46.0,2022-03-07T00:00:00.000,POINT (-91.809412 42.967681),
GEORGE C. GRAPE COMMUNITY HOSPITAL,2959 US HWY 275,,Hamburg,Fremont,IA,51640,0310-7442-02,Evusheld,2022-03-03T00:00:00.000,2022-03-04T00:00:00.000,24,,,POINT (-95.649474 40.620675),1932294071.0
GREENE COUNTY MEDICAL CENTER,1000 WEST LINCOLN WAY,,Jefferson,Greene,IA,50129,0310-7442-02,Evusheld,2021-12-30T00:00:00.000,2022-01-11T00:00:00.000,24,21.0,2022-03-07T00:00:00.000,POINT (-94.388053 42.015241),
HENRY COUNTY HEALTH CENTER,407 S WHITE ST,ATTENTION PHARMACY,Mount Pleasant,Henry,IA,52641,0310-7442-02,Evusheld,2022-01-13T00:00:00.000,2022-01-19T00:00:00.000,48,48.0,2022-03-07T00:00:00.000,POINT (-91.558041 40.962985),1811571417.0
REGIONAL HLTH SERVICES OF HOWARD CO,235 8TH AVE WEST,,Cresco,Howard,IA,52136,0310-7442-02,Evusheld,2021-12-30T00:00:00.000,2022-01-11T00:00:00.000,24,14.0,2022-03-08T00:00:00.000,POINT (-92.117764 43.381891),1417991316.0
JEFFERSON COUNTY HEALTH CENTER,2000 S. Main St,,Fairfield,Jefferson,IA,52556,0310-7442-02,Evusheld,2022-01-13T00:00:00.000,2022-01-19T00:00:00.000,48,44.0,2022-03-07T00:00:00.000,POINT (-91.963116 40.985727),
UNIV OF IOWA HOSPITALS CLINICS,200 HAWKINS DRIVE,CC 101GH PHARMACY,Iowa City,Johnson,IA,52242,0310-7442-02,Evusheld,2022-03-03T00:00:00.000,2022-03-04T00:00:00.000,408,212.0,2022-03-02T00:00:00.000,POINT (-91.550759 41.661203),
JONES REGIONAL MEDICAL CENTER,1795 HIGHWAY 64 EAST,,Anamosa,Jones,IA,52205,0310-7442-02,Evusheld,2022-01-26T00:00:00.000,2022-02-01T00:00:00.000,24,24.0,2022-03-02T00:00:00.000,POINT (-91.262005 42.102264),
SOUTHEAST IOWA REG MED CTR/FM,5445 AVENUE O,,Fort Madison,Lee,IA,52627,0310-7442-02,Evusheld,2022-02-10T00:00:00.000,2022-02-15T00:00:00.000,216,24.0,2022-02-02T00:00:00.000,POINT (-91.382215 40.624174),
MERCY MEDICAL CENTER-CEDAR RAPIDS,701 10TH ST SE,,Cedar Rapids,Linn,IA,52403,0310-7442-02,Evusheld,2022-01-20T00:00:00.000,2022-01-25T00:00:00.000,72,59.0,2022-03-04T00:00:00.000,POINT (-91.654759 41.978867),
ST LUKES HOSP-WOMENS - CHILD. CTR,1026 A AVENUE NE,,Cedar Rapids,Linn,IA,52402,0310-7442-02,Evusheld,2022-03-03T00:00:00.000,2022-03-04T00:00:00.000,72,56.0,2022-03-04T00:00:00.000,POINT (-91.659064 41.985604),
LUCAS COUNTY HEALTH CENTER,1200 N 7th St,,Chariton,Lucas,IA,50049,0310-7442-02,Evusheld,2022-01-20T00:00:00.000,2022-01-26T00:00:00.000,24,12.0,2022-03-08T00:00:00.000,POINT (-93.303421 41.027661),
AVERA MERRILL PIONEER HOSPITAL,1100 S 10th Ave,,Rock Rapids,Lyon,IA,51246,0310-7442-02,Evusheld,2022-02-02T00:00:00.000,2022-02-15T00:00:00.000,72,43.0,2022-03-08T00:00:00.000,,
MADISON COUNTY MEMORIAL HOSPITAL,300 W. HUTCHINGS,Pharmacy,Winterset,Madison,IA,50273,0310-7442-02,Evusheld,2022-01-27T00:00:00.000,2022-02-01T00:00:00.000,24,24.0,2022-03-03T00:00:00.000,POINT (-94.017038 41.328815),
KNOXVILLE HOSPITAL and CLINICS,1002 S. LINCOLN STREET,,Knoxville,Marion,IA,50138,0310-7442-02,Evusheld,2022-01-20T00:00:00.000,2022-01-25T00:00:00.000,72,72.0,2022-03-07T00:00:00.000,POINT (-93.109511 41.310972),
PELLA REGIONAL HEALTH CENTER,404 Jefferson St,,Pella,Marion,IA,50219,0310-7442-02,Evusheld,2022-03-03T00:00:00.000,2022-03-04T00:00:00.000,48,45.0,2022-03-08T00:00:00.000,POINT (-92.911575 41.412337),
MONTGOMERY COUNTY MEMORIAL HOSPITAL,2301 EASTERN AVENUE,,Red Oak,Montgomery,IA,51566,0310-7442-02,Evusheld,2022-03-03T00:00:00.000,2022-03-04T00:00:00.000,24,24.0,2022-03-08T00:00:00.000,POINT (-95.213918 41.026493),
UNITYPOINT-TRINITY MUSCATINE HOSP,1518 MULBERRY AVENUE,,Muscatine,Muscatine,IA,52761,0310-7442-02,Evusheld,2022-01-13T00:00:00.000,2022-01-20T00:00:00.000,24,16.0,2022-03-07T00:00:00.000,POINT (-91.052727 41.434173),
SANFORD SHELDON MEDICAL CENTER,118 N 7TH AVENUE,Pharmacy Dept,Sheldon,Obrien,IA,51201,0310-7442-02,Evusheld,2022-01-13T00:00:00.000,2022-01-19T00:00:00.000,24,23.0,2022-02-25T00:00:00.000,POINT (-95.84727 43.186975),
OSCEOLA COMMUNITY HOSPITAL,600 9th Ave North,,Sibley,Osceola,IA,51249,0310-7442-02,Evusheld,2022-01-13T00:00:00.000,2022-01-20T00:00:00.000,24,24.0,2022-03-08T00:00:00.000,POINT (-95.74173 43.410421),
CLARINDA REGIONAL HEALTH CENTER,220 Essie Davison Dr,,Clarinda,Page,IA,51632,0310-7442-02,Evusheld,2022-01-20T00:00:00.000,2022-01-25T00:00:00.000,96,59.0,2022-03-07T00:00:00.000,POINT (-95.041406 40.723116),
SHENANDOAH MEDICAL CENTER,300 PERSHING AVENUE,,Shenandoah,Page,IA,51601,0310-7442-02,Evusheld,2022-01-20T00:00:00.000,2022-01-25T00:00:00.000,72,69.0,2022-03-07T00:00:00.000,POINT (-95.368554 40.753644),
FLOYD VALLEY HEALTHCARE,714 LINCOLN STREET NE,,Le Mars,Plymouth,IA,51031-9907,0310-7442-02,Evusheld,2022-02-02T00:00:00.000,2022-02-15T00:00:00.000,24,24.0,2022-03-07T00:00:00.000,POINT (-96.156131 42.797218),
POCAHONTAS COMMUNITY HOSPITAL,606 NW 7TH STREET,,Pocahontas,Pocahontas,IA,50574,0310-7442-02,Evusheld,2022-01-20T00:00:00.000,2022-01-26T00:00:00.000,24,24.0,2022-03-08T00:00:00.000,POINT (-94.678841 42.740589),
BROADLAWNS MEDICAL CENTER,1801 Hickman Rd,Pharmacy,Des Moines,Polk,IA,50314,0310-7442-02,Evusheld,2022-01-26T00:00:00.000,2022-01-28T00:00:00.000,48,39.0,2022-03-04T00:00:00.000,POINT (-93.641513 41.615097),1467447508.0
IOWA METHODIST MEDICAL CENTER,1200 PLEASANT ST,ATTENTION PHARMACY,Des Moines,Polk,IA,50309,0310-7442-02,Evusheld,2022-03-03T00:00:00.000,2022-03-04T00:00:00.000,264,144.0,2022-03-07T00:00:00.000,POINT (-93.633188 41.590795),1396837951.0
MERCYONE DES MOINES MEDICAL CENTER,1111 6TH AVE,ATTENTION INPATIENT PHARMACY,Des Moines,Polk,IA,50314,0310-7442-02,Evusheld,2022-03-03T00:00:00.000,2022-03-04T00:00:00.000,96,58.0,2022-03-08T00:00:00.000,POINT (-93.62568 41.598048),
Iowa Arthritis Osteoporosis Center,8421 Plum Drive,,Urbandale,Polk,IA,50322,0310-7442-02,Evusheld,2022-02-24T00:00:00.000,2022-02-24T00:00:00.000,72,68.0,2022-03-07T00:00:00.000,POINT (-93.733815 41.649701),1285765354.0
MERCYONE WEST DES MOINES MED CENTER,1755 59TH PLACE,ATTN:  INPATIENT PHARMACY,West Des Moines,Polk,IA,50266,0310-7442-02,Evusheld,2022-01-06T00:00:00.000,2022-01-13T00:00:00.000,24,24.0,2022-03-07T00:00:00.000,POINT (-93.790638 41.597854),
CHI HLTH HOSP-MERCY COUNCIL BLUFFS,800 MERCY DRIVE,,Council Bluffs,Pottawattamie,IA,51503,0310-7442-02,Evusheld,2022-01-06T00:00:00.000,2022-01-13T00:00:00.000,24,24.0,2022-03-07T00:00:00.000,POINT (-95.838457 41.268171),
