2022-01-19T08-05-28,96161,TAHOE FOREST HEALTH CLINIC,01/14/2022 12:00:00 AM,,20,,
2022-05-24T05-46-03,96161,TAHOE FOREST HEALTH CLINIC,NLP,NLP,NLP,20,02/14/2022 12:00:00 AM
2022-05-24T05-46-03,96161,Rite Aid 06108,NLP,NLP,NLP,13,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,96161,Optum Serve - Truckee,NLP,NLP,NLP,,
2022-05-24T05-46-03,96161,CVS Store #09174,NLP,NLP,NLP,31,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,96161,TAHOE FOREST HEALTH CLINIC,NLP,NLP,NLP,20,02/14/2022 12:00:00 AM
2022-05-24T05-46-03,96161,Rite Aid 06108,NLP,NLP,NLP,13,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,96161,Optum Serve - Truckee,NLP,NLP,NLP,,
2022-05-24T05-46-03,96161,CVS Store #09174,NLP,NLP,NLP,31,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,96161,TAHOE FOREST HEALTH CLINIC,NLP,NLP,NLP,20,02/14/2022 12:00:00 AM
2022-05-24T05-46-03,96161,Rite Aid 06108,NLP,NLP,NLP,13,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,96161,Optum Serve - Truckee,NLP,NLP,NLP,,
2022-05-24T05-46-03,96161,CVS Store #09174,NLP,NLP,NLP,31,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,96161,TAHOE FOREST HEALTH CLINIC,NLP,NLP,NLP,20,02/14/2022 12:00:00 AM
2022-05-24T05-46-03,96161,Rite Aid 06108,NLP,NLP,NLP,13,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,96161,Optum Serve - Truckee,NLP,NLP,NLP,,
2022-05-24T05-46-03,96161,CVS Store #09174,NLP,NLP,NLP,31,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,96161,TAHOE FOREST HEALTH CLINIC,NLP,NLP,NLP,20,02/14/2022 12:00:00 AM
2022-05-24T05-46-03,96161,Rite Aid 06108,NLP,NLP,NLP,13,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,96161,Optum Serve - Truckee,NLP,NLP,NLP,,
2022-05-24T05-46-03,96161,CVS Store #09174,NLP,NLP,NLP,31,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,96161,TAHOE FOREST HEALTH CLINIC,NLP,NLP,NLP,20,02/14/2022 12:00:00 AM
2022-05-24T05-46-03,96161,Rite Aid 06108,NLP,NLP,NLP,13,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,96161,Optum Serve - Truckee,NLP,NLP,NLP,,
2022-05-24T05-46-03,96161,CVS Store #09174,NLP,NLP,NLP,31,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,96161,TAHOE FOREST HEALTH CLINIC,NLP,NLP,NLP,20,02/14/2022 12:00:00 AM
2022-05-24T05-46-03,96161,Rite Aid 06108,NLP,NLP,NLP,13,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,96161,Optum Serve - Truckee,NLP,NLP,NLP,,
2022-05-24T05-46-03,96161,CVS Store #09174,NLP,NLP,NLP,31,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,96161,TAHOE FOREST HEALTH CLINIC,NLP,NLP,NLP,20,02/14/2022 12:00:00 AM
2022-05-24T05-46-03,96161,Rite Aid 06108,NLP,NLP,NLP,13,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,96161,Optum Serve - Truckee,NLP,NLP,NLP,,
2022-05-24T05-46-03,96161,CVS Store #09174,NLP,NLP,NLP,31,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,96161,TAHOE FOREST HEALTH CLINIC,NLP,NLP,NLP,20,02/14/2022 12:00:00 AM
2022-05-24T05-46-03,96161,Rite Aid 06108,NLP,NLP,NLP,13,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,96161,Optum Serve - Truckee,NLP,NLP,NLP,,
2022-05-24T05-46-03,96161,CVS Store #09174,NLP,NLP,NLP,31,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,96161,TAHOE FOREST HEALTH CLINIC,NLP,NLP,NLP,20,02/14/2022 12:00:00 AM
2022-05-24T05-46-03,96161,Rite Aid 06108,NLP,NLP,NLP,13,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,96161,Optum Serve - Truckee,NLP,NLP,NLP,,
2022-05-24T05-46-03,96161,CVS Store #09174,NLP,NLP,NLP,31,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,96161,TAHOE FOREST HEALTH CLINIC,NLP,NLP,NLP,20,02/14/2022 12:00:00 AM
2022-05-24T05-46-03,96161,Rite Aid 06108,NLP,NLP,NLP,13,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,96161,Optum Serve - Truckee,NLP,NLP,NLP,,
2022-05-24T05-46-03,96161,CVS Store #09174,NLP,NLP,NLP,31,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,96161,TAHOE FOREST HEALTH CLINIC,NLP,NLP,NLP,20,02/14/2022 12:00:00 AM
2022-05-24T05-46-03,96161,Rite Aid 06108,NLP,NLP,NLP,13,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,96161,Optum Serve - Truckee,NLP,NLP,NLP,,
2022-05-24T05-46-03,96161,CVS Store #09174,NLP,NLP,NLP,31,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,96161,TAHOE FOREST HEALTH CLINIC,NLP,NLP,NLP,20,02/14/2022 12:00:00 AM
2022-05-24T05-46-03,96161,Rite Aid 06108,NLP,NLP,NLP,13,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,96161,Optum Serve - Truckee,NLP,NLP,NLP,,
2022-05-24T05-46-03,96161,CVS Store #09174,NLP,NLP,NLP,31,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,96161,TAHOE FOREST HEALTH CLINIC,NLP,NLP,NLP,20,02/14/2022 12:00:00 AM
2022-05-24T05-46-03,96161,Rite Aid 06108,NLP,NLP,NLP,13,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,96161,Optum Serve - Truckee,NLP,NLP,NLP,,
2022-05-24T05-46-03,96161,CVS Store #09174,NLP,NLP,NLP,31,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,96161,TAHOE FOREST HEALTH CLINIC,NLP,NLP,NLP,20,02/14/2022 12:00:00 AM
2022-05-24T05-46-03,96161,Rite Aid 06108,NLP,NLP,NLP,13,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,96161,Optum Serve - Truckee,NLP,NLP,NLP,,
2022-05-24T05-46-03,96161,CVS Store #09174,NLP,NLP,NLP,31,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,96161,TAHOE FOREST HEALTH CLINIC,NLP,NLP,NLP,20,02/14/2022 12:00:00 AM
2022-05-24T05-46-03,96161,Rite Aid 06108,NLP,NLP,NLP,13,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,96161,Optum Serve - Truckee,NLP,NLP,NLP,,
2022-05-24T05-46-03,96161,CVS Store #09174,NLP,NLP,NLP,31,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,96161,TAHOE FOREST HEALTH CLINIC,NLP,NLP,NLP,20,02/14/2022 12:00:00 AM
2022-05-24T05-46-03,96161,Rite Aid 06108,NLP,NLP,NLP,13,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,96161,Optum Serve - Truckee,NLP,NLP,NLP,,
2022-05-24T05-46-03,96161,CVS Store #09174,NLP,NLP,NLP,31,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,96161,TAHOE FOREST HEALTH CLINIC,NLP,NLP,NLP,20,02/14/2022 12:00:00 AM
2022-05-24T05-46-03,96161,Rite Aid 06108,NLP,NLP,NLP,13,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,96161,Optum Serve - Truckee,NLP,NLP,NLP,,
2022-05-24T05-46-03,96161,CVS Store #09174,NLP,NLP,NLP,31,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,96161,TAHOE FOREST HEALTH CLINIC,NLP,NLP,NLP,20,02/14/2022 12:00:00 AM
2022-05-24T05-46-03,96161,Rite Aid 06108,NLP,NLP,NLP,13,05/23/2022 12:00:00 AM
2022-05-24T05-46-03,96161,Optum Serve - Truckee,NLP,NLP,NLP,,
2022-05-25T05-39-27,96161,Optum Serve - Truckee,NLP,NLP,NLP,60,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,96161,TAHOE FOREST HEALTH CLINIC,NLP,NLP,NLP,20,02/14/2022 12:00:00 AM
2022-05-25T05-39-27,96161,Rite Aid 06108,NLP,NLP,NLP,13,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,96161,CVS Store #09174,NLP,NLP,NLP,31,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,96161,Optum Serve - Truckee,NLP,NLP,NLP,60,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,96161,TAHOE FOREST HEALTH CLINIC,NLP,NLP,NLP,20,02/14/2022 12:00:00 AM
2022-05-25T05-39-27,96161,Rite Aid 06108,NLP,NLP,NLP,13,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,96161,CVS Store #09174,NLP,NLP,NLP,31,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,96161,Optum Serve - Truckee,NLP,NLP,NLP,60,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,96161,TAHOE FOREST HEALTH CLINIC,NLP,NLP,NLP,20,02/14/2022 12:00:00 AM
2022-05-25T05-39-27,96161,Rite Aid 06108,NLP,NLP,NLP,13,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,96161,CVS Store #09174,NLP,NLP,NLP,31,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,96161,Optum Serve - Truckee,NLP,NLP,NLP,60,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,96161,TAHOE FOREST HEALTH CLINIC,NLP,NLP,NLP,20,02/14/2022 12:00:00 AM
2022-05-25T05-39-27,96161,Rite Aid 06108,NLP,NLP,NLP,13,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,96161,CVS Store #09174,NLP,NLP,NLP,31,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,96161,Optum Serve - Truckee,NLP,NLP,NLP,60,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,96161,TAHOE FOREST HEALTH CLINIC,NLP,NLP,NLP,20,02/14/2022 12:00:00 AM
2022-05-25T05-39-27,96161,Rite Aid 06108,NLP,NLP,NLP,13,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,96161,CVS Store #09174,NLP,NLP,NLP,31,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,96161,Optum Serve - Truckee,NLP,NLP,NLP,60,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,96161,TAHOE FOREST HEALTH CLINIC,NLP,NLP,NLP,20,02/14/2022 12:00:00 AM
2022-05-25T05-39-27,96161,Rite Aid 06108,NLP,NLP,NLP,13,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,96161,CVS Store #09174,NLP,NLP,NLP,31,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,96161,Optum Serve - Truckee,NLP,NLP,NLP,60,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,96161,TAHOE FOREST HEALTH CLINIC,NLP,NLP,NLP,20,02/14/2022 12:00:00 AM
2022-05-25T05-39-27,96161,Rite Aid 06108,NLP,NLP,NLP,13,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,96161,CVS Store #09174,NLP,NLP,NLP,31,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,96161,Optum Serve - Truckee,NLP,NLP,NLP,60,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,96161,TAHOE FOREST HEALTH CLINIC,NLP,NLP,NLP,20,02/14/2022 12:00:00 AM
2022-05-25T05-39-27,96161,Rite Aid 06108,NLP,NLP,NLP,13,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,96161,CVS Store #09174,NLP,NLP,NLP,31,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,96161,Optum Serve - Truckee,NLP,NLP,NLP,60,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,96161,TAHOE FOREST HEALTH CLINIC,NLP,NLP,NLP,20,02/14/2022 12:00:00 AM
2022-05-25T05-39-27,96161,Rite Aid 06108,NLP,NLP,NLP,13,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,96161,CVS Store #09174,NLP,NLP,NLP,31,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,96161,Optum Serve - Truckee,NLP,NLP,NLP,60,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,96161,TAHOE FOREST HEALTH CLINIC,NLP,NLP,NLP,20,02/14/2022 12:00:00 AM
2022-05-25T05-39-27,96161,Rite Aid 06108,NLP,NLP,NLP,13,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,96161,CVS Store #09174,NLP,NLP,NLP,31,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,96161,Optum Serve - Truckee,NLP,NLP,NLP,60,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,96161,TAHOE FOREST HEALTH CLINIC,NLP,NLP,NLP,20,02/14/2022 12:00:00 AM
2022-05-25T05-39-27,96161,Rite Aid 06108,NLP,NLP,NLP,13,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,96161,CVS Store #09174,NLP,NLP,NLP,31,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,96161,Optum Serve - Truckee,NLP,NLP,NLP,60,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,96161,TAHOE FOREST HEALTH CLINIC,NLP,NLP,NLP,20,02/14/2022 12:00:00 AM
2022-05-25T05-39-27,96161,Rite Aid 06108,NLP,NLP,NLP,13,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,96161,CVS Store #09174,NLP,NLP,NLP,31,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,96161,Optum Serve - Truckee,NLP,NLP,NLP,60,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,96161,TAHOE FOREST HEALTH CLINIC,NLP,NLP,NLP,20,02/14/2022 12:00:00 AM
2022-05-25T05-39-27,96161,Rite Aid 06108,NLP,NLP,NLP,13,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,96161,CVS Store #09174,NLP,NLP,NLP,31,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,96161,Optum Serve - Truckee,NLP,NLP,NLP,60,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,96161,TAHOE FOREST HEALTH CLINIC,NLP,NLP,NLP,20,02/14/2022 12:00:00 AM
2022-05-25T05-39-27,96161,Rite Aid 06108,NLP,NLP,NLP,13,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,96161,CVS Store #09174,NLP,NLP,NLP,31,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,96161,Optum Serve - Truckee,NLP,NLP,NLP,60,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,96161,TAHOE FOREST HEALTH CLINIC,NLP,NLP,NLP,20,02/14/2022 12:00:00 AM
2022-05-25T05-39-27,96161,Rite Aid 06108,NLP,NLP,NLP,13,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,96161,CVS Store #09174,NLP,NLP,NLP,31,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,96161,Optum Serve - Truckee,NLP,NLP,NLP,60,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,96161,TAHOE FOREST HEALTH CLINIC,NLP,NLP,NLP,20,02/14/2022 12:00:00 AM
2022-05-25T05-39-27,96161,Rite Aid 06108,NLP,NLP,NLP,13,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,96161,CVS Store #09174,NLP,NLP,NLP,31,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,96161,Optum Serve - Truckee,NLP,NLP,NLP,60,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,96161,TAHOE FOREST HEALTH CLINIC,NLP,NLP,NLP,20,02/14/2022 12:00:00 AM
2022-05-25T05-39-27,96161,Rite Aid 06108,NLP,NLP,NLP,13,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,96161,CVS Store #09174,NLP,NLP,NLP,31,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,96161,Optum Serve - Truckee,NLP,NLP,NLP,60,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,96161,TAHOE FOREST HEALTH CLINIC,NLP,NLP,NLP,20,02/14/2022 12:00:00 AM
2022-05-25T05-39-27,96161,Rite Aid 06108,NLP,NLP,NLP,13,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,96161,CVS Store #09174,NLP,NLP,NLP,31,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,96161,Optum Serve - Truckee,NLP,NLP,NLP,60,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,96161,TAHOE FOREST HEALTH CLINIC,NLP,NLP,NLP,20,02/14/2022 12:00:00 AM
2022-05-25T05-39-27,96161,Rite Aid 06108,NLP,NLP,NLP,13,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,96161,CVS Store #09174,NLP,NLP,NLP,31,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,96161,Optum Serve - Truckee,NLP,NLP,NLP,60,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,96161,TAHOE FOREST HEALTH CLINIC,NLP,NLP,NLP,20,02/14/2022 12:00:00 AM
2022-05-25T05-39-27,96161,Rite Aid 06108,NLP,NLP,NLP,13,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,96161,CVS Store #09174,NLP,NLP,NLP,31,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,96161,Optum Serve - Truckee,NLP,NLP,NLP,60,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,96161,TAHOE FOREST HEALTH CLINIC,NLP,NLP,NLP,20,02/14/2022 12:00:00 AM
2022-05-25T05-39-27,96161,Rite Aid 06108,NLP,NLP,NLP,13,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,96161,CVS Store #09174,NLP,NLP,NLP,31,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,96161,Optum Serve - Truckee,NLP,NLP,NLP,60,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,96161,TAHOE FOREST HEALTH CLINIC,NLP,NLP,NLP,20,02/14/2022 12:00:00 AM
2022-05-25T05-39-27,96161,Rite Aid 06108,NLP,NLP,NLP,13,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,96161,CVS Store #09174,NLP,NLP,NLP,31,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,96161,Optum Serve - Truckee,NLP,NLP,NLP,60,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,96161,TAHOE FOREST HEALTH CLINIC,NLP,NLP,NLP,20,02/14/2022 12:00:00 AM
2022-05-25T05-39-27,96161,Rite Aid 06108,NLP,NLP,NLP,13,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,96161,CVS Store #09174,NLP,NLP,NLP,31,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,96161,Optum Serve - Truckee,NLP,NLP,NLP,60,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,96161,TAHOE FOREST HEALTH CLINIC,NLP,NLP,NLP,20,02/14/2022 12:00:00 AM
2022-05-25T05-39-27,96161,Rite Aid 06108,NLP,NLP,NLP,13,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,96161,CVS Store #09174,NLP,NLP,NLP,31,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,96161,Optum Serve - Truckee,NLP,NLP,NLP,60,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,96161,TAHOE FOREST HEALTH CLINIC,NLP,NLP,NLP,20,02/14/2022 12:00:00 AM
2022-05-25T05-39-27,96161,Rite Aid 06108,NLP,NLP,NLP,13,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,96161,CVS Store #09174,NLP,NLP,NLP,31,05/24/2022 12:00:00 AM
2022-05-26T07-59-29,96161,Optum Serve - Truckee,NLP,NLP,NLP,60,05/24/2022 12:00:00 AM
2022-05-26T07-59-29,96161,TAHOE FOREST HEALTH CLINIC,NLP,NLP,NLP,20,02/14/2022 12:00:00 AM
2022-05-26T07-59-29,96161,CVS Store #09174,NLP,NLP,NLP,31,05/24/2022 12:00:00 AM
2022-05-26T07-59-29,96161,Rite Aid 06108,NLP,NLP,NLP,13,05/25/2022 12:00:00 AM
2022-05-26T07-59-29,96161,Optum Serve - Truckee,NLP,NLP,NLP,60,05/24/2022 12:00:00 AM
2022-05-26T07-59-29,96161,TAHOE FOREST HEALTH CLINIC,NLP,NLP,NLP,20,02/14/2022 12:00:00 AM
2022-05-26T07-59-29,96161,CVS Store #09174,NLP,NLP,NLP,31,05/24/2022 12:00:00 AM
2022-05-26T07-59-29,96161,Rite Aid 06108,NLP,NLP,NLP,13,05/25/2022 12:00:00 AM
2022-05-26T07-59-29,96161,Optum Serve - Truckee,NLP,NLP,NLP,60,05/24/2022 12:00:00 AM
2022-05-26T07-59-29,96161,TAHOE FOREST HEALTH CLINIC,NLP,NLP,NLP,20,02/14/2022 12:00:00 AM
2022-05-26T07-59-29,96161,CVS Store #09174,NLP,NLP,NLP,31,05/24/2022 12:00:00 AM
2022-05-26T07-59-29,96161,Rite Aid 06108,NLP,NLP,NLP,13,05/25/2022 12:00:00 AM
