2021-12-30T09-20-52,40202,NORTON CANCER INSTITUTE,12/29/2021 12:00:00 AM,01/01/2022 12:00:00 AM,,,
2022-04-23T05-25-10,40202,CVS Store #11089,NLP,NLP,NLP,20,04/22/2022 12:00:00 AM
2022-04-23T05-25-10,40202,Walgreens Store #09005,NLP,NLP,NLP,19,04/22/2022 12:00:00 AM
2022-04-24T05-22-24,40202,NORTON CANCER INSTITUTE,NLP,NLP,NLP,210,04/22/2022 12:00:00 AM
2022-04-24T05-22-24,40202,UNIVERSITY OF LOUISVILLE HOSPITAL,NLP,NLP,NLP,37,04/22/2022 12:00:00 AM
2022-04-24T05-22-24,40202,Walgreens Store #09005,NLP,NLP,NLP,19,04/22/2022 12:00:00 AM
2022-04-24T05-22-24,40202,CVS Store #06210,NLP,NLP,NLP,20,04/22/2022 12:00:00 AM
2022-04-24T05-22-24,40202,CVS Store #11089,NLP,NLP,NLP,20,04/22/2022 12:00:00 AM
2022-04-25T05-22-33,40202,NORTON CANCER INSTITUTE,NLP,NLP,NLP,210,04/22/2022 12:00:00 AM
2022-04-25T05-22-33,40202,UNIVERSITY OF LOUISVILLE HOSPITAL,NLP,NLP,NLP,37,04/22/2022 12:00:00 AM
2022-04-25T05-22-33,40202,CVS Store #06210,NLP,NLP,NLP,20,04/22/2022 12:00:00 AM
2022-04-25T05-22-33,40202,Walgreens Store #09005,NLP,NLP,NLP,19,04/22/2022 12:00:00 AM
2022-04-25T05-22-33,40202,CVS Store #11089,NLP,NLP,NLP,20,04/22/2022 12:00:00 AM
2022-04-26T05-20-54,40202,UNIVERSITY OF LOUISVILLE HOSPITAL,NLP,NLP,NLP,37,04/25/2022 12:00:00 AM
2022-04-26T05-20-54,40202,NORTON CANCER INSTITUTE,NLP,NLP,NLP,210,04/22/2022 12:00:00 AM
2022-04-26T05-20-54,40202,Walgreens Store #09005,NLP,NLP,NLP,19,04/25/2022 12:00:00 AM
2022-04-26T05-20-54,40202,CVS Store #06210,NLP,NLP,NLP,20,04/25/2022 12:00:00 AM
2022-04-26T05-20-54,40202,CVS Store #11089,NLP,NLP,NLP,20,04/25/2022 12:00:00 AM
2022-04-27T05-23-49,40202,UNIVERSITY OF LOUISVILLE HOSPITAL,NLP,NLP,NLP,37,04/25/2022 12:00:00 AM
2022-04-27T05-23-49,40202,NORTON CANCER INSTITUTE,NLP,NLP,NLP,210,04/26/2022 12:00:00 AM
2022-04-27T05-23-49,40202,CVS Store #11089,NLP,NLP,NLP,20,04/26/2022 12:00:00 AM
2022-04-27T05-23-49,40202,CVS Store #06210,NLP,NLP,NLP,20,04/26/2022 12:00:00 AM
2022-04-27T05-23-49,40202,Walgreens Store #09005,NLP,NLP,NLP,19,04/26/2022 12:00:00 AM
2022-04-28T09-22-45,40202,UNIVERSITY OF LOUISVILLE HOSPITAL,NLP,NLP,NLP,37,04/25/2022 12:00:00 AM
2022-04-28T09-22-45,40202,NORTON CANCER INSTITUTE,NLP,NLP,NLP,210,04/26/2022 12:00:00 AM
2022-04-28T09-22-45,40202,Walgreens Store #09005,NLP,NLP,NLP,19,04/27/2022 12:00:00 AM
2022-04-28T09-22-45,40202,CVS Store #11089,NLP,NLP,NLP,20,04/26/2022 12:00:00 AM
2022-04-28T09-22-45,40202,CVS Store #06210,NLP,NLP,NLP,20,04/26/2022 12:00:00 AM
2022-04-29T05-13-54,40202,UNIVERSITY OF LOUISVILLE HOSPITAL,NLP,NLP,NLP,37,04/28/2022 12:00:00 AM
2022-04-29T05-13-54,40202,NORTON CANCER INSTITUTE,NLP,NLP,NLP,210,04/26/2022 12:00:00 AM
2022-04-29T05-13-54,40202,CVS Store #06210,NLP,NLP,NLP,20,04/28/2022 12:00:00 AM
2022-04-29T05-13-54,40202,Walgreens Store #09005,NLP,NLP,NLP,19,04/28/2022 12:00:00 AM
2022-04-29T05-13-54,40202,CVS Store #11089,NLP,NLP,NLP,20,04/28/2022 12:00:00 AM
2022-04-30T05-15-55,40202,UNIVERSITY OF LOUISVILLE HOSPITAL,NLP,NLP,NLP,37,04/29/2022 12:00:00 AM
2022-04-30T05-15-55,40202,Walgreens Store #09005,NLP,NLP,NLP,19,04/29/2022 12:00:00 AM
2022-04-30T05-15-55,40202,NORTON CANCER INSTITUTE,NLP,NLP,NLP,210,04/26/2022 12:00:00 AM
2022-04-30T05-15-55,40202,CVS Store #11089,NLP,NLP,NLP,20,04/29/2022 12:00:00 AM
2022-04-30T05-15-55,40202,CVS Store #06210,NLP,NLP,NLP,20,04/29/2022 12:00:00 AM
