provider_name,address1,address2,city,county,state_code,zip,national_drug_code,order_label,courses_available,geocoded_address,npi,last_report_date,provider_status,provider_note
Walmart Pharmacy #2742,1375 Market Square Dr,,Springdale,Washington,AR,72762,00006-5055-06,Lagevrio (molnupiravir),23.0,POINT (-94.16264 36.173475),1225055627.0,2022-04-13T00:00:00.000,ACTIVE,
Walmart Pharmacy #4108,4870 Elm Springs Rd,,Springdale,Washington,AR,72762,00006-5055-06,Lagevrio (molnupiravir),75.0,POINT (-94.18398 36.1956),1154734085.0,2022-04-13T00:00:00.000,ACTIVE,
Walmart Pharmacy #4375,4900 Jennifer Ter,,Springdale,Washington,AR,72762,00006-5055-06,Lagevrio (molnupiravir),24.0,POINT (-94.18538 36.15282),1609267889.0,2022-04-13T00:00:00.000,ACTIVE,
Walmart Pharmacy #54,2004 S Pleasant St,,Springdale,Washington,AR,72764,00006-5055-06,Lagevrio (molnupiravir),18.0,POINT (-94.14694 36.16627),1346267721.0,2022-04-13T00:00:00.000,ACTIVE,
Walmart Pharmacy #5738,3553 E Robinson Ave,,Springdale,Washington,AR,72764,00006-5055-06,Lagevrio (molnupiravir),45.0,POINT (-94.09188 36.164165),1457596587.0,2022-04-13T00:00:00.000,ACTIVE,
Burrows Drug Store,45 Highway 64 West,,Beebe,White,AR,72012,00006-5055-06,Lagevrio (molnupiravir),19.0,POINT (-91.92493 35.06913),1588679187.0,2022-04-13T00:00:00.000,ACTIVE,
Walmart Pharmacy #4168,2003 W Center St.,,Beebe,White,AR,72012,00006-5055-06,Lagevrio (molnupiravir),24.0,POINT (-91.90543 35.06576),1669816146.0,2022-04-13T00:00:00.000,ACTIVE,
Walmart Pharmacy #157,3509 E Race Ave,,Searcy,White,AR,72143,00006-5055-06,Lagevrio (molnupiravir),16.0,POINT (-91.68765 35.24769),1164449559.0,2022-04-13T00:00:00.000,ACTIVE,
Walmart Pharmacy #2431,1330 W Beebe Capps Expy,,Searcy,White,AR,72143,00006-5055-06,Lagevrio (molnupiravir),19.0,POINT (-91.7503 35.24558),1710223722.0,2022-04-13T00:00:00.000,ACTIVE,
ROSE DRUG OF DARDANELLE,1176 STATE HWY 22 W STE A,,Dardanelle,Yell,AR,72834,00006-5055-06,Lagevrio (molnupiravir),10.0,POINT (-93.16619 35.2228),1063410223.0,2022-04-13T00:00:00.000,ACTIVE,
Walmart Pharmacy #296,1172 N. STATE HWY 7,,Dardanelle,Yell,AR,72834,00006-5055-06,Lagevrio (molnupiravir),35.0,POINT (-93.16618 35.21776),1740207240.0,2022-04-13T00:00:00.000,ACTIVE,
AMERICAN SAMOA DEPT OF HEALTH,3965 LYONS PARK,LUA ST,Pago Pago,American Samoa,AS,96799,00006-5055-06,Lagevrio (molnupiravir),41.0,POINT (-170.7 -14.27),,2022-04-05T00:00:00.000,ACTIVE,
Amouli Community Health Center,Amouli Health Center,5667,Pago Pago,American Samoa,AS,96799,00006-5055-06,Lagevrio (molnupiravir),24.0,POINT (-170.7 -14.27),,2022-04-14T00:00:00.000,ACTIVE,
LBJ TROPICAL MEDICAL CENTER,FAGAALU VILLAGE,,Pago Pago,American Samoa,AS,96799,00006-5055-06,Lagevrio (molnupiravir),179.0,POINT (-170.7 -14.27),,2022-04-13T00:00:00.000,ACTIVE,
Leone Community Health Center,Leone St. #5666,,Pago Pago,American Samoa,AS,96799,00006-5055-06,Lagevrio (molnupiravir),6.0,POINT (-170.7 -14.27),,2022-04-09T00:00:00.000,ACTIVE,
Tafuna Community Health Center,TAFUNA ACF HEALTH CENTER,5668 PETESA ROAD,Pago Pago,American Samoa,AS,96799,00006-5055-06,Lagevrio (molnupiravir),18.0,POINT (-170.7 -14.27),,2022-04-14T00:00:00.000,ACTIVE,
Chinle Comprehensive Healthcare,Hwy 191 and Hospital Road,,Chinle,Apache,AZ,86503,00006-5055-06,Lagevrio (molnupiravir),130.0,POINT (-109.58 36.16),,2022-04-13T00:00:00.000,ACTIVE,
FORT DEFIANCE INDIAN HOSPITAL,CORNER OF N12 AND N7,,Fort Defiance,Apache,AZ,86504,00006-5055-06,Lagevrio (molnupiravir),97.0,POINT (-109.07583 35.744441),,2022-04-06T00:00:00.000,ACTIVE,
SAGE MEMORIAL HOSPITAL,1 Hospital Rd,,Ganado,Apache,AZ,86505,00006-5055-06,Lagevrio (molnupiravir),101.0,POINT (-109.63 35.75),,2022-04-11T00:00:00.000,ACTIVE,
Tsaile Health Center,23 HIGHWAY 64 and 12,,Tsaile,Apache,AZ,86556,00006-5055-06,Lagevrio (molnupiravir),16.0,POINT (-112.12069 36.055829),,2022-04-13T00:00:00.000,ACTIVE,
Walmart Pharmacy #3807,201 S Prickly Pear Ave,,Benson,Cochise,AZ,85602,00006-5055-06,Lagevrio (molnupiravir),38.0,POINT (-110.31422 31.96887),1396835369.0,2022-04-13T00:00:00.000,ACTIVE,
CVS Store #10859,286 E. 7TH STREET,CVS Pharmacy,Douglas,Cochise,AZ,85607,00006-5055-06,Lagevrio (molnupiravir),150.0,POINT (-109.5586 31.34186),1376990234.0,2022-04-13T00:00:00.000,ACTIVE,
Walmart Pharmacy #1846,199 W 5Th St,,Douglas,Cochise,AZ,85607,00006-5055-06,Lagevrio (molnupiravir),225.0,POINT (-109.56525 31.33827),1972520187.0,2022-04-13T00:00:00.000,ACTIVE,
CVS Store #08828,2090 EAST FRY BLVD.,CVS Pharmacy,Sierra Vista,Cochise,AZ,85635,00006-5055-06,Lagevrio (molnupiravir),24.0,POINT (-110.27686 31.55306),1063456317.0,2022-04-13T00:00:00.000,ACTIVE,
CVS Store #16220,4151 E HIGHWAY 90,CVS Pharmacy,Sierra Vista,Cochise,AZ,85635,00006-5055-06,Lagevrio (molnupiravir),48.0,POINT (-110.255605 31.555955),1679514616.0,2022-04-13T00:00:00.000,ACTIVE,
Chiricahua CHCSierra Vista Peds,155 Calle Portal Ste 700,,Sierra Vista,Cochise,AZ,85635,00006-5055-06,Lagevrio (molnupiravir),480.0,POINT (-110.26638 31.552685),,2022-04-13T00:00:00.000,ACTIVE,
Walmart Pharmacy #1240,500 N HIGHWAY 90 BYP,,Sierra Vista,Cochise,AZ,85635,00006-5055-06,Lagevrio (molnupiravir),47.0,POINT (-110.25995 31.55998),1265459473.0,2022-04-13T00:00:00.000,ACTIVE,
CVS Store #09231,3506 EAST ROUTE 66,CVS Pharmacy,Flagstaff,Coconino,AZ,86004,00006-5055-06,Lagevrio (molnupiravir),24.0,POINT (-111.59819 35.2156),1942241856.0,2022-04-13T00:00:00.000,ACTIVE,
CVS Store #16354,1650 S MILTON RD,CVS Pharmacy,Flagstaff,Coconino,AZ,86001,00006-5055-06,Lagevrio (molnupiravir),24.0,POINT (-111.66121 35.18415),1043233315.0,2022-04-13T00:00:00.000,ACTIVE,
North Country HealthCare-Flagstaff,2920 N 4th Street,Attn: Pharmacy Department,Flagstaff,Coconino,AZ,86004,00006-5055-06,Lagevrio (molnupiravir),144.0,POINT (-111.613315 35.2169),1649334442.0,2022-04-13T00:00:00.000,ACTIVE,
Sams Pharmacy #6604,1851 E Butler Ave,,Flagstaff,Coconino,AZ,86001,00006-5055-06,Lagevrio (molnupiravir),46.0,POINT (-111.62972 35.19138),1427075647.0,2022-04-13T00:00:00.000,ACTIVE,
Vuori Health,823 North Beaver Street,,Flagstaff,Coconino,AZ,86001,00006-5055-06,Lagevrio (molnupiravir),0.0,POINT (-111.64676 35.206145),1487174926.0,2022-02-17T00:00:00.000,UNKNOWN INVENTORY,Inventory has not been reported in the last 2 weeks. Please contact provider to make sure product is available.
Walgreens Store #15206,2610 E ROUTE 66,,Flagstaff,Coconino,AZ,86004,00006-5055-06,Lagevrio (molnupiravir),289.0,POINT (-111.61311 35.2067),1114932456.0,2022-04-13T00:00:00.000,ACTIVE,
Walmart Pharmacy #1175,2750 S Woodlands Village Blvd,,Flagstaff,Coconino,AZ,86001,00006-5055-06,Lagevrio (molnupiravir),24.0,POINT (-111.66514 35.17482),1174540389.0,2022-04-13T00:00:00.000,ACTIVE,
Walmart Pharmacy #4252,2601 E Huntington Dr,,Flagstaff,Coconino,AZ,86004,00006-5055-06,Lagevrio (molnupiravir),24.0,POINT (-111.61591 35.19881),1831406891.0,2022-04-13T00:00:00.000,ACTIVE,
Walmart Pharmacy #1442,1017 HAUL RD,,Page,Coconino,AZ,86040,00006-5055-06,Lagevrio (molnupiravir),200.0,POINT (-111.487 36.90549),1861410201.0,2022-04-13T00:00:00.000,ACTIVE,
CVS Store #10425,20 AIRPORT ROAD,CVS Pharmacy,Sedona,Coconino,AZ,86336,00006-5055-06,Lagevrio (molnupiravir),24.0,POINT (-111.77913 34.86215),1811444342.0,2022-04-13T00:00:00.000,ACTIVE,
INSCRIPTION HOUSE HEALTH CENTER,HWY 98  and Navajo Route 16,,Tonalea,Coconino,AZ,86044,00006-5055-06,Lagevrio (molnupiravir),19.0,POINT (-110.7952225 36.5806691),,2022-04-11T00:00:00.000,ACTIVE,
TUBA CITY REG HEALTH CARE CENTER,3008 EAST BIRCH AVE,,Tuba City,Coconino,AZ,86045,00006-5055-06,Lagevrio (molnupiravir),60.0,POINT (-111.23 36.14),,2022-04-12T00:00:00.000,ACTIVE,
Walmart Pharmacy #1334,100 SOUTH RAGUS RD,,Claypool,Gila,AZ,85532,00006-5055-06,Lagevrio (molnupiravir),248.0,POINT (-110.834145 33.413275),1598783920.0,2022-04-13T00:00:00.000,ACTIVE,
CVS Store #11144,100 NORTH BROAD ST.,CVS Pharmacy,Globe,Gila,AZ,85501,00006-5055-06,Lagevrio (molnupiravir),24.0,POINT (-110.78756 33.39601),1659371854.0,2022-04-13T00:00:00.000,ACTIVE,
Walmart Pharmacy #1369,300 N Beeline Hwy,,Payson,Gila,AZ,85541,00006-5055-06,Lagevrio (molnupiravir),24.0,POINT (-111.324585 34.2444),1255358461.0,2022-04-13T00:00:00.000,ACTIVE,
Walmart Pharmacy #1149,755 S 20Th Ave,,Safford,Graham,AZ,85546,00006-5055-06,Lagevrio (molnupiravir),237.0,POINT (-109.73101 32.83288),1356368567.0,2022-04-13T00:00:00.000,ACTIVE,
CVS Store #08802,131 W. RIVERSIDE DR.,CVS Pharmacy,Parker,La Paz,AZ,85344,00006-5055-06,Lagevrio (molnupiravir),24.0,POINT (-114.28239 34.15343),1053355305.0,2022-04-13T00:00:00.000,ACTIVE,
Parker Indian Health Center,12033 Agency Road,,Parker,La Paz,AZ,85344,00006-5055-06,Lagevrio (molnupiravir),20.0,POINT (-114.29733 34.14672),,2022-04-12T00:00:00.000,ACTIVE,
Walmart Pharmacy #4543,100 W RIVERSIDE DR,,Parker,La Paz,AZ,85344,00006-5055-06,Lagevrio (molnupiravir),92.0,POINT (-114.280516 34.154082),1306070289.0,2022-04-13T00:00:00.000,ACTIVE,
CVS Store #07264,39510 N. GAVILAN PEAK PKWY.,CVS Pharmacy,Anthem,Maricopa,AZ,85086,00006-5055-06,Lagevrio (molnupiravir),24.0,POINT (-112.13607 33.84344),1427153261.0,2022-04-13T00:00:00.000,ACTIVE,
CVS Store #09293,325 W APACHE TRAIL,CVS Pharmacy,Apache Junction,Maricopa,AZ,85120,00006-5055-06,Lagevrio (molnupiravir),23.0,POINT (-111.54948 33.41384),1871539924.0,2022-04-13T00:00:00.000,ACTIVE,
Walgreens Store #06333,2440 S IRONWOOD DR,,Apache Junction,Maricopa,AZ,85120,00006-5055-06,Lagevrio (molnupiravir),48.0,POINT (-111.56418 33.39149),1760498158.0,2022-04-13T00:00:00.000,ACTIVE,
Walmart Pharmacy #1381,2555 W Apache Trl,,Apache Junction,Maricopa,AZ,85120,00006-5055-06,Lagevrio (molnupiravir),48.0,POINT (-111.57519 33.4137),1336166545.0,2022-04-13T00:00:00.000,ACTIVE,
CVS Store #10229,280 N. AVONDALE BLVD.,CVS Pharmacy,Avondale,Maricopa,AZ,85323,00006-5055-06,Lagevrio (molnupiravir),24.0,POINT (-112.30724 33.44914),1811303332.0,2022-04-13T00:00:00.000,ACTIVE,
Sams Pharmacy #4830,1459 N Dysart Rd,,Avondale,Maricopa,AZ,85323,00006-5055-06,Lagevrio (molnupiravir),48.0,POINT (-112.339265 33.45217),1417974635.0,2022-04-13T00:00:00.000,ACTIVE,
Walgreens Store #03387,10705 W INDIAN SCHOOL RD,,Avondale,Maricopa,AZ,85392,00006-5055-06,Lagevrio (molnupiravir),72.0,POINT (-112.290717 33.493135),1457367195.0,2022-04-13T00:00:00.000,ACTIVE,
Walmart Pharmacy #2554,13055 W RANCHO SANTA FE BLVD,,Avondale,Maricopa,AZ,85392,00006-5055-06,Lagevrio (molnupiravir),23.0,POINT (-112.33817 33.45955),1619994837.0,2022-04-13T00:00:00.000,ACTIVE,
FRYS PHARMACY 66000675,1300 S WATSON RD,,Buckeye,Maricopa,AZ,85326,00006-5055-06,Lagevrio (molnupiravir),48.0,POINT (-112.558585 33.43517),1023050606.0,2022-04-13T00:00:00.000,ACTIVE,
Walmart Pharmacy #3407,1060 S WATSON RD,,Buckeye,Maricopa,AZ,85326,00006-5055-06,Lagevrio (molnupiravir),72.0,POINT (-112.55938 33.43708),1407053747.0,2022-04-13T00:00:00.000,ACTIVE,
CVS Store #00032,5400 E CAREFREE HWY,CVS Pharmacy,Carefree,Maricopa,AZ,85377,00006-5055-06,Lagevrio (molnupiravir),24.0,POINT (-111.92088 33.82317),1467511519.0,2022-04-13T00:00:00.000,ACTIVE,
CVS Store #07852,28138 N. TATUM BLVD.,CVS Pharmacy,Cave Creek,Maricopa,AZ,85331,00006-5055-06,Lagevrio (molnupiravir),24.0,POINT (-111.978812 33.740525),1154425049.0,2022-04-13T00:00:00.000,ACTIVE,
Walgreens Store #03912,29660 N TATUM BLVD,,Cave Creek,Maricopa,AZ,85331,00006-5055-06,Lagevrio (molnupiravir),48.0,POINT (-111.990495 33.754855),1215942560.0,2022-04-13T00:00:00.000,ACTIVE,
CVS Store #00193,4990 S. ARIZONA AVE.,CVS Pharmacy,Chandler,Maricopa,AZ,85248,00006-5055-06,Lagevrio (molnupiravir),24.0,POINT (-111.842085 33.23369),1508026048.0,2022-04-13T00:00:00.000,ACTIVE,
CVS Store #03143,990 E. WARNER RD.,CVS Pharmacy,Chandler,Maricopa,AZ,85225,00006-5055-06,Lagevrio (molnupiravir),24.0,POINT (-111.82507 33.33588),1407950389.0,2022-04-13T00:00:00.000,ACTIVE,
CVS Store #03965,5975 W. CHANDLER BLVD.,CVS Pharmacy,Chandler,Maricopa,AZ,85226,00006-5055-06,Lagevrio (molnupiravir),48.0,POINT (-111.944987 33.30476),1114021003.0,2022-04-13T00:00:00.000,ACTIVE,
CVS Store #03967,3990 W. RAY ROAD,CVS Pharmacy,Chandler,Maricopa,AZ,85226,00006-5055-06,Lagevrio (molnupiravir),47.0,POINT (-111.910355 33.3206),1609970599.0,2022-04-13T00:00:00.000,ACTIVE,
CVS Store #05038,2010 S. DOBSON RD.,CVS Pharmacy,Chandler,Maricopa,AZ,85248,00006-5055-06,Lagevrio (molnupiravir),23.0,POINT (-111.8763 33.27537),1336290204.0,2022-04-13T00:00:00.000,ACTIVE,
CVS Store #05849,990 E. PECOS RD.,CVS Pharmacy,Chandler,Maricopa,AZ,85225,00006-5055-06,Lagevrio (molnupiravir),24.0,POINT (-111.825162 33.292245),1699879585.0,2022-04-13T00:00:00.000,ACTIVE,
CVS Store #07075,2995 E. CHANDLER HEIGHTS RD.,CVS Pharmacy,Chandler,Maricopa,AZ,85249,00006-5055-06,Lagevrio (molnupiravir),24.0,POINT (-111.790107 33.23309),1780788679.0,2022-04-13T00:00:00.000,ACTIVE,
CVS Store #07849,1015 E. RAY RD.,CVS Pharmacy,Chandler,Maricopa,AZ,85225,00006-5055-06,Lagevrio (molnupiravir),24.0,POINT (-111.823375 33.32005),1518062355.0,2022-04-13T00:00:00.000,ACTIVE,
CVS Store #09283,180 N. DOBSON RD.,CVS Pharmacy,Chandler,Maricopa,AZ,85224,00006-5055-06,Lagevrio (molnupiravir),24.0,POINT (-111.876997 33.30522),1699711754.0,2022-04-13T00:00:00.000,ACTIVE,
CVS Store #17615,3777 S ARIZONA AVE,CVS Pharmacy,Chandler,Maricopa,AZ,85248,00006-5055-06,Lagevrio (molnupiravir),24.0,POINT (-111.83843 33.25026),1639191414.0,2022-04-13T00:00:00.000,ACTIVE,
Omnicare of Chandler #48205,6825 W. Galveston St Suite 3,,Chandler,Maricopa,AZ,85226,00006-5055-06,Lagevrio (molnupiravir),24.0,POINT (-111.960023 33.31186),1568407468.0,2022-04-13T00:00:00.000,ACTIVE,
Walgreens Store #03727,1919 N DOBSON RD,,Chandler,Maricopa,AZ,85224,00006-5055-06,Lagevrio (molnupiravir),1267.0,POINT (-111.875665 33.33455),1891700126.0,2022-04-13T00:00:00.000,ACTIVE,
Walmart Pharmacy #1512,800 W Warner Rd,,Chandler,Maricopa,AZ,85225,00006-5055-06,Lagevrio (molnupiravir),47.0,POINT (-111.854627 33.33691),1073530283.0,2022-04-13T00:00:00.000,ACTIVE,
Walmart Pharmacy #4324,1900 East Chandler Blvd,,Chandler,Maricopa,AZ,85225,00006-5055-06,Lagevrio (molnupiravir),24.0,POINT (-111.8083 33.30747),1396179230.0,2022-04-13T00:00:00.000,ACTIVE,
Walmart Pharmacy #4336,12900 W Thunderbird Rd,,El Mirage,Maricopa,AZ,85335,00006-5055-06,Lagevrio (molnupiravir),48.0,POINT (-112.33714 33.61037),1154522522.0,2022-04-13T00:00:00.000,ACTIVE,
CVS Store #09279,16545 EAST PALISADES BLVD,CVS Pharmacy,Fountain Hills,Maricopa,AZ,85268,00006-5055-06,Lagevrio (molnupiravir),24.0,POINT (-111.723703 33.6091),1386685329.0,2022-04-13T00:00:00.000,ACTIVE,
CVS Store #16768,16825 E SHEA BLVD,CVS Pharmacy,Fountain Hills,Maricopa,AZ,85268,00006-5055-06,Lagevrio (molnupiravir),24.0,POINT (-111.718122 33.573945),1609898485.0,2022-04-13T00:00:00.000,ACTIVE,
CVS Store #03268,765 S. LINDSAY RD.,CVS Pharmacy,Gilbert,Maricopa,AZ,85296,00006-5055-06,Lagevrio (molnupiravir),24.0,POINT (-111.772285 33.33629),1467557298.0,2022-04-13T00:00:00.000,ACTIVE,
CVS Store #03272,2371 E. GUADALUPE RD.,CVS Pharmacy,Gilbert,Maricopa,AZ,85234,00006-5055-06,Lagevrio (molnupiravir),23.0,POINT (-111.73955 33.36421),1376648105.0,2022-04-13T00:00:00.000,ACTIVE,
CVS Store #05891,3170 S. HIGLEY RD.,CVS Pharmacy,Gilbert,Maricopa,AZ,85295,00006-5055-06,Lagevrio (molnupiravir),24.0,POINT (-111.721862 33.29304),1073617965.0,2022-04-13T00:00:00.000,ACTIVE,
CVS Store #08365,2428 S VAL VISTA DR,CVS Pharmacy,Gilbert,Maricopa,AZ,85295,00006-5055-06,Lagevrio (molnupiravir),24.0,POINT (-111.756199 33.306075),1568566453.0,2022-04-13T00:00:00.000,ACTIVE,
CVS Store #16564,1515 E WARNER RD,CVS Pharmacy,Gilbert,Maricopa,AZ,85296,00006-5055-06,Lagevrio (molnupiravir),24.0,POINT (-111.757012 33.33407),1609899921.0,2022-04-13T00:00:00.000,ACTIVE,
CVS Store #17076,3931 S GILBERT RD,CVS Pharmacy,Gilbert,Maricopa,AZ,85297,00006-5055-06,Lagevrio (molnupiravir),24.0,POINT (-111.786505 33.27875),1598787376.0,2022-04-13T00:00:00.000,ACTIVE,
FRYS PHARMACY 66000670,6470 S HIGLEY RD,,Gilbert,Maricopa,AZ,85298,00006-5055-06,Lagevrio (molnupiravir),,POINT (-111.72262 33.23242),1497086250.0,,UNKNOWN INVENTORY,Inventory has not been reported in the last 2 weeks. Please contact provider to make sure product is available.
Walgreens Store #06062,76 W GUADALUPE RD,,Gilbert,Maricopa,AZ,85233,00006-5055-06,Lagevrio (molnupiravir),48.0,POINT (-111.791492 33.364965),1750397493.0,2022-04-13T00:00:00.000,ACTIVE,
CVS Store #00017,18591 N 59TH AVE,CVS Pharmacy,Glendale,Maricopa,AZ,85308,00006-5055-06,Lagevrio (molnupiravir),48.0,POINT (-112.185546 33.653775),1710082557.0,2022-04-13T00:00:00.000,ACTIVE,
CVS Store #07872,7499 W. BETHANY HOME RD.,CVS Pharmacy,Glendale,Maricopa,AZ,85303,00006-5055-06,Lagevrio (molnupiravir),24.0,POINT (-112.219924 33.522705),1326142217.0,2022-04-13T00:00:00.000,ACTIVE,
CVS Store #08983,5125 W. OLIVE AVE,CVS Pharmacy,Glendale,Maricopa,AZ,85302,00006-5055-06,Lagevrio (molnupiravir),24.0,POINT (-112.169625 33.56666),1285930164.0,2022-04-13T00:00:00.000,ACTIVE,
CVS Store #10615,5450 W HAPPY VALLEY ROAD,CVS Pharmacy,Glendale,Maricopa,AZ,85310,00006-5055-06,Lagevrio (molnupiravir),24.0,POINT (-112.17788 33.71293),1295248268.0,2022-04-13T00:00:00.000,ACTIVE,
CVS Store #16700,9350 W NORTHERN AVE,CVS Pharmacy,Glendale,Maricopa,AZ,85305,00006-5055-06,Lagevrio (molnupiravir),24.0,POINT (-112.26098 33.5521),1134142409.0,2022-04-13T00:00:00.000,ACTIVE,
CVS Store #17406,10404 N 43RD AVE,CVS Pharmacy,Glendale,Maricopa,AZ,85302,00006-5055-06,Lagevrio (molnupiravir),48.0,POINT (-112.15317 33.58044),1740202522.0,2022-04-13T00:00:00.000,ACTIVE,
Walgreens Store #03385,5421 W THUNDERBIRD RD,,Glendale,Maricopa,AZ,85306,00006-5055-06,Lagevrio (molnupiravir),96.0,POINT (-112.176415 33.610415),1861407108.0,2022-04-13T00:00:00.000,ACTIVE,
Walmart Pharmacy #1532,5845 W Bell Rd,,Glendale,Maricopa,AZ,85308,00006-5055-06,Lagevrio (molnupiravir),24.0,POINT (-112.18477 33.63679),1982621199.0,2022-04-13T00:00:00.000,ACTIVE,
Walmart Pharmacy #3241,18551 N 83rd Ave,,Glendale,Maricopa,AZ,85308,00006-5055-06,Lagevrio (molnupiravir),24.0,POINT (-112.23463 33.65059),1770502759.0,2022-04-13T00:00:00.000,ACTIVE,
Walmart Pharmacy #3314,7450 W Glendale Ave,,Glendale,Maricopa,AZ,85303,00006-5055-06,Lagevrio (molnupiravir),48.0,POINT (-112.21881 33.53911),1982621355.0,2022-04-13T00:00:00.000,ACTIVE,
Walmart Pharmacy #3315,4230 W Union Hills Dr,,Glendale,Maricopa,AZ,85308,00006-5055-06,Lagevrio (molnupiravir),24.0,POINT (-112.15041 33.65573),1427075928.0,2022-04-13T00:00:00.000,ACTIVE,
Walmart Pharmacy #3465,5010 N 95Th Ave,,Glendale,Maricopa,AZ,85305,00006-5055-06,Lagevrio (molnupiravir),24.0,POINT (-112.266177 33.510215),1972520195.0,2022-04-13T00:00:00.000,ACTIVE,
Walmart Pharmacy #3844,5137 W Olive Ave,,Glendale,Maricopa,AZ,85302,00006-5055-06,Lagevrio (molnupiravir),23.0,POINT (-112.169928 33.56489),1487954152.0,2022-04-13T00:00:00.000,ACTIVE,
Walmart Pharmacy #3845,6645 W Peoria Ave,,Glendale,Maricopa,AZ,85302,00006-5055-06,Lagevrio (molnupiravir),48.0,POINT (-112.202402 33.581345),1598965154.0,2022-04-13T00:00:00.000,ACTIVE,
Walmart Pharmacy #5124,5605 W Northern Ave,,Glendale,Maricopa,AZ,85301,00006-5055-06,Lagevrio (molnupiravir),90.0,POINT (-112.179825 33.551565),1326065541.0,2022-04-13T00:00:00.000,ACTIVE,
CVS Store #03749,2840 N. DYSART RD.,CVS Pharmacy,Goodyear,Maricopa,AZ,85395,00006-5055-06,Lagevrio (molnupiravir),94.0,POINT (-112.34168 33.47822),1669576559.0,2022-04-13T00:00:00.000,ACTIVE,
CVS Store #16593,1515 N LITCHFIELD RD,CVS Pharmacy,Goodyear,Maricopa,AZ,85395,00006-5055-06,Lagevrio (molnupiravir),24.0,POINT (-112.355697 33.463155),1811919699.0,2022-04-13T00:00:00.000,ACTIVE,
CVS Store #17463,995 S COTTON LN,CVS Pharmacy,Goodyear,Maricopa,AZ,85338,00006-5055-06,Lagevrio (molnupiravir),24.0,POINT (-112.42182 33.437295),1639327638.0,2022-04-13T00:00:00.000,ACTIVE,
Walgreens Store #03657,3361 N LITCHFIELD RD,,Goodyear,Maricopa,AZ,85395,00006-5055-06,Lagevrio (molnupiravir),1200.0,POINT (-112.361783 33.48529),1598770844.0,2022-04-13T00:00:00.000,ACTIVE,
Walmart Pharmacy #5369,1100 N Estrella Pkwy,,Goodyear,Maricopa,AZ,85338,00006-5055-06,Lagevrio (molnupiravir),24.0,POINT (-112.395218 33.459085),1770640146.0,2022-04-13T00:00:00.000,ACTIVE,
CVS Store #05892,5050 W. BASELINE RD.,CVS Pharmacy,Laveen,Maricopa,AZ,85339,00006-5055-06,Lagevrio (molnupiravir),48.0,POINT (-112.167535 33.378185),1942305784.0,2022-04-13T00:00:00.000,ACTIVE,
CVS Store #05791,4890 N. LITCHFIELD RD.,CVS Pharmacy,Litchfield Park,Maricopa,AZ,85340,00006-5055-06,Lagevrio (molnupiravir),22.0,POINT (-112.358632 33.507545),1518061407.0,2022-04-13T00:00:00.000,ACTIVE,
Walgreens Store #07582,13014 W CAMELBACK RD,,Litchfield Park,Maricopa,AZ,85340,00006-5055-06,Lagevrio (molnupiravir),144.0,POINT (-112.339202 33.508565),1962417220.0,2022-04-13T00:00:00.000,ACTIVE,
CVS Store #03436,2809 S. SOSSAMAN RD.,CVS Pharmacy,Mesa,Maricopa,AZ,85212,00006-5055-06,Lagevrio (molnupiravir),24.0,POINT (-111.66998 33.364275),1396849287.0,2022-04-13T00:00:00.000,ACTIVE,
CVS Store #04795,6015 E. BROWN ROAD,CVS Pharmacy,Mesa,Maricopa,AZ,85205,00006-5055-06,Lagevrio (molnupiravir),48.0,POINT (-111.701037 33.436895),1801991641.0,2022-04-13T00:00:00.000,ACTIVE,
CVS Store #05026,1212 S. GREENFIELD RD.,CVS Pharmacy,Mesa,Maricopa,AZ,85206,00006-5055-06,Lagevrio (molnupiravir),139.0,POINT (-111.737227 33.3931),1982709721.0,2022-04-13T00:00:00.000,ACTIVE,
CVS Store #05029,9230 E. BROADWAY RD.,CVS Pharmacy,Mesa,Maricopa,AZ,85208,00006-5055-06,Lagevrio (molnupiravir),24.0,POINT (-111.632077 33.40846),1972607869.0,2022-04-13T00:00:00.000,ACTIVE,
CVS Store #05303,9152 E. BROWN RD.,CVS Pharmacy,Mesa,Maricopa,AZ,85207,00006-5055-06,Lagevrio (molnupiravir),24.0,POINT (-111.633512 33.437375),1649374539.0,2022-04-13T00:00:00.000,ACTIVE,
CVS Store #05779,360 N. VAL VISTA DR.,CVS Pharmacy,Mesa,Maricopa,AZ,85213,00006-5055-06,Lagevrio (molnupiravir),24.0,POINT (-111.754342 33.422195),1386748275.0,2022-04-13T00:00:00.000,ACTIVE,
CVS Store #05812,5954 E. MCDOWELL RD.,CVS Pharmacy,Mesa,Maricopa,AZ,85215,00006-5055-06,Lagevrio (molnupiravir),24.0,POINT (-111.70222 33.46689),1922102813.0,2022-04-13T00:00:00.000,ACTIVE,
CVS Store #05814,9950 E. GUADALUPE RD.,CVS Pharmacy,Mesa,Maricopa,AZ,85212,00006-5055-06,Lagevrio (molnupiravir),48.0,POINT (-111.61953 33.36505),1104920099.0,2022-04-13T00:00:00.000,ACTIVE,
CVS Store #07836,1151 E. MCKELLIPS RD.,CVS Pharmacy,Mesa,Maricopa,AZ,85203,00006-5055-06,Lagevrio (molnupiravir),24.0,POINT (-111.805508 33.45088),1427152313.0,2022-04-13T00:00:00.000,ACTIVE,
