2022-03-03T10-04-44,33136,JACKSON MEMORIAL HOSPITAL,02/25/2022 12:00:00 AM,03/01/2022 12:00:00 AM,50,50,03/02/2022 12:00:00 AM
2022-05-29T05-31-58,33136,Jackson Memorial Hospital,NLP,NLP,NLP,80,05/27/2022 12:00:00 AM
2022-05-29T05-31-58,33136,UNIVERSITY OF MIAMI HOSP,NLP,NLP,NLP,27,05/27/2022 12:00:00 AM
2022-05-30T05-32-42,33136,Jackson Memorial Hospital,NLP,NLP,NLP,80,05/27/2022 12:00:00 AM
2022-05-30T05-32-42,33136,UNIVERSITY OF MIAMI HOSP,NLP,NLP,NLP,27,05/27/2022 12:00:00 AM
2022-05-31T08-56-01,33136,Jackson Memorial Hospital,NLP,NLP,NLP,68,05/30/2022 12:00:00 AM
2022-05-31T08-56-01,33136,UNIVERSITY OF MIAMI HOSP,NLP,NLP,NLP,27,05/27/2022 12:00:00 AM
2022-06-01T05-37-50,33136,Jackson Memorial Hospital,NLP,NLP,NLP,68,05/31/2022 12:00:00 AM
2022-06-01T05-37-50,33136,UNIVERSITY OF MIAMI HOSP,NLP,NLP,NLP,24,05/31/2022 12:00:00 AM
2022-06-02T07-54-10,33136,Jackson Memorial Hospital,NLP,NLP,NLP,60,06/01/2022 12:00:00 AM
2022-06-02T07-54-10,33136,UNIVERSITY OF MIAMI HOSP,NLP,NLP,NLP,23,06/01/2022 12:00:00 AM
2022-06-03T08-50-11,33136,Jackson Memorial Hospital,NLP,NLP,NLP,60,06/01/2022 12:00:00 AM
2022-06-03T08-50-11,33136,UNIVERSITY OF MIAMI HOSP,NLP,NLP,NLP,23,06/01/2022 12:00:00 AM
2022-06-04T19-11-08,33136,Jackson Memorial Hospital,NLP,NLP,NLP,58,06/03/2022 12:00:00 AM
2022-06-04T19-11-08,33136,UNIVERSITY OF MIAMI HOSP,NLP,NLP,NLP,20,06/03/2022 12:00:00 AM
2022-06-05T08-48-25,33136,Jackson Memorial Hospital,NLP,NLP,NLP,58,06/03/2022 12:00:00 AM
2022-06-05T08-48-25,33136,UNIVERSITY OF MIAMI HOSP,NLP,NLP,NLP,20,06/03/2022 12:00:00 AM
2022-06-06T06-32-51,33136,Jackson Memorial Hospital,NLP,NLP,NLP,58,06/03/2022 12:00:00 AM
2022-06-06T06-32-51,33136,UNIVERSITY OF MIAMI HOSP,NLP,NLP,NLP,20,06/03/2022 12:00:00 AM
2022-06-07T05-36-41,33136,UNIVERSITY OF MIAMI HOSP,NLP,NLP,NLP,18,06/06/2022 12:00:00 AM
2022-06-07T05-36-41,33136,Jackson Memorial Hospital,NLP,NLP,NLP,44,06/06/2022 12:00:00 AM
2022-06-08T05-42-02,33136,UNIVERSITY OF MIAMI HOSP,NLP,NLP,NLP,16,06/07/2022 12:00:00 AM
2022-06-08T05-42-02,33136,Jackson Memorial Hospital,NLP,NLP,NLP,39,06/07/2022 12:00:00 AM
2022-06-09T04-15-20,33136,UNIVERSITY OF MIAMI HOSP,NLP,NLP,NLP,64,06/08/2022 12:00:00 AM
2022-06-09T04-15-20,33136,Jackson Memorial Hospital,NLP,NLP,NLP,79,06/08/2022 12:00:00 AM
2022-06-10T04-15-36,33136,UNIVERSITY OF MIAMI HOSP,NLP,NLP,NLP,63,06/09/2022 12:00:00 AM
2022-06-10T04-15-36,33136,Jackson Memorial Hospital,NLP,NLP,NLP,71,06/09/2022 12:00:00 AM
2022-06-11T04-15-14,33136,UNIVERSITY OF MIAMI HOSP,NLP,NLP,NLP,62,06/10/2022 12:00:00 AM
2022-06-11T04-15-14,33136,Jackson Memorial Hospital,NLP,NLP,NLP,64,06/10/2022 12:00:00 AM
2022-06-12T04-15-15,33136,UNIVERSITY OF MIAMI HOSP,NLP,NLP,NLP,62,06/10/2022 12:00:00 AM
2022-06-12T04-15-15,33136,Jackson Memorial Hospital,NLP,NLP,NLP,64,06/10/2022 12:00:00 AM
2022-06-13T04-15-40,33136,UNIVERSITY OF MIAMI HOSP,NLP,NLP,NLP,62,06/10/2022 12:00:00 AM
2022-06-13T04-15-40,33136,Jackson Memorial Hospital,NLP,NLP,NLP,64,06/10/2022 12:00:00 AM
2022-06-14T04-15-16,33136,Jackson Memorial Hospital,NLP,NLP,NLP,95,06/13/2022 12:00:00 AM
2022-06-14T04-15-16,33136,UNIVERSITY OF MIAMI HOSP,NLP,NLP,NLP,59,06/13/2022 12:00:00 AM
2022-06-15T04-15-27,33136,Jackson Memorial Hospital,NLP,NLP,NLP,88,06/14/2022 12:00:00 AM
2022-06-15T04-15-27,33136,UNIVERSITY OF MIAMI HOSP,NLP,NLP,NLP,57,06/14/2022 12:00:00 AM
2022-06-16T04-15-45,33136,UNIVERSITY OF MIAMI HOSP,NLP,NLP,NLP,57,06/15/2022 12:00:00 AM
2022-06-16T04-15-45,33136,Jackson Memorial Hospital,NLP,NLP,NLP,82,06/15/2022 12:00:00 AM
2022-06-17T04-15-27,33136,UNIVERSITY OF MIAMI HOSP,NLP,NLP,NLP,56,06/16/2022 12:00:00 AM
2022-06-17T04-15-27,33136,Jackson Memorial Hospital,NLP,NLP,NLP,90,06/16/2022 12:00:00 AM
2022-06-18T04-15-18,33136,UNIVERSITY OF MIAMI HOSP,NLP,NLP,NLP,53,06/18/2022 12:00:00 AM
2022-06-18T04-15-18,33136,Jackson Memorial Hospital,NLP,NLP,NLP,86,06/17/2022 12:00:00 AM
2022-06-19T04-15-29,33136,UNIVERSITY OF MIAMI HOSP,NLP,NLP,NLP,53,06/18/2022 12:00:00 AM
2022-06-19T04-15-29,33136,Jackson Memorial Hospital,NLP,NLP,NLP,86,06/17/2022 12:00:00 AM
2022-06-20T04-15-58,33136,Jackson Memorial Hospital,NLP,NLP,NLP,86,06/17/2022 12:00:00 AM
2022-06-20T04-15-58,33136,UNIVERSITY OF MIAMI HOSP,NLP,NLP,NLP,53,06/18/2022 12:00:00 AM
2022-06-21T04-15-35,33136,Jackson Memorial Hospital,NLP,NLP,NLP,86,06/17/2022 12:00:00 AM
2022-06-21T04-15-35,33136,UNIVERSITY OF MIAMI HOSP,NLP,NLP,NLP,53,06/18/2022 12:00:00 AM
2022-06-22T04-15-20,33136,UNIVERSITY OF MIAMI HOSP,NLP,NLP,NLP,48,06/21/2022 12:00:00 AM
2022-06-22T04-15-20,33136,Jackson Memorial Hospital,NLP,NLP,NLP,57,06/21/2022 12:00:00 AM
2022-06-23T04-15-16,33136,Jackson Memorial Hospital,NLP,NLP,NLP,80,06/22/2022 12:00:00 AM
2022-06-23T04-15-16,33136,UNIVERSITY OF MIAMI HOSP,NLP,NLP,NLP,45,06/22/2022 12:00:00 AM
2022-06-24T04-15-26,33136,UNIVERSITY OF MIAMI HOSP,NLP,NLP,NLP,44,06/23/2022 12:00:00 AM
2022-06-24T04-15-26,33136,Jackson Memorial Hospital,NLP,NLP,NLP,77,06/23/2022 12:00:00 AM
2022-06-25T04-15-18,33136,UNIVERSITY OF MIAMI HOSP,NLP,NLP,NLP,42,06/24/2022 12:00:00 AM
2022-06-25T04-15-18,33136,Jackson Memorial Hospital,NLP,NLP,NLP,70,06/24/2022 12:00:00 AM
2022-06-26T04-15-17,33136,UNIVERSITY OF MIAMI HOSP,NLP,NLP,NLP,42,06/24/2022 12:00:00 AM
2022-06-26T04-15-17,33136,Jackson Memorial Hospital,NLP,NLP,NLP,70,06/24/2022 12:00:00 AM
2022-06-27T04-15-31,33136,UNIVERSITY OF MIAMI HOSP,NLP,NLP,NLP,42,06/24/2022 12:00:00 AM
2022-06-27T04-15-31,33136,Jackson Memorial Hospital,NLP,NLP,NLP,70,06/24/2022 12:00:00 AM
2022-06-28T04-15-44,33136,UNIVERSITY OF MIAMI HOSP,NLP,NLP,NLP,40,06/27/2022 12:00:00 AM
2022-06-28T04-15-44,33136,Jackson Memorial Hospital,NLP,NLP,NLP,160,06/27/2022 12:00:00 AM
2022-06-29T04-15-40,33136,UNIVERSITY OF MIAMI HOSP,NLP,NLP,NLP,38,06/28/2022 12:00:00 AM
2022-06-29T04-15-40,33136,Jackson Memorial Hospital,NLP,NLP,NLP,156,06/28/2022 12:00:00 AM
2022-06-30T04-15-32,33136,UNIVERSITY OF MIAMI HOSP,NLP,NLP,NLP,36,06/29/2022 12:00:00 AM
2022-06-30T04-15-32,33136,Jackson Memorial Hospital,NLP,NLP,NLP,156,06/28/2022 12:00:00 AM
2022-07-01T04-15-22,33136,UNIVERSITY OF MIAMI HOSP,NLP,NLP,NLP,35,06/30/2022 12:00:00 AM
2022-07-01T04-15-22,33136,Jackson Memorial Hospital,NLP,NLP,NLP,141,06/30/2022 12:00:00 AM
2022-07-03T14-40-38,33136,Jackson Memorial Hospital,NLP,NLP,NLP,129,07/01/2022 12:00:00 AM
2022-07-03T14-40-38,33136,UNIVERSITY OF MIAMI HOSP,NLP,NLP,NLP,34,07/01/2022 12:00:00 AM
2022-07-04T04-15-29,33136,Jackson Memorial Hospital,NLP,NLP,NLP,129,07/01/2022 12:00:00 AM
2022-07-04T04-15-29,33136,UNIVERSITY OF MIAMI HOSP,NLP,NLP,NLP,34,07/01/2022 12:00:00 AM
2022-07-05T04-15-18,33136,Jackson Memorial Hospital,NLP,NLP,NLP,129,07/01/2022 12:00:00 AM
2022-07-05T04-15-18,33136,UNIVERSITY OF MIAMI HOSP,NLP,NLP,NLP,34,07/01/2022 12:00:00 AM
2022-07-06T04-15-19,33136,Jackson Memorial Hospital,NLP,NLP,NLP,223,07/05/2022 12:00:00 AM
2022-07-06T04-15-19,33136,UNIVERSITY OF MIAMI HOSP,NLP,NLP,NLP,32,07/05/2022 12:00:00 AM
2022-07-07T04-15-17,33136,UNIVERSITY OF MIAMI HOSP,NLP,NLP,NLP,30,07/06/2022 12:00:00 AM
2022-07-07T04-15-17,33136,Jackson Memorial Hospital,NLP,NLP,NLP,221,07/06/2022 12:00:00 AM
2022-07-07T13-15-18,33136,UNIVERSITY OF MIAMI HOSP,NLP,NLP,NLP,30,07/06/2022 12:00:00 AM
2022-07-07T13-15-18,33136,Jackson Memorial Hospital,NLP,NLP,NLP,221,07/06/2022 12:00:00 AM
2022-07-08T04-15-19,33136,Jackson Memorial Hospital,NLP,NLP,NLP,217,07/07/2022 12:00:00 AM
2022-07-08T04-15-19,33136,UNIVERSITY OF MIAMI HOSP,NLP,NLP,NLP,27,07/07/2022 12:00:00 AM
2022-07-09T04-15-19,33136,Jackson Memorial Hospital,NLP,NLP,NLP,315,07/08/2022 12:00:00 AM
2022-07-09T04-15-19,33136,UNIVERSITY OF MIAMI HOSP,NLP,NLP,NLP,26,07/08/2022 12:00:00 AM
2022-07-10T04-15-26,33136,Jackson Memorial Hospital,NLP,NLP,NLP,315,07/08/2022 12:00:00 AM
2022-07-10T04-15-26,33136,UNIVERSITY OF MIAMI HOSP,NLP,NLP,NLP,26,07/08/2022 12:00:00 AM
2022-07-11T04-15-25,33136,Jackson Memorial Hospital,NLP,NLP,NLP,315,07/08/2022 12:00:00 AM
2022-07-11T04-15-25,33136,UNIVERSITY OF MIAMI HOSP,NLP,NLP,NLP,26,07/08/2022 12:00:00 AM
2022-07-12T04-15-22,33136,Jackson Memorial Hospital,NLP,NLP,NLP,294,07/11/2022 12:00:00 AM
2022-07-12T04-15-22,33136,UNIVERSITY OF MIAMI HOSP,NLP,NLP,NLP,23,07/11/2022 12:00:00 AM
2022-07-13T04-15-22,33136,Jackson Memorial Hospital,NLP,NLP,NLP,284,07/12/2022 12:00:00 AM
2022-07-13T04-15-22,33136,UNIVERSITY OF MIAMI HOSP,NLP,NLP,NLP,21,07/12/2022 12:00:00 AM
2022-07-14T04-15-29,33136,UNIVERSITY OF MIAMI HOSP,NLP,NLP,NLP,20,07/13/2022 12:00:00 AM
2022-07-14T04-15-29,33136,Jackson Memorial Hospital,NLP,NLP,NLP,286,07/13/2022 12:00:00 AM
2022-07-15T04-15-46,33136,UNIVERSITY OF MIAMI HOSP,NLP,NLP,NLP,20,07/14/2022 12:00:00 AM
2022-07-15T04-15-46,33136,Jackson Memorial Hospital,NLP,NLP,NLP,270,07/14/2022 12:00:00 AM
2022-07-17T04-15-18,33136,Jackson Memorial Hospital,NLP,NLP,NLP,266,07/15/2022 12:00:00 AM
2022-07-17T04-15-18,33136,UNIVERSITY OF MIAMI HOSP,NLP,NLP,NLP,20,07/14/2022 12:00:00 AM
2022-07-18T04-15-21,33136,Jackson Memorial Hospital,NLP,NLP,NLP,266,07/15/2022 12:00:00 AM
2022-07-18T04-15-21,33136,UNIVERSITY OF MIAMI HOSP,NLP,NLP,NLP,20,07/14/2022 12:00:00 AM
2022-07-18T07-55-19,33136,Jackson Memorial Hospital,NLP,NLP,NLP,266,07/15/2022 12:00:00 AM
2022-07-18T07-55-19,33136,UNIVERSITY OF MIAMI HOSP,NLP,NLP,NLP,20,07/14/2022 12:00:00 AM
2022-07-19T04-15-25,33136,Jackson Memorial Hospital,NLP,NLP,NLP,256,07/18/2022 12:00:00 AM
2022-07-19T04-15-25,33136,UNIVERSITY OF MIAMI HOSP,NLP,NLP,NLP,19,07/18/2022 12:00:00 AM
2022-07-20T04-15-41,33136,Jackson Memorial Hospital,NLP,NLP,NLP,248,07/19/2022 12:00:00 AM
2022-07-20T04-15-41,33136,UNIVERSITY OF MIAMI HOSP,NLP,NLP,NLP,19,07/18/2022 12:00:00 AM
