Provider Name,Address1,Address2,City,County,State Code,Zip,National Drug Code,Order Label,Last Order Date,Last Date Delivered,Total Courses,Courses Available,Courses Available Date,Geocoded Address,NPI
GIANT EAGLE INC.,1521 N MAIN STREET EXT,,BUTLER,BUTLER,PA,16001,0069-1085-30,Paxlovid,12/27/2021 12:00:00 AM,12/29/2021 12:00:00 AM,60,53,01/14/2022 12:00:00 AM,POINT (-79.907848 40.896669),
Walmart Pharmacy #3569,12900 NO. I-35 SVC RD SB,,AUSTIN,TRAVIS,TX,78753,0006-5055-06,Molnupiravir,01/13/2022 12:00:00 AM,,60,13,01/14/2022 12:00:00 AM,POINT (-97.675936 30.413701),1831116987
Lake Region Cancer Care,908 S Cascade St,,Fergus Falls,OTTER TAIL,MN,56537,0310-7442-02,Evusheld,01/06/2022 12:00:00 AM,12/28/2021 12:00:00 AM,72,,,POINT (-96.07243 46.274948),
Rite Aid 06105,1615 MAIN STREET,,SUSANVILLE,LASSEN,CA,96130-4730,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,01/04/2022 12:00:00 AM,20,20,01/14/2022 12:00:00 AM,POINT (-120.649536 40.415628),1407965858
"Wellstar Health System, Inc",2200 THORNTON RD,SUITE 200,LITHIA SPRINGS,DOUGLAS,GA,30122,0310-7442-02,Evusheld,01/11/2022 12:00:00 AM,01/07/2022 12:00:00 AM,480,144,01/07/2022 12:00:00 AM,POINT (-84.589476 33.745311),
CVS Store #09565,14830 HIGHWAY 4,CVS Pharmacy,DISCOVERY BAY,CONTRA COSTA,CA,94505,0006-5055-06,Molnupiravir,12/28/2021 12:00:00 AM,01/05/2022 12:00:00 AM,20,17,01/13/2022 12:00:00 AM,POINT (-121.622204 37.88945),1881637650
Walmart Pharmacy #4065,8035 Market St,,Wilmington,NEW HANOVER,NC,28411,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,01/05/2022 12:00:00 AM,40,2,01/14/2022 12:00:00 AM,POINT (-77.797052 34.293625),1457738924
U OF U HUNTSMAN CANCER CENTER,1950 CIRCLE OF HOPE,N2545,SALT LAKE CITY,SALT LAKE,UT,84112,0310-7442-02,Evusheld,01/11/2022 12:00:00 AM,01/07/2022 12:00:00 AM,312,64,01/13/2022 12:00:00 AM,,
Madigan Army Medical Center,Bldg. 9040A Fitsimmons DR,,Fort Lewis,PIERCE,WA,98431,0069-1085-30,Paxlovid,01/06/2022 12:00:00 AM,01/11/2022 12:00:00 AM,20,,,,
Walgreens Store #07595,6101 W 70TH ST,,SHREVEPORT,CADDO,LA,71129,0006-5055-06,Molnupiravir,01/13/2022 12:00:00 AM,01/08/2022 12:00:00 AM,60,20,01/14/2022 12:00:00 AM,POINT (-93.862524 32.44221),1023023298
HEB Pharmacy 414,2508 S. DAY ST.,,BRENHAM,WASHINGTON,TX,77833-5521,0069-1085-30,Paxlovid,12/25/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,0,01/14/2022 12:00:00 AM,POINT (-96.396244 30.144608),
SHAW AFB,420 Polifka Dr,Bdlg 1042,Shaw AFB,SUMTER,SC,29152,0006-5055-06,Molnupiravir,01/06/2022 12:00:00 AM,01/11/2022 12:00:00 AM,20,,,POINT (-80.488492 33.969951),
HCMC Hennepin Healthcare Medical Ct,730 South 8th St.,RL120 Pharmacy,Minneapolis,HENNEPIN,MN,55415,0310-7442-02,Evusheld,01/06/2022 12:00:00 AM,01/13/2022 12:00:00 AM,72,39,01/13/2022 12:00:00 AM,POINT (-93.263009 44.971667),
NORTHEAST REGIONAL MEDICAL CENTER,315 S OSTEOPATHY AVE,,KIRKSVILLE,ADAIR,MO,63501-6401,0069-1085-30,Paxlovid,01/12/2022 12:00:00 AM,12/30/2021 12:00:00 AM,40,,,POINT (-92.590847 40.192468),
ASCENSION SETON SMITHVILLE,1201 HILL RD,,SMITHVILLE,BASTROP,TX,78957,0310-7442-02,Evusheld,01/12/2022 12:00:00 AM,,48,,,POINT (-97.135544 30.004677),
CVS Store #01271,626 ROUTE 25A,CVS Pharmacy,ROCKY POINT,SUFFOLK,NY,11778,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,12/29/2021 12:00:00 AM,60,1,01/13/2022 12:00:00 AM,POINT (-72.924197 40.947382),1457459083
SAFEWAY PHARMACY,933 E Mission Avenue,,Spokane,SPOKANE,WA,99202,0006-5055-06,Molnupiravir,01/04/2022 12:00:00 AM,01/10/2022 12:00:00 AM,20,5,01/13/2022 12:00:00 AM,POINT (-117.395201 47.671779),1902835911
THIBODAUX REGIONAL HEALTH SYSTEM,602 NORTH ACADIA RD,,THIBODAUX,LAFOURCHE,LA,70301,0310-7442-02,Evusheld,12/29/2021 12:00:00 AM,01/11/2022 12:00:00 AM,24,24,01/14/2022 12:00:00 AM,POINT (-90.806463 29.780225),
Baptist Golden Triangle Pharmacy,2520 Fifth Street North,,Columbus,LOWNDES,MS,39705,0069-1085-30,Paxlovid,01/11/2022 12:00:00 AM,01/13/2022 12:00:00 AM,20,0,01/13/2022 12:00:00 AM,POINT (-88.42907 33.526414),
Primary Health Network Lewistown,106 Derry Heights,,Lewistown,MIFFLIN,PA,17044,0006-5055-06,Molnupiravir,12/28/2021 12:00:00 AM,01/10/2022 12:00:00 AM,60,,,POINT (-77.577034 40.643141),
HIGH DESERT REGIONAL HEALTH CENTER,335 E AVENUE I ROOM 1A14,,LANCASTER,LOS ANGELES,CA,93535,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,12/29/2021 12:00:00 AM,60,28,01/14/2022 12:00:00 AM,POINT (-118.124833 34.704),
BROOKSHIRE BROTHERS PHARMACY 12,455 GEORGE BUSH DRIVE W,,COLLEGE STATION,BRAZOS,TX,77840,0006-5055-06,Molnupiravir,01/12/2022 12:00:00 AM,,60,0,01/12/2022 12:00:00 AM,POINT (-96.342552 30.601717),1245832245
Walgreens Store #00412,10 CARR 149,STE 100,MANATI,Manati,PR,00674,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,12/31/2021 12:00:00 AM,20,5,01/14/2022 12:00:00 AM,POINT (-66.468682 18.339),1699780593
Wallace Medical Concern - SE Stark,18633 SE Stark St,,Portland,MULTNOMAH,OR,97233,0069-1085-30,Paxlovid,12/28/2021 12:00:00 AM,01/03/2022 12:00:00 AM,20,,,POINT (-122.470563 45.5192),
Walgreens Store #10140,14440 WARWICK BLVD,,NEWPORT NEWS,NEWPORT NEWS CITY,VA,23608,0069-1085-30,Paxlovid,01/12/2022 12:00:00 AM,,40,0,01/14/2022 12:00:00 AM,POINT (-76.537299 37.129328),1073744249
TCCFHC-BELLFLOWER,17660 Lakewood Blvd,,Bellflower,LOS ANGELES,CA,90706,0069-1085-30,Paxlovid,12/27/2021 12:00:00 AM,01/06/2022 12:00:00 AM,20,20,01/13/2022 12:00:00 AM,POINT (-118.142485 33.871582),1174717862
CHARLES RIVER COMMUNITY HEALTH BRIG,495 WESTERN AVE,2ND FLOOR MEDICAL,BRIGHTON,SUFFOLK,MA,02135,0006-5055-06,Molnupiravir,12/28/2021 12:00:00 AM,01/10/2022 12:00:00 AM,20,20,01/14/2022 12:00:00 AM,POINT (-71.144035 42.361793),
SOUTHEASTERN OHIO REGIONAL MED CTR,1341 CLARK STREET,,CAMBRIDGE,GUERNSEY,OH,43725,0069-1085-30,Paxlovid,12/28/2021 12:00:00 AM,12/31/2021 12:00:00 AM,20,,,POINT (-81.576677 40.040477),
CVS Store #08890,17642 EAST 17TH ST.,CVS Pharmacy,TUSTIN,ORANGE,CA,92780,0006-5055-06,Molnupiravir,12/28/2021 12:00:00 AM,12/31/2021 12:00:00 AM,60,79,01/13/2022 12:00:00 AM,POINT (-117.824195 33.759753),1720024888
KP TYSONS CORNER FAM PRCTC OP CLIN,8008 WESTPARK DRIVE,,MCLEAN,FAIRFAX,VA,22102,0069-1085-30,Paxlovid,01/13/2022 12:00:00 AM,,20,,,POINT (-77.224374 38.928607),1700159035
CVS Store #04024,5466 THOMASVILLE RD N,CVS Pharmacy,TALLAHASSEE,LEON,FL,32312,0069-1085-30,Paxlovid,12/30/2021 12:00:00 AM,01/06/2022 12:00:00 AM,120,112,01/13/2022 12:00:00 AM,POINT (-84.228491 30.541837),1376647230
Walmart Pharmacy #529,6410 Interstate 45,,La Marque,GALVESTON,TX,77568,0006-5055-06,Molnupiravir,01/13/2022 12:00:00 AM,,60,18,01/14/2022 12:00:00 AM,POINT (-95.0371 29.402364),1639197478
HEB Pharmacy 161,7112 ED BLUESTEIN BLVD STE 125,,AUSTIN,TRAVIS,TX,78723-2924,0006-5055-06,Molnupiravir,01/13/2022 12:00:00 AM,12/29/2021 12:00:00 AM,60,15,01/14/2022 12:00:00 AM,POINT (-97.662829 30.312815),
The Prescription Pad of Burnsville,730 E Main St,,Burnsville,YANCEY,NC,28714,0069-1085-30,Paxlovid,12/28/2021 12:00:00 AM,01/06/2022 12:00:00 AM,20,9,01/11/2022 12:00:00 AM,POINT (-82.2851 35.916544),1407145014
CVS Store #08849,1545 WEST 17TH STREET,CVS Pharmacy,SANTA ANA,ORANGE,CA,92706,0006-5055-06,Molnupiravir,12/28/2021 12:00:00 AM,12/31/2021 12:00:00 AM,60,60,01/13/2022 12:00:00 AM,POINT (-117.889771 33.760088),1487699377
Walgreens Store #13116,4313 ANDREWS HWY,,MIDLAND,MIDLAND,TX,79703,0006-5055-06,Molnupiravir,01/13/2022 12:00:00 AM,,40,0,01/14/2022 12:00:00 AM,POINT (-102.135881 32.002107),1467782417
LBJ TROPICAL MEDICAL CENTER,FAGAALU VILLAGE,,PAGO PAGO,AMERICAN SAMOA,AS,96799,0069-1085-30,Paxlovid,01/13/2022 12:00:00 AM,01/11/2022 12:00:00 AM,80,,,,
PORTNEUF MEDICAL CENTER,777 Hospital Way,,Pocatello,BANNOCK,ID,83201,0310-7442-02,Evusheld,01/06/2022 12:00:00 AM,01/13/2022 12:00:00 AM,72,24,12/28/2021 12:00:00 AM,POINT (-112.4189 42.872621),
N.D. DEPT OF HEALTH,1509 GRUMMAN LANE,,BISMARCK,BURLEIGH,ND,58504,0006-5055-06,Molnupiravir,01/11/2022 12:00:00 AM,12/29/2021 12:00:00 AM,1320,447,01/11/2022 12:00:00 AM,POINT (-100.748551 46.788144),
Walgreens Store #13116,4313 ANDREWS HWY,,MIDLAND,MIDLAND,TX,79703,0069-1085-30,Paxlovid,01/11/2022 12:00:00 AM,,20,0,01/14/2022 12:00:00 AM,POINT (-102.135881 32.002107),1467782417
Walmart Pharmacy #4410,4780 HICKORY BLVD,,GRANITE FALLS,CALDWELL,NC,28630,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,01/04/2022 12:00:00 AM,40,7,01/14/2022 12:00:00 AM,POINT (-81.396603 35.779029),1558547984
Walgreens Store #11211,1810 W TYLER AVE,,HARLINGEN,CAMERON,TX,78550,0006-5055-06,Molnupiravir,01/13/2022 12:00:00 AM,,80,0,01/14/2022 12:00:00 AM,POINT (-97.714863 26.189554),1386827046
"Larwood Pharmacy, Inc.",597 Oakwood Avenue,,East Aurora,ERIE,NY,14052,0006-5055-06,Molnupiravir,01/13/2022 12:00:00 AM,12/31/2021 12:00:00 AM,240,91,01/14/2022 12:00:00 AM,POINT (-78.612301 42.765607),
University Pavillion Pharmacy,1410 E Woodrow Wilson Dr,,Jackson,HINDS,MS,39216,0069-1085-30,Paxlovid,01/11/2022 12:00:00 AM,01/06/2022 12:00:00 AM,60,60,01/13/2022 12:00:00 AM,POINT (-90.170421 32.326813),
Rite Aid 05714,4920 LA SIERRA AVENUE,,RIVERSIDE,RIVERSIDE,CA,92505-2726,0006-5055-06,Molnupiravir,01/13/2022 12:00:00 AM,,160,100,01/14/2022 12:00:00 AM,POINT (-117.489184 33.919786),1760591119
JEFFERSON REGIONAL MEDICAL CTR,1600 W 40TH AVE,,PINE BLUFF,JEFFERSON,AR,71603,0069-1085-30,Paxlovid,01/13/2022 12:00:00 AM,,40,18,01/12/2022 12:00:00 AM,POINT (-92.017788 34.188045),
SENTARA MARTHA JEFFERSON HOSP,500 Martha Jefferson Drive,Attention: INPATIENT PHARMACY,Charlottesville,ALBEMARLE,VA,22911,0006-5055-06,Molnupiravir,01/03/2022 12:00:00 AM,01/10/2022 12:00:00 AM,40,,,POINT (-78.441853 38.023969),
Meijer Store 236,4900 M 72 E,Deliver to Pharmacy,Williamsburg,GRAND TRAVERSE,MI,49690,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,01/10/2022 12:00:00 AM,40,40,01/13/2022 12:00:00 AM,POINT (-85.478681 44.772716),1760858500
ST. PETERS HOSPITAL,2475 E Broadway St,,Helena,LEWIS AND CLARK,MT,59601,0310-7442-02,Evusheld,01/13/2022 12:00:00 AM,,96,,,POINT (-111.994975 46.584213),
Cys Elma Pharmacy,2317 Bowen Rd,,Elma,ERIE,NY,14059,0069-1085-30,Paxlovid,01/11/2022 12:00:00 AM,12/29/2021 12:00:00 AM,60,34,01/14/2022 12:00:00 AM,POINT (-78.636859 42.83409),1598848533
GOSHEN HOSPITAL,200 HIGH PARK AVE,,GOSHEN,ELKHART,IN,46526,0069-1085-30,Paxlovid,01/13/2022 12:00:00 AM,,40,18,01/14/2022 12:00:00 AM,POINT (-85.829962 41.564327),
Wilcox Memorial Hospital,3-3420 KUHIO HIGHWAY,,Lihue,KAUAI,HI,96766,0006-5055-06,Molnupiravir,12/29/2021 12:00:00 AM,01/08/2022 12:00:00 AM,80,80,01/13/2022 12:00:00 AM,POINT (-159.366386 21.985784),
Lake Childrens Pharmacy,8300 Constantin Blvd (1st Floor),,Baton Rouge,EAST BATON ROUGE,LA,70809,0006-5055-06,Molnupiravir,12/29/2021 12:00:00 AM,01/11/2022 12:00:00 AM,20,,,POINT (-91.099767 30.402043),1740847771
SENTARA CAREPLEX HOSPITAL,3000 COLISEUM DRIVE,INPATIENT PHARMACY,HAMPTON,HAMPTON CITY,VA,23666,0006-5055-06,Molnupiravir,01/03/2022 12:00:00 AM,01/09/2022 12:00:00 AM,40,,,POINT (-76.392331 37.056027),
SENTARA NORFOLK GENERAL HOSPITAL,600 GRESHAM DRIVE,,Norfolk,NORFOLK CITY,VA,23507,0310-7442-02,Evusheld,01/12/2022 12:00:00 AM,01/13/2022 12:00:00 AM,72,48,01/13/2022 12:00:00 AM,POINT (-76.304859 36.862045),
MARKET STREET PHARMACY,985 W. Bethany Dr.,,Allen,COLLIN,TX,75013,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,01/04/2022 12:00:00 AM,20,17,01/13/2022 12:00:00 AM,POINT (-96.684793 33.090845),1508042946
Mercy Hospital Carthage,3125 Dr. Russell Smith Way,,Carthage,JASPER,MO,64836,0069-1085-30,Paxlovid,12/28/2021 12:00:00 AM,01/06/2022 12:00:00 AM,20,0,01/10/2022 12:00:00 AM,POINT (-94.320894 37.13671),
CLINICAS DEL CAMINO REAL LA COLONIA,801 Cooper Rd,Medical Department,Oxnard,VENTURA,CA,93030-5445,0006-5055-06,Molnupiravir,01/06/2022 12:00:00 AM,01/12/2022 12:00:00 AM,60,,,POINT (-119.17038 34.204539),
SAFEWAY PHARMACY,900 Meridian E STE 12,,Milton,PIERCE,WA,98354,0006-5055-06,Molnupiravir,01/04/2022 12:00:00 AM,01/10/2022 12:00:00 AM,20,10,01/13/2022 12:00:00 AM,POINT (-122.293822 47.248198),1760411789
SANFORD USD MEDICAL CENTER,1305 W. 18th Street,,Sioux Falls,MINNEHAHA,SD,57117,0069-1085-30,Paxlovid,01/11/2022 12:00:00 AM,12/24/2021 12:00:00 AM,100,60,01/14/2022 12:00:00 AM,POINT (-96.743276 43.536677),
USave Pharmacy McCook,902 N Hwy 83,,McCook,RED WILLOW,NE,69001,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,01/04/2022 12:00:00 AM,20,,,POINT (-100.647141 40.206126),
HOUSTON METHODIST HOSPITAL,6565 FANNIN ST,DB1-09,HOUSTON,HARRIS,TX,77030,0310-7442-02,Evusheld,01/12/2022 12:00:00 AM,12/22/2021 12:00:00 AM,360,1,01/14/2022 12:00:00 AM,POINT (-95.400194 29.710477),
LIBERTY HILL PHARMACY,13740 W STATE HWY 29,Suite 4,LIBERTY HILL,WILLIAMSON,TX,78642,0006-5055-06,Molnupiravir,01/13/2022 12:00:00 AM,,40,12,01/13/2022 12:00:00 AM,POINT (-97.911557 30.668095),1336524438
Greater Meridian Health Clinic,2701 Davis Street,,Meridian,LAUDERDALE,MS,39301,0006-5055-06,Molnupiravir,01/11/2022 12:00:00 AM,01/10/2022 12:00:00 AM,60,,,POINT (-88.705655 32.362461),
Walgreens Store #09449,701 E RIDGE RD,,MCALLEN,HIDALGO,TX,78503,0006-5055-06,Molnupiravir,01/13/2022 12:00:00 AM,,520,9,01/14/2022 12:00:00 AM,POINT (-98.215219 26.184696),1356356430
EL FRANCO LEE CTR (Harris Hlth),8901 BOONE RD,,HOUSTON,HARRIS,TX,77009,0069-1085-30,Paxlovid,01/11/2022 12:00:00 AM,,20,,,POINT (-95.574568 29.680101),
WALLA WALLA URGENT CARE,1025 S. 2nd Ave,,Walla Walla,WALLA WALLA,WA,99324,0069-1085-30,Paxlovid,12/30/2021 12:00:00 AM,01/10/2022 12:00:00 AM,20,,,POINT (-118.331678 46.054253),
WEST PARK HOSPITAL,707 Sheridan Ave,,Cody,PARK,WY,82414,0310-7442-02,Evusheld,01/12/2022 12:00:00 AM,,48,,,POINT (-109.073576 44.526071),
Walgreens Store #10063,6300 CRAIN HWY,,LA PLATA,CHARLES,MD,20646,0069-1085-30,Paxlovid,01/12/2022 12:00:00 AM,,100,17,01/14/2022 12:00:00 AM,POINT (-76.983921 38.538676),1013187384
Sams Pharmacy #8107,2235 National Blvd SW,,Huntsville,MADISON,AL,35803,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,01/10/2022 12:00:00 AM,20,19,01/14/2022 12:00:00 AM,POINT (-86.571729 34.643619),1609893916
MADISON HEALH MADISON CO HOSPITAL,210 N. Main Street,ATTN  PHARMACY-BETH FORDYCE,"London, Ohio 43140",MADISON,OH,43140,0069-1085-30,Paxlovid,01/12/2022 12:00:00 AM,,20,,,POINT (-83.455952 39.892599),
WILLIS KNIGHTON MEDICAL CENTER,2600 Greenwood Rd,,Shreveport,CADDO,LA,71103,0310-7442-02,Evusheld,12/17/2021 12:00:00 AM,12/21/2021 12:00:00 AM,96,96,01/04/2022 12:00:00 AM,POINT (-93.778869 32.483879),
NEBRASKA MEDICINE,981090 NEBRASKA MEDICAL CENTER,BUFFETT DOCK,OMAHA,DOUGLAS,NE,68198-1090,0006-5055-06,Molnupiravir,01/13/2022 12:00:00 AM,01/05/2022 12:00:00 AM,200,77,01/14/2022 12:00:00 AM,,
Walmart Pharmacy #1356,410 Grand Valley Blvd,,Martinsville,MORGAN,IN,46151,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,01/04/2022 12:00:00 AM,40,35,01/14/2022 12:00:00 AM,POINT (-86.406692 39.416519),1841217155
"V19 436 Fort Harrison, MT",3687 VETERANS DR,,FORT HARRISON,LEWIS AND CLARK,MT,59636,0069-1085-30,Paxlovid,01/12/2022 12:00:00 AM,01/13/2022 12:00:00 AM,20,,,POINT (-112.10197 46.61772),
NEUHAUSER PHARMACY,1875 MONROE STREET,,MADISON,DANE,WI,53711,0006-5055-06,Molnupiravir,01/03/2022 12:00:00 AM,01/10/2022 12:00:00 AM,160,160,01/10/2022 12:00:00 AM,POINT (-89.417383 43.06472),1902965908
Good Samaritan Hospital Of Suffern,255 lafayette,,Suffern,ROCKLAND,NY,10901,0310-7442-02,Evusheld,01/04/2022 12:00:00 AM,01/11/2022 12:00:00 AM,48,48,01/14/2022 12:00:00 AM,POINT (-74.136136 41.112383),
Walgreens Store #03395,3401 W ROOSEVELT RD,,CHICAGO,COOK,IL,60624,0006-5055-06,Molnupiravir,01/11/2022 12:00:00 AM,12/31/2021 12:00:00 AM,200,197,01/14/2022 12:00:00 AM,POINT (-87.710713 41.866364),1063427227
TEXAS ONCOLOGY ODESSA,500 W 3RD ST,,ODESSA,ECTOR,TX,79761,0310-7442-02,Evusheld,01/12/2022 12:00:00 AM,12/30/2021 12:00:00 AM,96,48,01/03/2022 12:00:00 AM,POINT (-102.373157 31.844103),
SACRED HEART HOSPITAL,900 W CLAIREMONT AVE,,EAU CLAIRE,EAU CLAIRE,WI,54701,0006-5055-06,Molnupiravir,01/03/2022 12:00:00 AM,01/10/2022 12:00:00 AM,20,19,01/10/2022 12:00:00 AM,POINT (-91.511101 44.793456),
UNITED PHARMACY,201 N. 23rd Street,,Canyon,RANDALL,TX,79015,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,01/04/2022 12:00:00 AM,20,,,POINT (-101.919287 34.98464),1396722294
Rite Aid 05591,18993 COLIMA ROAD,,ROWLAND HEIGHTS,LOS ANGELES,CA,91748-2942,0006-5055-06,Molnupiravir,01/13/2022 12:00:00 AM,,240,64,01/14/2022 12:00:00 AM,POINT (-117.889789 33.987608),1750490132
TEXAS ONCOLOGY AUSTIN SOUTH,4101 JAMES CASEY ST,250,AUSTIN,TRAVIS,TX,78745,0310-7442-02,Evusheld,01/12/2022 12:00:00 AM,01/11/2022 12:00:00 AM,72,24,01/14/2022 12:00:00 AM,POINT (-97.773736 30.226124),
Walmart Pharmacy #730,41301 US Highway 280,,Sylacauga,TALLADEGA,AL,35150,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,01/10/2022 12:00:00 AM,40,40,01/14/2022 12:00:00 AM,POINT (-86.28712 33.174004),1275550584
ALTA BATES SUMMIT MEDICAL CENTER,2450 ASHBY AVENUE,,BERKELEY,ALAMEDA,CA,94705,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,01/05/2022 12:00:00 AM,20,20,01/12/2022 12:00:00 AM,POINT (-122.257994 37.856408),1639523004
BETH ISRAEL DEACONESS MEDICAL CENTE,330 Brookline Avenue,,Boston,SUFFOLK,MA,02215,0006-5055-06,Molnupiravir,01/03/2022 12:00:00 AM,01/10/2022 12:00:00 AM,980,,,POINT (-71.105498 42.340581),1548202641
Walmart Pharmacy #730,41301 US Highway 280,,Sylacauga,TALLADEGA,AL,35150,0069-1085-30,Paxlovid,01/12/2022 12:00:00 AM,,20,,,POINT (-86.28712 33.174004),1275550584
ST. JAMES HEALTHCARE,400 S. Clark St,Butte,Butte,SILVER BOW,MT,59701,0310-7442-02,Evusheld,12/17/2021 12:00:00 AM,12/21/2021 12:00:00 AM,24,,,POINT (-112.546445 46.008894),1528037215
Walgreens Store #11238,615 RANDOLPH AVE,,ELKINS,RANDOLPH,WV,26241,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,01/06/2022 12:00:00 AM,100,92,01/14/2022 12:00:00 AM,POINT (-79.849841 38.929184),1629251038
CVS Store #06787,907 STATE ROAD 229,CVS Pharmacy,BATESVILLE,RIPLEY,IN,47006,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,12/31/2021 12:00:00 AM,40,31,01/13/2022 12:00:00 AM,POINT (-85.2176 39.306831),1578666285
Walgreens Store #21146,565 PEACHTREE ST NE,SPC B,ATLANTA,FULTON,GA,30308,0006-5055-06,Molnupiravir,01/11/2022 12:00:00 AM,,240,,,POINT (-84.385139 33.770088),1447764576
Walgreens Store #16544,933 SAN MATEO BLVD NE,SUITE 501,ALBUQUERQUE,BERNALILLO,NM,87108,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,01/03/2022 12:00:00 AM,1520,805,01/14/2022 12:00:00 AM,POINT (-106.586282 35.087146),1942721048
CENTER CITY HEALTH CENTER,2018 Western Ave,,Knoxville,KNOX,TN,37921,0069-1085-30,Paxlovid,01/11/2022 12:00:00 AM,,40,,,POINT (-83.945153 35.966949),1811974512
HILLCREST MEDICAL CENTER,1120 S UTICA AVE,,TULSA,TULSA,OK,74104-4012,0069-1085-30,Paxlovid,01/13/2022 12:00:00 AM,,40,,,POINT (-95.967148 36.147164),1629057229
SANFORD BEMIDJI ONCOLOGY PHARMACY,1233 34TH ST NW,SUITE A,BEMIDJI,BELTRAMI,MN,56601,0310-7442-02,Evusheld,01/06/2022 12:00:00 AM,01/13/2022 12:00:00 AM,72,72,01/13/2022 12:00:00 AM,POINT (-94.898403 47.501354),
CVS Store #08795,2662 W. HORIZON RIDGE PKWY,CVS Pharmacy,HENDERSON,CLARK,NV,89052,0006-5055-06,Molnupiravir,01/12/2022 12:00:00 AM,,40,20,01/13/2022 12:00:00 AM,POINT (-115.104134 35.999775),1013958982
MARY RUTAN HOSPITAL,205 E PALMER RD,ATTN PHARMACY - JESSI DAVIS,BELLEFONTAINE,LOGAN,OH,43311,0069-1085-30,Paxlovid,01/12/2022 12:00:00 AM,,20,,,POINT (-83.756135 40.368923),
KROGER PHARMACY 03500495,515 S MACARTHUR BLVD,,IRVING,DALLAS,TX,75060,0006-5055-06,Molnupiravir,01/14/2022 12:00:00 AM,12/31/2021 12:00:00 AM,60,40,01/13/2022 12:00:00 AM,POINT (-96.960053 32.809309),1295808814
FROEDTERT PHARMACY 325,7901 SOUTH 6TH ST,,OAK CREEK,MILWAUKEE,WI,53154,0006-5055-06,Molnupiravir,01/03/2022 12:00:00 AM,01/10/2022 12:00:00 AM,20,40,01/13/2022 12:00:00 AM,POINT (-87.919604 42.900777),1194373399
SAINT BARNABAS MEDICAL CENTER,94 OLD SHORT HILLS RD,ATTN INPATIENT PHARMACY,LIVINGSTON,ESSEX,NJ,07039,0310-7442-02,Evusheld,01/03/2022 12:00:00 AM,12/28/2021 12:00:00 AM,120,258,01/13/2022 12:00:00 AM,POINT (-74.302385 40.763939),
Lincoln Community Health Center,1301 Fayetteville Street,,Durham,DURHAM,NC,27707,0006-5055-06,Molnupiravir,01/12/2022 12:00:00 AM,,20,,,POINT (-78.899392 35.980933),
Rite Aid 00245,2 CUMBERLAND STREET,,LEBANON,LEBANON,PA,17042-5444,0069-1085-30,Paxlovid,01/13/2022 12:00:00 AM,,100,35,01/14/2022 12:00:00 AM,POINT (-76.412522 40.340333),1720177454
DILLON PHARMACY 61500097,3200 PLAZA EAST DRIVE,,HUTCHINSON,RENO,KS,67502,0006-5055-06,Molnupiravir,12/29/2021 12:00:00 AM,01/10/2022 12:00:00 AM,200,199,01/13/2022 12:00:00 AM,POINT (-97.897298 38.089129),1396786778
Walmart Pharmacy #462,400 Highway 35 Byp S,,Alvin,BRAZORIA,TX,77511,0006-5055-06,Molnupiravir,01/13/2022 12:00:00 AM,01/04/2022 12:00:00 AM,40,17,01/14/2022 12:00:00 AM,POINT (-95.22813 29.420592),1306864178
Walmart Pharmacy #1758,3167 S State Road 3,,New Castle,HENRY,IN,47362,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,01/04/2022 12:00:00 AM,20,,,POINT (-85.385844 39.885698),1205853421
Walmart Pharmacy #3432,951 W Belt Line Rd,,Desoto,DALLAS,TX,75115,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,0,01/13/2022 12:00:00 AM,POINT (-96.879678 32.589913),1659313492
CANCER CENTER OF KANSAS - MAIN,818 N EMPORIA ST,403,WICHITA,SEDGWICK,KS,67214,0310-7442-02,Evusheld,01/07/2022 12:00:00 AM,01/13/2022 12:00:00 AM,96,96,01/13/2022 12:00:00 AM,POINT (-97.332965 37.698417),1417918079
CVS Store #10688,203 SOUTH PLANK RD.,CVS Pharmacy,NEWBURGH,ORANGE,NY,12550,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,12/29/2021 12:00:00 AM,40,0,01/13/2022 12:00:00 AM,POINT (-74.070291 41.526569),1386148740
