Provider Name,Address1,Address2,City,County,State Code,Zip,National Drug Code,Order Label,Last Order Date,Last Date Delivered,Total Courses,Courses Available,Courses Available Date,Geocoded Address,NPI
Bladen County Hospital (CFV-Bladen),501 S Poplar Street,,Elizabethtown,Bladen,NC,28337,0006-5055-06,Molnupiravir  [Qty 20],12/31/2021 12:00:00 AM,01/10/2022 12:00:00 AM,40,,,POINT (-78.608593 34.623228),
SAENZ MEDICAL PHARMACY LONESTAR INC,2121 E GRIFFIN PARKWAY,18,Mission,Hidalgo,TX,78572,0006-5055-06,Molnupiravir [Qty 24],02/09/2022 12:00:00 AM,02/11/2022 12:00:00 AM,24,26,02/18/2022 12:00:00 AM,POINT (-98.288372 26.224828),1588799795
LA CLINICA NORTH VALLEJO,220 Hospital Drive,,Vallejo,Solano,CA,94589,0006-5055-06,Molnupiravir  [Qty 20],02/06/2022 12:00:00 AM,02/10/2022 12:00:00 AM,40,,,POINT (-122.238916 38.131078),
ADVANCED RHEUMATOLOGY OF HOUSTON,10857 KUYKENDAHL RD,STE 160,The Woodlands,Montgomery,TX,77382,0310-7442-02,Evusheld,02/17/2022 12:00:00 AM,,24,,,POINT (-95.537129 30.176747),
Walgreens Store #03530,505 COLLEGE AVE,,Vincennes,Knox,IN,47591,0006-5055-06,Molnupiravir  [Qty 20],01/18/2022 12:00:00 AM,01/20/2022 12:00:00 AM,60,27,02/15/2022 12:00:00 AM,POINT (-87.520665 38.682275),1821003930
Walgreens Store #04163,7338 DIXIE HWY,,Louisville,Jefferson,KY,40258,0006-5055-06,Molnupiravir  [Qty 20],01/26/2022 12:00:00 AM,01/28/2022 12:00:00 AM,40,78,02/15/2022 12:00:00 AM,POINT (-85.839517 38.143852),1497760631
KROGER PHARMACY 02500499,3926 GOODMAN RD W,,Horn Lake,De Soto,MS,38637,0006-5055-06,Molnupiravir  [Qty 20],01/26/2022 12:00:00 AM,01/28/2022 12:00:00 AM,80,80,02/15/2022 12:00:00 AM,POINT (-90.059551 34.962652),1013297548
Walgreens Store #02471,166 WALNUT ST,,Saugus,Essex,MA,01906,0006-5055-06,Molnupiravir  [Qty 20],02/03/2022 12:00:00 AM,02/08/2022 12:00:00 AM,280,280,02/15/2022 12:00:00 AM,POINT (-71.018488 42.490189),1174720254
Walmart Pharmacy #1288,1049 Durham Rd Ste A,,Roxboro,Person,NC,27573,0006-5055-06,Molnupiravir [Qty 24],02/12/2022 12:00:00 AM,02/15/2022 12:00:00 AM,216,31,02/21/2022 12:00:00 AM,POINT (-78.982697 36.375617),1659398808
Walgreens Store #01657,3333 MASONIC DR,,Alexandria,Rapides,LA,71301,0006-5055-06,Molnupiravir  [Qty 20],01/25/2022 12:00:00 AM,01/27/2022 12:00:00 AM,100,93,02/15/2022 12:00:00 AM,POINT (-92.460062 31.283318),1508871781
RANDALLS PHARMACY,14610 MEMORIAL DR,,Houston,Harris,TX,77079,0006-5055-06,Molnupiravir  [Qty 20],02/02/2022 12:00:00 AM,02/07/2022 12:00:00 AM,60,16,02/15/2022 12:00:00 AM,POINT (-95.607484 29.770119),1497784458
Walmart Pharmacy #3619,3901 Hixson Pike Ste 181,,Chattanooga,Hamilton,TN,37415,0006-5055-06,Molnupiravir  [Qty 20],01/27/2022 12:00:00 AM,01/31/2022 12:00:00 AM,320,3,02/04/2022 12:00:00 AM,POINT (-85.262989 35.113062),1326424730
ADVENTIST HEALTH AND RIDEOUT,726 4th street,4th Floor Pharmacy,Marysville,Yuba,CA,95901,0069-1085-30,Paxlovid,02/01/2022 12:00:00 AM,02/05/2022 12:00:00 AM,20,,,POINT (-121.593622 39.138832),
Walmart Pharmacy #2647,461 W Reservoir Rd,,Woodstock,Shenandoah,VA,22664,0006-5055-06,Molnupiravir  [Qty 20],01/27/2022 12:00:00 AM,02/01/2022 12:00:00 AM,20,20,02/15/2022 12:00:00 AM,POINT (-78.530065 38.872389),1912924028
Walmart Pharmacy #1018,1099 Indian Dr,,Eastman,Dodge,GA,31023,0069-1085-30,Paxlovid,01/17/2022 12:00:00 AM,01/20/2022 12:00:00 AM,80,9,02/21/2022 12:00:00 AM,POINT (-83.179946 32.179283),1285652719
Walmart Pharmacy #2,161 N Walmart Dr,,Harrison,Boone,AR,72601,0006-5055-06,Molnupiravir [Qty 24],02/12/2022 12:00:00 AM,02/15/2022 12:00:00 AM,48,2,02/21/2022 12:00:00 AM,POINT (-93.138832 36.266212),1609893098
Southwest MS Regional Medical Ctr,215 Marion Ave,,Mccomb,Pike,MS,39648,0069-1085-30,Paxlovid,01/11/2022 12:00:00 AM,01/17/2022 12:00:00 AM,20,17,02/16/2022 12:00:00 AM,POINT (-90.473289 31.250557),
AURORA RETAIL PHARMACY 1400,135 JACKSON ST,STE 100,Oshkosh,Winnebago,WI,54901,0069-1085-30,Paxlovid,02/11/2022 12:00:00 AM,02/14/2022 12:00:00 AM,40,40,02/14/2022 12:00:00 AM,POINT (-88.54253 44.017315),1144705880
Walgreens Store #09487,1223 SAINT ANDREWS RD,,Columbia,Richland,SC,29210,0069-1085-30,Paxlovid,02/10/2022 12:00:00 AM,02/14/2022 12:00:00 AM,20,19,02/21/2022 12:00:00 AM,POINT (-81.10666 34.049762),1710992805
CVS Store #17348,2754 LEGENDS PKWY,CVS Pharmacy,Prattville,Autauga,AL,36066,0006-5055-06,Molnupiravir [Qty 24],02/17/2022 12:00:00 AM,02/19/2022 12:00:00 AM,24,,,POINT (-86.395994 32.458681),1174731681
Thrifty White Pharmacy #781,50 Minnesota Ave,,Breckenridge,Wilkin,MN,56520,0006-5055-06,Molnupiravir  [Qty 20],01/28/2022 12:00:00 AM,02/04/2022 12:00:00 AM,20,,,POINT (-96.596485 46.263285),1982954129
Walgreens Store #13454,6140 N WESTERN AVE,,Chicago,Cook,IL,60659,0006-5055-06,Molnupiravir  [Qty 20],01/11/2022 12:00:00 AM,01/13/2022 12:00:00 AM,200,197,02/15/2022 12:00:00 AM,POINT (-87.689824 41.993465),1932115334
Walgreens Store #05544,1200 E WAR MEMORIAL DR,,Peoria Heights,Peoria,IL,61616,0006-5055-06,Molnupiravir [Qty 24],02/09/2022 12:00:00 AM,02/11/2022 12:00:00 AM,72,272,02/21/2022 12:00:00 AM,POINT (-89.575124 40.731876),1346255569
HEB Pharmacy 92,6106 N NAVARRO ST,,Victoria,Victoria,TX,77904-1767,0006-5055-06,Molnupiravir  [Qty 20],01/27/2022 12:00:00 AM,01/31/2022 12:00:00 AM,100,23,02/10/2022 12:00:00 AM,POINT (-96.997284 28.852279),
CVS Store #02131,3943 HULMEVILLE RD,CVS Pharmacy,Bensalem,Bucks,PA,19020,0006-5055-06,Molnupiravir [Qty 24],02/10/2022 12:00:00 AM,02/15/2022 12:00:00 AM,24,22,02/21/2022 12:00:00 AM,POINT (-74.936382 40.109243),1952405730
Walgreens Store #05436,4025 TAYLORSVILLE RD,,Louisville,Jefferson,KY,40220,0006-5055-06,Molnupiravir [Qty 24],02/09/2022 12:00:00 AM,02/11/2022 12:00:00 AM,72,131,02/21/2022 12:00:00 AM,POINT (-85.62421 38.219798),1689689812
CVS Store #01901,35 N. MAIN ST.,CVS Pharmacy,Bangor,Northampton,PA,18013,0006-5055-06,Molnupiravir [Qty 24],02/10/2022 12:00:00 AM,02/15/2022 12:00:00 AM,24,24,02/21/2022 12:00:00 AM,POINT (-75.204752 40.867537),1235233081
Walmart Pharmacy #5343,10001 Southpoint Pkwy,,Fredericksburg,Spotsylvania,VA,22407,0006-5055-06,Molnupiravir  [Qty 20],01/27/2022 12:00:00 AM,02/01/2022 12:00:00 AM,20,18,02/15/2022 12:00:00 AM,POINT (-77.506825 38.237017),1013934132
Walmart Pharmacy #3601,4700 135TH ST,,Crestwood,Cook,IL,60418,0006-5055-06,Molnupiravir [Qty 24],02/10/2022 12:00:00 AM,02/14/2022 12:00:00 AM,24,24,02/21/2022 12:00:00 AM,POINT (-87.735386 41.647315),1437177854
Walmart Pharmacy #31,3108 N Broadway St,,Poteau,Le Flore,OK,74953,0006-5055-06,Molnupiravir [Qty 24],02/16/2022 12:00:00 AM,02/18/2022 12:00:00 AM,24,24,02/21/2022 12:00:00 AM,POINT (-94.631595 35.093413),1033136148
VONS PHARMACY,745 W. Naomi Ave,,Arcadia,Los Angeles,CA,91007,0069-1085-30,Paxlovid,02/10/2022 12:00:00 AM,02/15/2022 12:00:00 AM,40,29,02/20/2022 12:00:00 AM,POINT (-118.057902 34.123659),1518996560
Millers Pharmacy Inc,Home Plaza,41857 Route 6,Wyalusing,Bradford,PA,18853,0006-5055-06,Molnupiravir  [Qty 20],01/11/2022 12:00:00 AM,01/13/2022 12:00:00 AM,160,158,01/14/2022 12:00:00 AM,,1467573840
SAFEWAY PHARMACY,1129 HARRISON AVE,,Centralia,Lewis,WA,98531,0006-5055-06,Molnupiravir  [Qty 20],01/04/2022 12:00:00 AM,01/10/2022 12:00:00 AM,20,20,02/15/2022 12:00:00 AM,POINT (-122.979764 46.728363),1598701187
Walmart Pharmacy #8930,15757 COIT RD,,Dallas,Dallas,TX,75248,0006-5055-06,Molnupiravir [Qty 24],02/10/2022 12:00:00 AM,02/12/2022 12:00:00 AM,24,24,02/21/2022 12:00:00 AM,POINT (-96.768949 32.963033),1578580627
CNMC-MAIN HOSPITAL PHARMACY,111 MICHIGAN AVE. NW MAIN BUILDING,4TH FLOOR - PHARMACY,Washington,District of Columbia,DC,20010,0310-7442-02,Evusheld,01/13/2022 12:00:00 AM,01/20/2022 12:00:00 AM,72,,,,1780800128
AURORA RETAIL PHARMACY 1032,210 WISCONSIN AMERICAN DR,STE 240,Fond Du Lac,Fond Du Lac,WI,54937,0006-5055-06,Molnupiravir  [Qty 20],01/26/2022 12:00:00 AM,01/28/2022 12:00:00 AM,180,174,02/01/2022 12:00:00 AM,POINT (-88.397265 43.781806),1518991736
Walgreens Store #07446,1014 MONTAGUE AVE,,Greenwood,Greenwood,SC,29649,0069-1085-30,Paxlovid,02/10/2022 12:00:00 AM,02/12/2022 12:00:00 AM,80,7,02/21/2022 12:00:00 AM,POINT (-82.177343 34.211025),1558376640
Arizona Liver Health,1601 N Swan Rd,,Tucson,Pima,AZ,85712,0310-7442-02,Evusheld,01/20/2022 12:00:00 AM,01/25/2022 12:00:00 AM,360,285,02/16/2022 12:00:00 AM,POINT (-110.892634 32.241877),1619189800
Walgreens Store #02931,5199 N KEYSTONE AVE,,Indianapolis,Marion,IN,46205,0006-5055-06,Molnupiravir  [Qty 20],01/28/2022 12:00:00 AM,02/02/2022 12:00:00 AM,20,40,02/15/2022 12:00:00 AM,POINT (-86.122083 39.84739),1083621072
Rite Aid 00170,128 N COURTLAND STREET,,East Stroudsburg,Monroe,PA,18301-2104,0006-5055-06,Molnupiravir [Qty 24],02/14/2022 12:00:00 AM,02/16/2022 12:00:00 AM,24,24,02/21/2022 12:00:00 AM,POINT (-75.183088 41.002307),
Walgreens Store #02050,315 N MAIN ST,,Belen,Valencia,NM,87002,0006-5055-06,Molnupiravir  [Qty 20],01/18/2022 12:00:00 AM,01/20/2022 12:00:00 AM,20,16,02/15/2022 12:00:00 AM,POINT (-106.775912 34.66347),1477568525
Walgreens Store #06691,2401 RIDGE RD,,Highland,Lake,IN,46322,0006-5055-06,Molnupiravir [Qty 24],02/10/2022 12:00:00 AM,02/14/2022 12:00:00 AM,24,24,02/21/2022 12:00:00 AM,POINT (-87.470786 41.556093),1942215066
Walmart Pharmacy #440,2401 Highway 35 N,,Rockport,Aransas,TX,78382,0006-5055-06,Molnupiravir [Qty 24],02/10/2022 12:00:00 AM,02/14/2022 12:00:00 AM,24,23,02/21/2022 12:00:00 AM,POINT (-97.042428 28.047983),1720005903
CAMC MEMORIAL HOSPITAL,3200 MacCORKLE AVENUE SE,INPATIENT PHARMACY,Charleston,Kanawha,WV,25304,0310-7442-02,Evusheld,01/21/2022 12:00:00 AM,01/26/2022 12:00:00 AM,240,151,02/21/2022 12:00:00 AM,POINT (-81.603015 38.328692),
Lambert Drug Store,22630 Northwestern Turnpike,,Romney,Hampshire,WV,26757,0006-5055-06,Molnupiravir [Qty 24],02/14/2022 12:00:00 AM,02/15/2022 12:00:00 AM,72,,,POINT (-78.71049 39.330568),1295166569
CVS Store #09270,2033 W WICKENBURG WAY,CVS Pharmacy,Wickenburg,Maricopa,AZ,85390,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,12/29/2021 12:00:00 AM,40,37,02/21/2022 12:00:00 AM,POINT (-112.773812 33.962237),1962446211
Randolph Medical Pharmacy,3541 Randolph Rd Suite 104,,Charlotte,Mecklenburg,NC,28211,0006-5055-06,Molnupiravir  [Qty 20],12/26/2021 12:00:00 AM,01/04/2022 12:00:00 AM,40,,,POINT (-80.810394 35.188665),1083739254
LAKE COUNTY HEALTH DEPARTMENT,2400 Belvidere Rd,room 1132,Waukegan,Lake,IL,60085,0310-7442-02,Evusheld,02/10/2022 12:00:00 AM,02/15/2022 12:00:00 AM,24,24,02/18/2022 12:00:00 AM,POINT (-87.862363 42.350264),1174552293
Walgreens Store #10476,1583 ATWOOD AVE,,Johnston,Providence,RI,02919,0006-5055-06,Molnupiravir [Qty 24],02/10/2022 12:00:00 AM,02/12/2022 12:00:00 AM,120,333,02/21/2022 12:00:00 AM,POINT (-71.50054 41.829451),1174758676
Tops Markets LLC and Tops PT LLC,712 W 38TH STREET,QUALITY FOOD 665,Erie,Erie,PA,16508,0006-5055-06,Molnupiravir  [Qty 20],01/28/2022 12:00:00 AM,02/01/2022 12:00:00 AM,40,40,02/04/2022 12:00:00 AM,POINT (-80.083501 42.096009),1922324920
Primary Health Network- Sharon,63 Pitt Street,,Sharon,Mercer,PA,16146,0310-7442-02,Evusheld,02/09/2022 12:00:00 AM,02/11/2022 12:00:00 AM,72,,,POINT (-80.507917 41.23373),
CITIZENS MEMORIAL HOSPITAL CV0135,1500 N OAKLAND AVE,,Bolivar,Polk,MO,65613,0006-5055-06,Molnupiravir  [Qty 20],01/25/2022 12:00:00 AM,01/27/2022 12:00:00 AM,340,239,02/02/2022 12:00:00 AM,POINT (-93.420927 37.626098),
Cameron Memorial Community Hospital,306 E MAUMEE ST STE 106,,Angola,Steuben,IN,46703,0069-1085-30,Paxlovid,02/09/2022 12:00:00 AM,02/11/2022 12:00:00 AM,60,20,01/31/2022 12:00:00 AM,POINT (-84.996428 41.634879),
PERSHING GENERAL HOSPITAL,855 6th Street,,Lovelock,Pershing,NV,89419,0069-1085-30,Paxlovid,02/08/2022 12:00:00 AM,02/10/2022 12:00:00 AM,40,,,POINT (-118.482087 40.176624),
Genoa Healthcare LLC,2634 Capital Circle NE,Building C Suite 156,Tallahassee,Leon,FL,32308,0069-1085-30,Paxlovid,02/10/2022 12:00:00 AM,02/15/2022 12:00:00 AM,40,,,POINT (-84.239424 30.488244),
Rite Aid 07850,620 E ALLEGANY AVE,,Emporium,Cameron,PA,15834,0069-1085-30,Paxlovid,02/14/2022 12:00:00 AM,02/15/2022 12:00:00 AM,20,20,02/21/2022 12:00:00 AM,POINT (-78.223836 41.509004),
Walmart Pharmacy #1773,12401 Jefferson Ave,,Newport News,Newport News City,VA,23602,0006-5055-06,Molnupiravir  [Qty 20],01/27/2022 12:00:00 AM,02/01/2022 12:00:00 AM,20,15,02/15/2022 12:00:00 AM,POINT (-76.505401 37.119769),1376560474
Walgreens Store #12751,811 PASEO DEL PUEBLO SUR,,Taos,Taos,NM,87571,0069-1085-30,Paxlovid,02/09/2022 12:00:00 AM,02/11/2022 12:00:00 AM,20,16,02/21/2022 12:00:00 AM,POINT (-105.582817 36.390063),1952534125
Walmart Pharmacy #3710,3580 MEMORIAL DR,,Decatur,Dekalb,GA,30032,0069-1085-30,Paxlovid,02/02/2022 12:00:00 AM,02/07/2022 12:00:00 AM,100,8,02/15/2022 12:00:00 AM,POINT (-84.267012 33.75539),1538346580
ADVOCATE CONDELL MEDICAL CENTER,801 S MILWAUKEE AVE,,Libertyville,Lake,IL,60048-3204,0310-7442-02,Evusheld,01/21/2022 12:00:00 AM,01/26/2022 12:00:00 AM,264,157,02/21/2022 12:00:00 AM,POINT (-87.951595 42.274278),1124272547
AURORA PHARMACY 1097,12203 CORPORATE PKWY,STE 100,Mequon,Ozaukee,WI,53092,0006-5055-06,Molnupiravir  [Qty 20],01/26/2022 12:00:00 AM,01/28/2022 12:00:00 AM,80,77,02/05/2022 12:00:00 AM,POINT (-87.922131 43.240766),1972537199
Sams Pharmacy #6381,751 W Main St,,Lewisville,Denton,TX,75067,0006-5055-06,Molnupiravir [Qty 24],02/10/2022 12:00:00 AM,02/14/2022 12:00:00 AM,24,22,02/21/2022 12:00:00 AM,POINT (-97.010999 33.046317),1295752319
Venice Family Clinic - Simms,2509 Pico Blvd,,Santa Monica,Los Angeles,CA,90405,0069-1085-30,Paxlovid,02/11/2022 12:00:00 AM,02/17/2022 12:00:00 AM,40,,,POINT (-118.463131 34.022918),1558397067
Walgreens Store #06308,55 WESTPORT AVE,,Norwalk,Fairfield,CT,06851,0006-5055-06,Molnupiravir [Qty 24],02/16/2022 12:00:00 AM,02/18/2022 12:00:00 AM,48,48,02/21/2022 12:00:00 AM,POINT (-73.404265 41.121989),1700891058
DETROIT COMMUNITY HEALTH SOPHIE WOM,7900 KERCHEVAL ST,,Detroit,Wayne,MI,48214,0069-1085-30,Paxlovid,02/09/2022 12:00:00 AM,02/11/2022 12:00:00 AM,100,,,POINT (-83.000806 42.358012),
Forest View Medical Clinic,6880 S McCarran Blvd Ste A5,,Reno,Washoe,NV,89509,0310-7442-02,Evusheld,01/20/2022 12:00:00 AM,01/25/2022 12:00:00 AM,168,175,02/16/2022 12:00:00 AM,POINT (-119.805865 39.476635),1164873352
Walmart Pharmacy #1596,200 S Bolingbrook Dr,,Bolingbrook,Will,IL,60440,0006-5055-06,Molnupiravir  [Qty 20],01/28/2022 12:00:00 AM,02/02/2022 12:00:00 AM,280,180,02/15/2022 12:00:00 AM,POINT (-88.068119 41.69564),1013934389
ASCENSION SETON EDGAR B DAVIS HOSP,130 HAYS ST,,Luling,Caldwell,TX,78648,0310-7442-02,Evusheld,01/12/2022 12:00:00 AM,01/19/2022 12:00:00 AM,96,72,02/21/2022 12:00:00 AM,POINT (-97.654253 29.67253),
Walmart Pharmacy #734,600 BOLL WEEVIL CIR,,Enterprise,Coffee,AL,36330,0069-1085-30,Paxlovid,02/12/2022 12:00:00 AM,02/15/2022 12:00:00 AM,100,48,02/21/2022 12:00:00 AM,POINT (-85.829993 31.315365),1528085826
Walgreens Store #11823,4220 MISSOURI FLAT RD,,Placerville,El Dorado,CA,95667,0006-5055-06,Molnupiravir [Qty 24],02/10/2022 12:00:00 AM,02/15/2022 12:00:00 AM,24,36,02/21/2022 12:00:00 AM,POINT (-120.83136 38.706688),1689903825
Walmart Pharmacy #1102,14507 Plank Rd,,Baker,East Baton Rouge,LA,70714,0006-5055-06,Molnupiravir  [Qty 20],01/14/2022 12:00:00 AM,01/19/2022 12:00:00 AM,40,40,02/15/2022 12:00:00 AM,POINT (-91.126995 30.579263),1427075779
CVS Store #03153,733 E MAIN ST,CVS Pharmacy,Santa Maria,Santa Barbara,CA,93454,0006-5055-06,Molnupiravir [Qty 24],02/15/2022 12:00:00 AM,02/17/2022 12:00:00 AM,24,24,02/21/2022 12:00:00 AM,POINT (-120.425584 34.953101),1124060934
Christians Pharmacy,1032 Main Street,,Forest Park,Clayton,GA,30297,0069-1085-30,Paxlovid,02/20/2022 12:00:00 AM,,20,,,POINT (-84.35635 33.619305),1063861730
First Choice Immediate Care,197 Will Walker Road,,Columbia,Adair,KY,42728,0310-7442-02,Evusheld,02/09/2022 12:00:00 AM,02/11/2022 12:00:00 AM,24,,,POINT (-85.336657 37.078525),
CVS Store #08787,1551 W. SUNSET BLVD,CVS Pharmacy,Henderson,Clark,NV,89014,0006-5055-06,Molnupiravir  [Qty 20],01/12/2022 12:00:00 AM,01/14/2022 12:00:00 AM,60,57,02/15/2022 12:00:00 AM,POINT (-115.052066 36.063622),1891739140
SAFEWAY PHARMACY,501 N MILLER st,,Wenatchee,Chelan,WA,98801,0069-1085-30,Paxlovid,02/14/2022 12:00:00 AM,02/16/2022 12:00:00 AM,20,,,POINT (-120.324737 47.430802),1013953629
Walmart Pharmacy #201,2608 Green Mount Commons Dr,,Belleville,Saint Clair,IL,62221,0006-5055-06,Molnupiravir [Qty 24],02/10/2022 12:00:00 AM,02/14/2022 12:00:00 AM,24,24,02/21/2022 12:00:00 AM,POINT (-89.923133 38.521434),1710904073
Lutheran Downtown Hospital,702 Van Buren Street,,Fort Wayne,Allen,IN,46802,0069-1085-30,Paxlovid,01/13/2022 12:00:00 AM,01/17/2022 12:00:00 AM,40,9,02/21/2022 12:00:00 AM,POINT (-85.150144 41.078533),
CVS Store #06545,2 SOUTH BROADWAY,CVS Pharmacy,Peru,Miami,IN,46970,0006-5055-06,Molnupiravir  [Qty 20],01/14/2022 12:00:00 AM,01/19/2022 12:00:00 AM,60,52,02/15/2022 12:00:00 AM,POINT (-86.068788 40.753345),1295838910
NH Camp Pendleton CA,Attention: Pharmacy/Prev Med,200 Mercy Circle,Oceanside,San Diego,CA,92055,0069-1085-30,Paxlovid,01/06/2022 12:00:00 AM,01/11/2022 12:00:00 AM,20,,,,
Walgreens Store #04950,700 E 21ST ST,,Clovis,Curry,NM,88101,0006-5055-06,Molnupiravir  [Qty 20],01/18/2022 12:00:00 AM,01/20/2022 12:00:00 AM,20,40,02/15/2022 12:00:00 AM,POINT (-103.197203 34.419361),1457366353
Walgreens Store #10340,3606 N NEWTON ST,,Jasper,Dubois,IN,47546,0006-5055-06,Molnupiravir [Qty 24],02/10/2022 12:00:00 AM,02/14/2022 12:00:00 AM,24,24,02/21/2022 12:00:00 AM,POINT (-86.937971 38.422724),1962583138
John C Stennis Memorial Hospital,14365 Hwy 16 West,,De Kalb,Kemper,MS,39328,0006-5055-06,Molnupiravir  [Qty 20],01/11/2022 12:00:00 AM,01/17/2022 12:00:00 AM,40,60,02/04/2022 12:00:00 AM,POINT (-88.679594 32.776797),
CVS Store #03034,333 ACADEMY AVE,CVS Pharmacy,Sanger,Fresno,CA,93657,0006-5055-06,Molnupiravir  [Qty 20],01/14/2022 12:00:00 AM,01/19/2022 12:00:00 AM,160,168,02/15/2022 12:00:00 AM,POINT (-119.556949 36.711283),1831354307
Walgreens Store #11027,230 S BROADWAY,,Pennsville,Salem,NJ,08070,0069-1085-30,Paxlovid,01/13/2022 12:00:00 AM,01/19/2022 12:00:00 AM,20,27,02/21/2022 12:00:00 AM,POINT (-75.517467 39.642952),1053337345
Giant Eagle Inc.,181 Sophrira Lane,Giant Eagle Pharmacy #0071,Altoona,Blair,PA,16602,0006-5055-06,Molnupiravir  [Qty 20],01/28/2022 12:00:00 AM,02/02/2022 12:00:00 AM,40,,,POINT (-78.38756 40.48529),1255346177
Walmart Pharmacy #3288,10200 Sullivan Rd,,Baton Rouge,East Baton Rouge,LA,70818,0006-5055-06,Molnupiravir  [Qty 20],01/27/2022 12:00:00 AM,02/01/2022 12:00:00 AM,20,20,02/15/2022 12:00:00 AM,POINT (-91.02821 30.5411),1235156506
KELSEY-SEYBOLD INFUSION PHARMACY,15655 CYPRESSWOODS MEDICAL DR,STE 420,Houston,Harris,TX,77014,0310-7442-02,Evusheld,01/28/2022 12:00:00 AM,02/01/2022 12:00:00 AM,288,48,01/26/2022 12:00:00 AM,POINT (-95.471493 30.000881),
The Medicine Place-KimRos Inc.,511 STATE ST,,Ogdensburg,Saint Lawrence,NY,13669,0069-1085-30,Paxlovid,01/26/2022 12:00:00 AM,01/28/2022 12:00:00 AM,40,16,02/19/2022 12:00:00 AM,POINT (-75.490664 44.695093),1922148469
FALLS RIVER PHARMACY,10930 Raven Ridge Rd  Ste 109,10930 Raven Ridge Rd  Ste 109,Raleigh,Wake,NC,27614,0006-5055-06,Molnupiravir  [Qty 20],01/14/2022 12:00:00 AM,01/19/2022 12:00:00 AM,100,,,POINT (-78.590858 35.907053),1942257654
Meijer Store 187,595 N Pine Road,Deliver to Pharmacy,Bay City,Bay,MI,48708,0006-5055-06,Molnupiravir  [Qty 20],12/30/2021 12:00:00 AM,01/10/2022 12:00:00 AM,40,40,02/15/2022 12:00:00 AM,POINT (-83.83686 43.583061),1629098553
Genoa Healthcare LLC,200 Park Place Blvd.,Suite 100,Kissimmee,Osceola,FL,34741,0069-1085-30,Paxlovid,02/10/2022 12:00:00 AM,02/15/2022 12:00:00 AM,40,,,POINT (-81.406117 28.313577),1538104104
Rite Aid 11042,2178 W. UNION BLVD.,,Bethlehem,Northampton,PA,18018-2011,0006-5055-06,Molnupiravir  [Qty 20],01/13/2022 12:00:00 AM,01/18/2022 12:00:00 AM,220,215,02/15/2022 12:00:00 AM,POINT (-75.420055 40.626288),
TEXAS ONCOLOGY BEAUMONT,690 N 14TH ST,,Beaumont,Jefferson,TX,77702,0310-7442-02,Evusheld,01/12/2022 12:00:00 AM,01/19/2022 12:00:00 AM,72,45,02/17/2022 12:00:00 AM,POINT (-94.133248 30.087769),1972525244
CVS Store #01190,"311 MAIN ST, CVS PLAZA",CVS Pharmacy,Center Moriches,Suffolk,NY,11934,0069-1085-30,Paxlovid,02/17/2022 12:00:00 AM,02/19/2022 12:00:00 AM,40,40,02/21/2022 12:00:00 AM,,1598863201
CVS Store #05359,7568 NORTH BROADWAY,CVS Pharmacy,Red Hook,Dutchess,NY,12571,0069-1085-30,Paxlovid,01/14/2022 12:00:00 AM,01/20/2022 12:00:00 AM,40,35,02/21/2022 12:00:00 AM,POINT (-73.873886 41.998002),1689777427
LAWNDALE CHRISTIAN HEALTH CENTER,3808 W. Ogden Avenue,,Chicago,Cook,IL,60623,0069-1085-30,Paxlovid,01/31/2022 12:00:00 AM,02/02/2022 12:00:00 AM,80,79,02/18/2022 12:00:00 AM,POINT (-87.720295 41.852821),
Walmart Pharmacy #3730,3450 North Glassford Hill Rd,,Prescott Valley,Yavapai,AZ,86314,0006-5055-06,Molnupiravir [Qty 24],02/16/2022 12:00:00 AM,02/18/2022 12:00:00 AM,24,24,02/21/2022 12:00:00 AM,POINT (-112.339442 34.593018),1316370836
CVS Store #06043,302 W. BRIDGE STREET,CVS Pharmacy,New Hope,Bucks,PA,18938,0006-5055-06,Molnupiravir [Qty 24],02/10/2022 12:00:00 AM,02/15/2022 12:00:00 AM,24,24,02/21/2022 12:00:00 AM,POINT (-74.965597 40.363256),1912000761
CVS Store #00621,763 TIOGUE AVENUE,CVS Pharmacy,Coventry,Kent,RI,02816,0006-5055-06,Molnupiravir [Qty 24],02/10/2022 12:00:00 AM,02/14/2022 12:00:00 AM,72,120,02/21/2022 12:00:00 AM,POINT (-71.560829 41.682763),1871697672
CHRISTUS ST. VINCENT CANCER CENTER,490 A W ZIA RD,,Santa Fe,Santa Fe,NM,87505,0310-7442-02,Evusheld,01/14/2022 12:00:00 AM,01/20/2022 12:00:00 AM,120,93,02/18/2022 12:00:00 AM,POINT (-105.952305 35.645937),
SIERRA NEVADA MEMORIAL HOSPITAL,155 GLASSON WAY PHARMACY DEPT,,Grass Valley,Nevada,CA,95945,0069-1085-30,Paxlovid,01/02/2022 12:00:00 AM,01/06/2022 12:00:00 AM,20,,,POINT (-121.047312 39.228995),
Walgreens Store #13084,LOS PRADOS SHOPPING CENTER,LOCAL B-10 Y B-11 GRAN BOULEVARD LO,Caguas,Caguas,PR,00727,0006-5055-06,Molnupiravir  [Qty 20],01/13/2022 12:00:00 AM,01/22/2022 12:00:00 AM,20,19,02/15/2022 12:00:00 AM,,
