Provider Name,Address1,Address2,City,County,State Code,Zip,National Drug Code,Order Label,Last Order Date,Last Date Delivered,Total Courses,Courses Available,Courses Available Date,Geocoded Address,NPI
Moses-Ludington Hospital,101 ADIRONDACK DR,,TICONDEROGA,ESSEX,NY,12883,0310-7442-02,Evusheld,12/30/2021 12:00:00 AM,,24,,,,
CVS Store #03749,2840 N. DYSART RD.,CVS Pharmacy,GOODYEAR,MARICOPA,AZ,85395,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,12/29/2021 12:00:00 AM,80,29,01/10/2022 12:00:00 AM,POINT (-112.341033 33.478218),1669576559
CVS Store #08999,2105 CLEARY AVE.,CVS Pharmacy,METAIRIE,JEFFERSON,LA,70001,0006-5055-06,Molnupiravir,01/05/2022 12:00:00 AM,,40,,,POINT (-90.171377 29.993651),1316258957
Walmart Pharmacy #660,301 AVALON AVE,,Muscle Shoals,COLBERT,AL,35661,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,,20,,,POINT (-87.675423 34.744941),1801813183
ONEALS DRUG STORE,633 NC HIGHWAY 33 E,,CHOCOWINITY,BEAUFORT,NC,27817,0069-1085-30,Paxlovid,12/27/2021 12:00:00 AM,01/06/2022 12:00:00 AM,20,,,POINT (-77.091452 35.508079),1710085691
Walgreens Store #04978,111 S HALSTED ST,,CHICAGO,COOK,IL,60661,0069-1085-30,Paxlovid,12/28/2021 12:00:00 AM,12/30/2021 12:00:00 AM,40,0,01/10/2022 12:00:00 AM,POINT (-87.647294 41.87986),1720093917
Rite Aid 06007,3142 G STREET,,MERCED,MERCED,CA,95340-1392,0069-1085-30,Paxlovid,12/28/2021 12:00:00 AM,12/30/2021 12:00:00 AM,20,20,01/10/2022 12:00:00 AM,POINT (-120.469208 37.319444),1972612380
Casper Natrona County Health Depart,475 S Spruce St,,Casper,NATRONA,WY,82601,0310-7442-02,Evusheld,01/05/2022 12:00:00 AM,12/21/2021 12:00:00 AM,48,,,POINT (-106.331942 42.845645),
Walmart Pharmacy #3594,2610 W Pioneer Pkwy,,Pantego,TARRANT,TX,76013,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,01/04/2022 12:00:00 AM,20,19,01/10/2022 12:00:00 AM,POINT (-97.15097 32.70966),1659398790
Walmart Pharmacy #6929,6801 W Adams Ave,,Temple,BELL,TX,76502,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,01/05/2022 12:00:00 AM,20,11,01/10/2022 12:00:00 AM,POINT (-97.413734 31.116807),1659765139
Walmart Pharmacy #544,5401 TINKER DIAGONAL,,OKLAHOMA CITY,OKLAHOMA,OK,73115,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,12/29/2021 12:00:00 AM,60,4,01/10/2022 12:00:00 AM,POINT (-97.426331 35.447103),1225055338
UNIVERSITY MEDICAL CENTER,2000 CANAL ST.,5th DT Building In-Patient Phar,NEW ORLEANS,ORLEANS,LA,70115,0310-7442-02,Evusheld,01/04/2022 12:00:00 AM,,72,,,POINT (-90.08091 29.961092),
"V07 619 Montgomery, AL",215 PERRY HILL RD,,MONTGOMERY,MONTGOMERY,AL,36109,0006-5055-06,Molnupiravir,01/03/2022 12:00:00 AM,,40,,,POINT (-86.246393 32.378893),
Gothams - Everett,103 Garland St,,Everett,MIDDLESEX,MA,2149,0069-1085-30,Paxlovid,12/28/2021 12:00:00 AM,01/06/2022 12:00:00 AM,80,,,POINT (-71.039633 42.409608),
BROOKSHIRES PHARMACY 25,1807 W FRANK AVE,,LUFKIN,ANGELINA,TX,75904,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,01/05/2022 12:00:00 AM,20,12,01/10/2022 12:00:00 AM,POINT (-94.75552 31.333409),1588763809
CVS Store #08795,2662 W. HORIZON RIDGE PKWY,CVS Pharmacy,HENDERSON,CLARK,NV,89052,0006-5055-06,Molnupiravir,01/05/2022 12:00:00 AM,,20,,,POINT (-115.104134 35.999775),1013958982
"V08 573 Gainesville, FL",1601 SW ARCHER RD,Attn Pharmacy (119),GAINESVILLE,ALACHUA,FL,32608,0310-7442-02,Evusheld,01/03/2022 12:00:00 AM,,24,,,POINT (-82.345877 29.638215),
Walmart Pharmacy #1162,1801 S STATE ROAD 57,,WASHINGTON,DAVIESS,IN,47501,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,12/31/2021 12:00:00 AM,40,39,01/10/2022 12:00:00 AM,POINT (-87.180143 38.631503),1295752509
OAKWOOD VILLAGE UNIVERSITY WOODS,6201 Mineral Point Road,,Madison,DANE,WI,53705,0069-1085-30,Paxlovid,01/03/2022 12:00:00 AM,01/07/2022 12:00:00 AM,20,20,01/10/2022 12:00:00 AM,POINT (-89.487436 43.060727),1679592646
MARKET STREET PHARMACY,6100 Eldorado Pkwy,,Mckinney,COLLIN,TX,75070,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,01/04/2022 12:00:00 AM,20,,,POINT (-96.69556 33.174128),1467439380
Walmart Pharmacy #680,3755 E ANDREW JOHNSON HWY,,GREENEVILLE,GREENE,TN,37745,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,01/05/2022 12:00:00 AM,120,106,01/10/2022 12:00:00 AM,POINT (-82.758604 36.184814),1659398824
NORTH LAKE MEDICAL PHARMACY #2,347 Lakeport Blvd,,Lakeport,LAKE,CA,95453,0069-1085-30,Paxlovid,12/27/2021 12:00:00 AM,01/06/2022 12:00:00 AM,20,20,01/07/2022 12:00:00 AM,POINT (-122.917929 39.034641),1376577023
Womack Army Medical Center,2817 Reilly Road,Bldg 4,Fort Bragg,CUMBERLAND,NC,28310,0069-1085-30,Paxlovid,01/06/2022 12:00:00 AM,,20,,,POINT (-78.9974 35.147345),
University Hosp and Clinic Pharmacy,350 West Woodrow Wilson,,jackson,HINDS,MS,39213,0069-1085-30,Paxlovid,12/29/2021 12:00:00 AM,01/06/2022 12:00:00 AM,40,40,01/10/2022 12:00:00 AM,POINT (-90.194824 32.326923),
SHEEHANS PHARMACY,79 EAST CAREY ST,,PLAINS,LUZERNE,PA,18705,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,01/07/2022 12:00:00 AM,120,120,01/10/2022 12:00:00 AM,POINT (-75.847586 41.2745),1639399330
TUFTS MEDICAL CENTER,25 HARVARD ST,TUFTS PHARMACY,BOSTON,SUFFOLK,MA,02111-0000,0310-7442-02,Evusheld,01/07/2022 12:00:00 AM,,96,,,POINT (-71.062205 42.349892),
ALTA BATES SUMMIT MEDICAL CENTER,2450 ASHBY AVENUE,,BERKELEY,ALAMEDA,CA,94705,0310-7442-02,Evusheld,01/07/2022 12:00:00 AM,,24,,,POINT (-122.257994 37.856408),1639523004
Hawkinsville Drug Company,153 Commerce Street,,Hawkinsville,PULASKI,GA,31036,0069-1085-30,Paxlovid,12/29/2021 12:00:00 AM,01/06/2022 12:00:00 AM,20,18,01/10/2022 12:00:00 AM,POINT (-83.471074 32.283455),1730711771
FAMILY PHARMACY OF BATON ROUGE,13707 Coursey Blvd Ste A,SUITE B,Baton Rouge,EAST BATON ROUGE,LA,70817,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,15,01/06/2022 12:00:00 AM,POINT (-91.02557 30.408249),
TEXAS ONCOLOGY BROWNSVILLE,2150 N Expwy 83,,Brownsville,CAMERON,TX,78521,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,01/06/2022 12:00:00 AM,24,24,01/07/2022 12:00:00 AM,,
HOPE PHARMACY INC,1330 N 25TH ST,,RICHMOND,RICHMOND CITY,VA,23223,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,,40,,,POINT (-77.409861 37.541106),1295291953
CVS Store #00831,935 RIDGE ROAD,CVS Pharmacy,WEBSTER,MONROE,NY,14580,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,12/31/2021 12:00:00 AM,180,159,01/10/2022 12:00:00 AM,,1679677348
Walmart Pharmacy #3402,1400 Hudson Bridge Rd,,Stockbridge,HENRY,GA,30281,0069-1085-30,Paxlovid,12/30/2021 12:00:00 AM,01/06/2022 12:00:00 AM,40,31,01/10/2022 12:00:00 AM,POINT (-84.232858 33.505423),1700970860
HOUSE OF WELLNESS,S2845 White Eagle Rd,,Baraboo,SAUK,WI,53913,0006-5055-06,Molnupiravir,01/04/2022 12:00:00 AM,,20,,,POINT (-89.761759 43.544297),1487812897
Walmart Pharmacy #4526,4412 North Fwy,,Houston,HARRIS,TX,77022,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,14,01/10/2022 12:00:00 AM,POINT (-95.381515 29.830194),1679880637
Rite Aid 06010,1032 OAKDALE ROAD,,MODESTO,STANISLAUS,CA,95355-4513,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,01/04/2022 12:00:00 AM,100,100,01/10/2022 12:00:00 AM,POINT (-120.957441 37.657202),1316056716
SWEDISH MEDICAL CENTER - FIRST HILL,747 BROADWAY,,SEATTLE,KING,WA,98122,0069-1085-30,Paxlovid,12/29/2021 12:00:00 AM,01/06/2022 12:00:00 AM,20,,,POINT (-122.320767 47.609386),
NEBRASKA MEDICINE,981090 NEBRASKA MEDICAL CENTER,BUFFETT DOCK,OMAHA,DOUGLAS,NE,68198-1090,0006-5055-06,Molnupiravir,12/28/2021 12:00:00 AM,01/05/2022 12:00:00 AM,80,80,01/09/2022 12:00:00 AM,,
CVS Store #07326,726 EAST MAIN ST.,CVS Pharmacy,COBLESKILL,SCHOHARIE,NY,12043,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,14,01/10/2022 12:00:00 AM,POINT (-74.476711 42.679438),1255633897
Walmart Pharmacy #1159,432 S Broad St,,New Tazewell,CLAIBORNE,TN,37825,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,12/29/2021 12:00:00 AM,120,125,01/10/2022 12:00:00 AM,POINT (-83.607858 36.43795),1326065509
MERCY HOSPITAL WASHINGTON,901 E 5TH ST,,WASHINGTON,FRANKLIN,MO,63090-3127,0069-1085-30,Paxlovid,12/28/2021 12:00:00 AM,01/07/2022 12:00:00 AM,20,0,01/10/2022 12:00:00 AM,POINT (-91.001539 38.55199),
City Pharmacy of Zebulon PC,460 Thomaston Street,,Zebulon,PIKE,GA,30295,0069-1085-30,Paxlovid,12/27/2021 12:00:00 AM,01/06/2022 12:00:00 AM,20,13,01/10/2022 12:00:00 AM,POINT (-84.3427 33.101871),1437130374
Walgreens Store #03853,2924 CHAMBERLAYNE AVE,,RICHMOND,RICHMOND CITY,VA,23222,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM,12/27/2021 12:00:00 AM,20,0,01/10/2022 12:00:00 AM,POINT (-77.445217 37.571814),1003821042
WASHINGTON REGIONAL MED. CNTR.,3215 N NORTHHILLS BLVD,,FAYETTEVILLE,WASHINGTON,AR,72703,0006-5055-06,Molnupiravir,12/28/2021 12:00:00 AM,01/07/2022 12:00:00 AM,40,0,01/10/2022 12:00:00 AM,POINT (-94.157859 36.11091),
Walmart Pharmacy #2739,701 McMeans Ave,,Bay Minette,BALDWIN,AL,36507,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,,20,,,POINT (-87.78868 30.88605),1629095930
XPRESS URGENT CARE -COSTA MESA,131 E 17TH ST,,COSTA MESA,ORANGE,CA,92627,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,01/05/2022 12:00:00 AM,40,,,POINT (-117.921138 33.636574),1952697617
UNITYPOINT HEALTH ST LUKES,2720 Stone Park Blvd,,Sioux City,WOODBURY,IA,51104,0310-7442-02,Evusheld,01/06/2022 12:00:00 AM,,24,,,POINT (-96.406292 42.51881),
CVS Store #06622,1700 N. WALNUT ST,CVS Pharmacy,HARTFORD CITY,BLACKFORD,IN,47348,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,12/31/2021 12:00:00 AM,20,20,01/10/2022 12:00:00 AM,POINT (-85.370076 40.465373),1316040090
SOUTHEASTERN OHIO REGIONAL MED CTR,1341 CLARK STREET,,CAMBRIDGE,GUERNSEY,OH,43725,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,01/05/2022 12:00:00 AM,48,,,POINT (-81.576677 40.040477),
Walgreens Store #11270,1861 REMOUNT RD,,NORTH CHARLESTON,CHARLESTON,SC,29406,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,01/06/2022 12:00:00 AM,460,919,01/10/2022 12:00:00 AM,POINT (-80.010953 32.899995),1679732069
CVS Store #02137,74 MAIN AVENUE,CVS Pharmacy,WYNANTSKILL,RENSSELAER,NY,12198,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,12/31/2021 12:00:00 AM,60,47,01/10/2022 12:00:00 AM,POINT (-73.64604 42.697124),1467556225
Meijer Store 242,36865 26 Mile Rd,,Lenox,MACOMB,MI,48048,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,,40,19,01/10/2022 12:00:00 AM,POINT (-82.740776 42.720623),1679773659
PROVIDENCE ST. JOSEPH HOSPITAL ORAN,1100 West Stewart Drive,,Orange,ORANGE,CA,92868,0310-7442-02,Evusheld,12/17/2021 12:00:00 AM,12/21/2021 12:00:00 AM,48,48,01/05/2022 12:00:00 AM,POINT (-117.864861 33.782363),
SENTARA WILLIAMSBURG RMC,100 Sentara Circle,,Williamsburg,JAMES CITY,VA,23188,0006-5055-06,Molnupiravir,01/03/2022 12:00:00 AM,,40,,,POINT (-76.742161 37.335033),
WELLNESS PLAN GATEWAY,2888 W GRAND BLVD # 218,,DETROIT,WAYNE,MI,48202,0069-1085-30,Paxlovid,12/27/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,,,POINT (-83.081033 42.367237),
HEALTH MATTERS PHARMACY,5515 WALDOS BEACH ROAD,,FAYETTEVILLE,CUMBERLAND,NC,28306,0069-1085-30,Paxlovid,12/29/2021 12:00:00 AM,01/06/2022 12:00:00 AM,20,,,POINT (-79.007897 34.979868),1710488333
Weis Markets Inc,6901 WESTBRANCH HIGHWAY,Weis Pharmacy #31,LEWISBURG,UNION,PA,17837,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,01/05/2022 12:00:00 AM,60,60,01/08/2022 12:00:00 AM,POINT (-76.889546 40.974303),
Rite Aid 04684,825A EAST CHESTNUT STREET,,LANCASTER,LANCASTER,PA,17602-3127,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,12/29/2021 12:00:00 AM,40,38,01/10/2022 12:00:00 AM,POINT (-76.289161 40.042921),1215026976
CONSONUS PHARMACY WASHINGTON,14729 NE 87th St.,,Redmond,KING,WA,98052,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM,12/31/2021 12:00:00 AM,20,20,01/07/2022 12:00:00 AM,POINT (-122.144035 47.680499),
Walmart Pharmacy #1110,833 Sterlington Hwy,,Farmerville,UNION,LA,71241,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,01/09/2022 12:00:00 AM,20,,,POINT (-92.393586 32.770123),1982621256
OSF HEALTHCARE,5901 W War Memorial Drive,,Peoria,PEORIA,IL,61615,0069-1085-30,Paxlovid,01/05/2022 12:00:00 AM,,60,,,POINT (-89.687071 40.779748),1477671592
FORREST GENERAL HOSPITAL,6051 U.S. HIGHWAY 49,,HATTIESBURG,FORREST,MS,39401-0000,0006-5055-06,Molnupiravir,12/29/2021 12:00:00 AM,01/07/2022 12:00:00 AM,60,60,01/10/2022 12:00:00 AM,POINT (-89.328681 31.318764),
WELIA-FIRSTLIGHT HEALTH SYSTEM,301 Highway 65 S.,,Mora,KANABEC,MN,55051,0006-5055-06,Molnupiravir,01/04/2022 12:00:00 AM,,60,,,POINT (-93.289932 45.873464),
ADIRONDACK MEDICAL CTR,2233 NY-86,,SARANAC LAKE,FRANKLIN,NY,12983,0310-7442-02,Evusheld,12/27/2021 12:00:00 AM,12/29/2021 12:00:00 AM,24,,,POINT (-74.144632 44.345029),
Walgreens Store #13083,447 BELMONT AVE,,HALEDON,PASSAIC,NJ,7508,0069-1085-30,Paxlovid,12/28/2021 12:00:00 AM,12/30/2021 12:00:00 AM,60,19,01/10/2022 12:00:00 AM,POINT (-74.184942 40.938286),1306198973
ADVENTIST HEALTH ST HELENA HOSPITAL,10 Woodland Rd.,,St Helena,NAPA,CA,94574,0310-7442-02,Evusheld,01/07/2022 12:00:00 AM,,24,,,POINT (-122.475344 38.54196),1720078082
Meijer Store 316,2191 Columbia Avenue West,,Battle Creek,CALHOUN,MI,49015,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,,40,20,01/10/2022 12:00:00 AM,POINT (-85.234503 42.2974),1912046111
IU Health - Bloomington Hospital,2651 E. Discovery Parkway,,Bloomington,MONROE,IN,47408,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM,12/27/2021 12:00:00 AM,20,20,01/07/2022 12:00:00 AM,,
Walgreens Store #00891,65 INFANTERIA SHOPPING CTR,,SAN JUAN,San Juan,PR,925,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,12/31/2021 12:00:00 AM,20,19,01/10/2022 12:00:00 AM,,1255347696
Walmart Pharmacy #833,1344 ILLINOIS HWY 1,,CARMI,WHITE,IL,62821,0069-1085-30,Paxlovid,01/06/2022 12:00:00 AM,,20,,,POINT (-88.190532 38.075825),1710905229
FREEMAN DRUG INC,104 S MAIN ST,,RIVER FALLS,PIERCE,WI,54022,0069-1085-30,Paxlovid,01/03/2022 12:00:00 AM,01/07/2022 12:00:00 AM,20,,,POINT (-92.626025 44.85822),1558345223
DWAYNES FRIENDLY PHARMACY,644 W. LINE ST.,,BISHOP,INYO,CA,93514,0069-1085-30,Paxlovid,01/06/2022 12:00:00 AM,,20,,,POINT (-118.401007 37.361349),1336125236
Rite Aid 11285,13271 WARWICK BLVD.,,NEWPORT NEWS,NEWPORT NEWS CITY,VA,23602-6721,0006-5055-06,Molnupiravir,01/06/2022 12:00:00 AM,,40,,,POINT (-76.519096 37.113693),1962501197
Rite Aid 05288,364 TRIANGLE SHOPPING CENTER,,LONGVIEW,COWLITZ,WA,98632-4651,0006-5055-06,Molnupiravir,01/06/2022 12:00:00 AM,,40,,,,1760498075
MERCY HOSPITAL CASSVILLE,94 MAIN ST,,CASSVILLE,BARRY,MO,65625,0069-1085-30,Paxlovid,12/28/2021 12:00:00 AM,01/06/2022 12:00:00 AM,20,0,01/10/2022 12:00:00 AM,POINT (-93.871886 36.674077),
GWIDT PHARMACY,203 E Westgor Ave,,Wittenberg,SHAWANO,WI,54499,0006-5055-06,Molnupiravir,01/03/2022 12:00:00 AM,,20,20,01/10/2022 12:00:00 AM,POINT (-89.168015 44.827767),1407861008
ROSEWOOD PHARMACY,514 NC 581 HWY S,,GOLDSBORO,WAYNE,NC,27530,0069-1085-30,Paxlovid,12/29/2021 12:00:00 AM,01/06/2022 12:00:00 AM,20,20,01/06/2022 12:00:00 AM,POINT (-78.070256 35.415277),1417409350
Walgreens Store #13892,17703 VIRGINIA AVE,,HAGERSTOWN,WASHINGTON,MD,21740,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,01/07/2022 12:00:00 AM,200,200,01/10/2022 12:00:00 AM,POINT (-77.755073 39.621648),1346588589
MANCHESTER MEMORIAL HOSPITAL,71 Haynes,BSMT,MANCHESTER,HARTFORD,CT,6040,0006-5055-06,Molnupiravir,12/23/2021 12:00:00 AM,01/04/2022 12:00:00 AM,40,30,01/10/2022 12:00:00 AM,POINT (-72.525161 41.781094),
KROGER PHARMACY 03500509,4901 MAPLE AVE,,DALLAS,DALLAS,TX,75235,0006-5055-06,Molnupiravir,12/26/2021 12:00:00 AM,01/04/2022 12:00:00 AM,40,,,POINT (-96.828582 32.815007),1265701742
ASHE MEMORIAL HOSPITAL INC,200 Hospital Ave,200 Hospital Ave,Jefferson,ASHE,NC,28640,0069-1085-30,Paxlovid,12/26/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,20,01/09/2022 12:00:00 AM,POINT (-81.459727 36.423027),
CVS Store #09183,3055 W FLORIDA AVE,CVS Pharmacy,HEMET,RIVERSIDE,CA,92545,0006-5055-06,Molnupiravir,12/28/2021 12:00:00 AM,,100,100,01/10/2022 12:00:00 AM,POINT (-117.004459 33.747362),1477596229
Walmart Pharmacy #1163,4001 Behrman Pl,,New Orleans,ORLEANS,LA,70114,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,01/09/2022 12:00:00 AM,20,,,POINT (-90.017993 29.911549),1245257591
CATHOLIC MEDICAL CENTER PHARMACY,100 MCGREGOR ST,Pharmacy Department,MANCHESTER,HILLSBOROUGH,NH,03102-3730,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM,12/27/2021 12:00:00 AM,40,20,01/04/2022 12:00:00 AM,POINT (-71.473849 42.991071),
"V23 568 VA Black Hills HCS, SD",113 Comanche Rd,,Fort MEade,MEADE,SD,57741,0006-5055-06,Molnupiravir,01/03/2022 12:00:00 AM,,40,,,POINT (-103.478243 44.412816),
Rowan Drug dba The Medicine Shoppe,1357 W. Innes St.,,Salisbury,ROWAN,NC,28144,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,,20,,,POINT (-80.481197 35.68023),
Rite Aid 01413,155 E NORTHAMPTON ST,,WILKES BARRE,LUZERNE,PA,18701,0006-5055-06,Molnupiravir,12/26/2021 12:00:00 AM,12/31/2021 12:00:00 AM,120,104,01/10/2022 12:00:00 AM,POINT (-75.8817 41.240899),1245320365
NORTON CANCER INSTITUTE,676 S Floyd Street,3rd Floor Pharmacy,Louisville,JEFFERSON,KY,40202,0069-1085-30,Paxlovid,12/29/2021 12:00:00 AM,12/31/2021 12:00:00 AM,220,123,01/10/2022 12:00:00 AM,POINT (-85.749614 38.245887),
UNIVERSITY OF TENNESSEE MEDICAL CEN,1924 ALCOA HWY,ATTENTION: PHARMACY,KNOXVILLE,KNOX,TN,37920,0310-7442-02,Evusheld,01/07/2022 12:00:00 AM,,384,120,01/10/2022 12:00:00 AM,POINT (-83.946678 35.93826),
CVS Store #09574,883 S. SANTA FE AVENUE,CVS Pharmacy,VISTA,SAN DIEGO,CA,92083,0006-5055-06,Molnupiravir,12/28/2021 12:00:00 AM,01/05/2022 12:00:00 AM,100,100,01/10/2022 12:00:00 AM,POINT (-117.234726 33.194061),1194760090
Downtown Public Health Center,2124 4th Ave,,Seattle,KING,WA,98121,0069-1085-30,Paxlovid,01/04/2022 12:00:00 AM,,20,,,POINT (-122.342359 47.614422),
Walmart Pharmacy #3044,2900 Renaissance Sq,,Fort Worth,TARRANT,TX,76105,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,01/04/2022 12:00:00 AM,20,16,01/10/2022 12:00:00 AM,POINT (-97.283546 32.712395),1598009375
KAISER PERMANENTE-ANTELOPE VALLEY,43112 15TH ST W,,LANCASTER,LOS ANGELES,CA,93534,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,01/04/2022 12:00:00 AM,300,300,01/04/2022 12:00:00 AM,POINT (-118.156716 34.664634),
Walgreens Store #06902,1111 N HIGH ST,,MILLVILLE,CUMBERLAND,NJ,8332,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,12/31/2021 12:00:00 AM,160,118,01/10/2022 12:00:00 AM,POINT (-75.039637 39.409237),1356356240
Walmart Pharmacy #1467,539 E Central Ave,,Jamestown,FENTRESS,TN,38556,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,12/31/2021 12:00:00 AM,120,118,01/10/2022 12:00:00 AM,POINT (-84.923757 36.427364),1124045307
EVERGREEN HOSPITAL MED CTR,12040 NE 128th Street,,Kirkland,KING,WA,98034,0310-7442-02,Evusheld,01/06/2022 12:00:00 AM,,24,,,POINT (-122.178553 47.714882),
Margaretville Hospital - Pharmacy,42084 State Highway #28,,Margaretville,DELAWARE,NY,12455,0310-7442-02,Evusheld,12/27/2021 12:00:00 AM,12/29/2021 12:00:00 AM,24,,,POINT (-74.641859 42.147462),1164473039
Walmart Pharmacy #498,3670 W Oak St,,Jena,LA SALLE,LA,71342,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,,20,,,POINT (-92.141175 31.690569),1346267614
Walmart Pharmacy #4407,10710 Chantilly Pkwy,,Montgomery,MONTGOMERY,AL,36117,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,,20,,,POINT (-86.132649 32.356812),1053445999
BAYLOR SCOTT WHITE PHARMACY 227,937 CANYON CREEK DRIVE,,TEMPLE,BELL,TX,76502,0069-1085-30,Paxlovid,12/27/2021 12:00:00 AM,12/29/2021 12:00:00 AM,40,28,01/09/2022 12:00:00 AM,POINT (-97.365666 31.059334),1831267814
CAPE COD HOSPITAL,27 PARK ST,,HYANNIS,BARNSTABLE,MA,2601,0006-5055-06,Molnupiravir,12/28/2021 12:00:00 AM,01/07/2022 12:00:00 AM,160,160,01/10/2022 12:00:00 AM,POINT (-70.273239 41.654288),
Stanford Health Care Valleycare,5555 West Las Positas Blvd,,Pleasanton,ALAMEDA,CA,94588,0069-1085-30,Paxlovid,12/30/2021 12:00:00 AM,01/07/2022 12:00:00 AM,20,0,01/09/2022 12:00:00 AM,POINT (-121.880027 37.692133),
Meijer Store 072,9701 Belleville Road,,Belleville,WAYNE,MI,48111,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,,40,19,01/10/2022 12:00:00 AM,POINT (-83.485862 42.232791),1285799031
NOVANT HEALTH KERNERSVILLE MEDICAL,1750 KERNERSVILLE MEDICAL PARKWAY,ATTN PHARMACY,KERNERSVILLE,FORSYTH,NC,27284,0310-7442-02,Evusheld,12/30/2021 12:00:00 AM,,24,0,01/10/2022 12:00:00 AM,POINT (-80.044363 36.092836),
"V08 548 West Palm Beach, FL",7305 NORTH MILITARY TRAIL,,WEST PALM BEACH,PALM BEACH,FL,33410,0006-5055-06,Molnupiravir,01/03/2022 12:00:00 AM,,40,,,POINT (-80.107329 26.784077),
CVS Store #00621,763 TIOGUE AVENUE,CVS Pharmacy,COVENTRY,KENT,RI,2816,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,12/31/2021 12:00:00 AM,60,16,01/10/2022 12:00:00 AM,POINT (-71.560829 41.682763),1871697672
SAFEWAY PHARMACY,2858 Vista Boulevard,,Sparks,WASHOE,NV,89434,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,,180,,,POINT (-119.7055 39.556088),1073542007
RIVERSIDE REGIONAL MEDICAL CTR,500 J CLYDE MORRIS BLVD,ATTN:  INPATIENT PHARMACY,NEWPORT NEWS,NEWPORT NEWS CITY,VA,23601,0310-7442-02,Evusheld,01/05/2022 12:00:00 AM,,72,,,POINT (-76.4854 37.06389),
THR TEXAS HEALTH RESOURCES MedSuprt,1100 Bridgewood,Suite 107,Fort Worth,TARRANT,TX,76112,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,12/28/2021 12:00:00 AM,288,288,01/08/2022 12:00:00 AM,POINT (-97.217364 32.763704),
CVS Store #01116,"7777 BLUEBONNET BLVD., SUITE 100",CVS Pharmacy,BATON ROUGE,EAST BATON ROUGE,LA,70810,0006-5055-06,Molnupiravir,01/05/2022 12:00:00 AM,,40,,,POINT (-91.097399 30.379821),1588709117
CHI Health Pharmacy-Bergan Mercy,7500 Mercy Road,Attn: Inpatient Pharmacy,Omaha,DOUGLAS,NE,68124,0006-5055-06,Molnupiravir,12/29/2021 12:00:00 AM,01/09/2022 12:00:00 AM,60,0,01/04/2022 12:00:00 AM,POINT (-96.028839 41.237905),
