Provider Name,Address1,Address2,City,State,Zip,Last Report Date,Public Website,Phone Number,Geopoint
LHS URGENT CARE,6 St. Andrews Lane,,Boothbay Harbor,ME,04538,07/19/2022 12:00:00 AM,,,POINT (-69.63878 43.85042)
CARETEAM FAM HLTH SPECIALTY CARE,100 Professional Park Dr,,Conway,SC,29526,07/19/2022 12:00:00 AM,http://careteamplus.org,843-234-0005,POINT (-79.012045 33.78165)
CVS Store #06666,207 S. LEBANON ST.,CVS Pharmacy,LEBANON,IN,46052,07/22/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-86.46839 40.04634)
CVS Store #07588,612 MERRIMON AVE.,CVS Pharmacy,ASHEVILLE,NC,28804,07/22/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-82.55484 35.61977)
VCC VALE TERRACE,1000 vale terrace drive,,Visa,CA,92084,07/23/2022 12:00:00 AM,http://www.vcc.org,760-631-5000,POINT (-117.228725 33.209675)
CVS Store #10863,2411 LANDMARK DR.,CVS Pharmacy,RALEIGH,NC,27607,07/22/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-78.698435 35.81602)
PhysicianOne UrgCare/Norwich,607 West Main Street,,Norwich,CT,06360,07/22/2022 12:00:00 AM,,,POINT (-72.100765 41.51639)
MARION E FETHER MEDICAL CENTER,1454 Madison Ave W,,Immokalee,FL,34142,07/19/2022 12:00:00 AM,http://www.collier.org,239-658-3000,POINT (-81.43194 26.442715)
CVS Store #05190,430 SR 13,CVS Pharmacy,JACKSONVILLE,FL,32259,07/22/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-81.626 30.12082)
WALGREENS STORE #07016,3724 CRENSHAW BLVD,,LOS ANGELES,CA,90016,07/21/2022 12:00:00 AM,https://www.walgreens.com/locator/walgreens-3724+crenshaw+blvd-los-angeles-ca-90016/id=7016,,POINT (-118.33499 34.02016)
CVS Store #00549,61-15 METROPOLITAN AVE.,CVS Pharmacy,RIDGEWOOD,NY,11385,07/22/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-73.90131 40.71283)
CVS Store #04717,2429 MARTIN LUTHER KING JR. DR.,CVS Pharmacy,ATLANTA,GA,30311,07/22/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-84.46688 33.75224)
CSC HARTSVILLE CTR,1268 S 4th St,,Hartsville,SC,29550,07/19/2022 12:00:00 AM,http://www.caresouth-carolina.com,843-332-3422,POINT (-80.061115 34.357245)
WALGREENS STORE #06461,1762 MARS HILL RD NW,,ACWORTH,GA,30101,07/21/2022 12:00:00 AM,https://www.walgreens.com/locator/walgreens-1762+mars+rd+nw-acworth-ga-30101/id=6461,,POINT (-84.70489 33.99859)
BOND COMM HEALTH CENTER - MAIN SITE,1720 S Gadsden Street,,Tallahassee,FL,32301,07/08/2022 12:00:00 AM,http://www.bondchc.com,850-576-4073,POINT (-84.27872 30.42523)
GATEWAY COMMUNITY HLTH CTR INC,1515 Pappas St,,Laredo,TX,78041,07/21/2022 12:00:00 AM,http://gatewaychc.com,956-795-8100 x3646,POINT (-99.476514 27.535775)
Expresscare Of Westminster,1011 Baltimore Blvd,,Westminster,MD,21157,07/22/2022 12:00:00 AM,,,POINT (-76.96174 39.555895)
Optum Serve - Yucaipa,12385 7th Street,"Attn: COVID Testing,",Yucaipa,CA,92399,07/22/2022 12:00:00 AM,https://lhi.care/covidtesting,,POINT (-117.064478 34.027185)
CVS Store #02138,8 PILGRIM HILL ROAD,CVS Pharmacy,PLYMOUTH,MA,02360,07/22/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-70.68759 41.95106)
WALGREENS STORE #04560,5995 US HIGHWAY 6,,PORTAGE,IN,46368,07/21/2022 12:00:00 AM,https://www.walgreens.com/locator/walgreens-5995+us+highway+highway%206-portage-in-46368/id=4560,,POINT (-87.18317 41.549565)
CVS Store #00217,"1900 MAIN ST,",CVS Pharmacy,TEWKSBURY,MA,01876,07/22/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-71.20226 42.59099)
BELGRADE REGIONAL HEALTH CENTER,4 Clement Way,,Belgrade,ME,04917,07/20/2022 12:00:00 AM,http://www.healthreachchc.org,207-495-3323,POINT (-69.86645 44.5035)
WALGREENS STORE #06333,2440 S IRONWOOD DR,,APACHE JUNCTION,AZ,85120,07/21/2022 12:00:00 AM,https://www.walgreens.com/locator/walgreens-2440+s+ironwood+dr-apache%20junction-az-85120/id=6333,,POINT (-111.56418 33.39149)
MOUNTAIN FAMILY HEALTH CTR EDWARDS,320 Beard Creek Road,,Edwards,CO,81632,07/15/2022 12:00:00 AM,,,POINT (-106.59276 39.65192)
FAM HLTH CTRS INC FAM HC PORTLAND,2215 Portland Ave,,Louisville,KY,40212,07/15/2022 12:00:00 AM,http://www.fhclouisville.org,502-774-8631,POINT (-85.78473 38.27062)
WASHTENAW CO PUBLIC HD,555 TOWNER ST,,YPSILANTI,MI,48198,07/21/2022 12:00:00 AM,,,POINT (-83.600575 42.24004)
WILSON COMMUNITY HEALTH CENTER RX,303 EAST GREEN ST,,WILSON,NC,27893,07/21/2022 12:00:00 AM,,,POINT (-77.90757 35.72463)
WALGREENS STORE #00252,7510 N WESTERN AVE,,CHICAGO,IL,60645,07/21/2022 12:00:00 AM,https://www.walgreens.com/locator/walgreens-7510+n+western+ave-chicago-il-60645/id=252,,POINT (-87.69119 42.01861)
CVS Store #05141,2480 PGA BLVD,CVS Pharmacy,PALM BEACH GARDENS,FL,33410,07/22/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-80.07125 26.84406)
ST CHARLES URGENT CARE - BEND SOUTH,61250 SE COOMBS PL,,BEND,OR,97702,07/18/2022 12:00:00 AM,https://www.stcharleshealthcare.org/covid-19/covid-therapies,,POINT (-121.315495 44.02501)
CVS Store #03329,11706 CLIFTON BOULEVARD,CVS Pharmacy,LAKEWOOD,OH,44107,07/22/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-81.76936 41.488105)
"377th MDG/SGSL, Kirtland AFB",1501 San Pedro Drive,BLDG 47 SUITE RM GD111 ATTN: PHARM,Albuquerque,NM,87108,,,,POINT (-106.57789 35.09201)
CVS Store #08287,21777 21 MILE RD.,CVS Pharmacy,MACOMB,MI,48044,07/22/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-82.90006 42.64417)
Optum Serve - Mendocino N State,1055 N State St,ATTN COVID Fixed Site EOA,Ukiah,CA,95482,07/22/2022 12:00:00 AM,https://lhi.care/covidtesting,,POINT (-123.21048 39.16501)
LANGLEY HLTH SERVICES SUMTERVILLE,1389 S US HWY 301,,Sumterville,FL,33585,07/21/2022 12:00:00 AM,http://www.langleyhealthservices.com,352-793-5900 x83931,POINT (-82.0651894276094 28.741995)
NHC Patuxent River MD,47149 Buse road,,Patuxent River,MD,20670,,,,POINT (-76.45849 38.27564)
WALGREENS STORE #03318,11690 SW 72ND ST,,MIAMI,FL,33173,07/21/2022 12:00:00 AM,https://www.walgreens.com/locator/walgreens-11690+sw+72nd+st-miami-fl-33173/id=3318,,POINT (-80.38166 25.700015)
CVS Store #02561,4100 CARMEL ROAD,CVS Pharmacy,CHARLOTTE,NC,28226,07/22/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-80.82452 35.11712)
CVS Store #03992,620 S. CLEVELAND AVE.,CVS Pharmacy,WESTERVILLE,OH,43081,07/22/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-82.948602 40.111185)
CVS STORE #08505,6748 W 111TH ST,CVS Pharmacy,WORTH,IL,60482,07/22/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-87.78782 41.69078)
CVS Store #06183,2987 DERR RD.,CVS Pharmacy,SPRINGFIELD,OH,45503,07/22/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-83.78645 39.96571)
Freedom Hill Community Health Cente,162 NC 33 East,,Tarboro,NC,27886,07/21/2022 12:00:00 AM,,,POINT (-77.52435 35.87486)
CVS STORE #17368,6445 RICHFIELD PKWY,CVS Pharmacy,RICHFIELD,MN,55423,07/22/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-93.25256 44.88548)
WELL CARE COMM HLTH INC,203 E Main St,,Richmond,IN,47374,07/15/2022 12:00:00 AM,http://wellcarecommunityhealth.org,765-973-9294,POINT (-84.898505 39.828695)
CVS Store #07821,5002 W MAIN ST,CVS Pharmacy,LEAGUE CITY,TX,77573,07/22/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-95.15392 29.49042)
MD NOW - HALLANDALE BEACH,415 EAST HALLANDALE BEACH BLVD,,HALLANDALE BEACH,FL,33009,07/21/2022 12:00:00 AM,,,POINT (-80.143395 25.985905)
CMCIA D/B/A JHCHC MAIN SITE,3502 W Northside Dr,,Jackson,MS,39213,07/22/2022 12:00:00 AM,http://www.jackson-hinds.com,601-362-5321 x1223,POINT (-90.23398 32.35677)
WALGREENS STORE #04402,1300 E HALLANDALE BEACH BLVD,,HALLANDALE BEACH,FL,33009,07/21/2022 12:00:00 AM,https://www.walgreens.com/locator/walgreens-1300+e+hallandale+beach+blvd-hallandale-beach-fl-33009/id=4402,,POINT (-80.13486 25.9852)
CVS Store #04415,50 DUVAL STATION RD.,CVS Pharmacy,JACKSONVILLE,FL,32218,07/22/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-81.62467 30.48949)
BAZ ALLERGY Fresno,7471 N FRESNO ST,,FRESNO,CA,93720,07/19/2022 12:00:00 AM,,,POINT (-119.784242 36.84629)
KROGER PHARMACY 01100367,1355 S PARK ST,,CARROLLTON,GA,30117,07/21/2022 12:00:00 AM,https://www.kroger.com/health/pharmacy/covid-19-treatment,,POINT (-85.07349 33.55325)
CVS STORE #04204,301 N MAIN ST,CVS Pharmacy,SUMMERVILLE,SC,29483,07/22/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-80.172105 33.02279)
CVS Store #03699,3505 CENTER ST.,CVS Pharmacy,DEER PARK,TX,77536,07/22/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-95.121917 29.679715)
CURTIS V COOPER PRIMARY HLTH CARE,106 E Broad St,,Savannah,GA,31401,07/15/2022 12:00:00 AM,,912-527-1000,POINT (-81.08484 32.07622)
CVS STORE #01492,9520 GEORGIA AVENUE,CVS Pharmacy,SILVER SPRING,MD,20910,07/22/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-77.04201 39.01074)
CVS STORE #01751,2196 WHITE BEAR AVE. N.,CVS Pharmacy,MAPLEWOOD,MN,55109,07/22/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-93.024565 45.006935)
CVS Store #05565,"1075 E. HUDSON BLVD.,",CVS Pharmacy,GASTONIA,NC,28054,07/22/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-81.17024 35.23217)
CVS STORE #08615,1411 SUPERIOR STREET,CVS Pharmacy,LINCOLN,NE,68521,07/22/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-96.700425 40.85694)
CarbonHealth - San Rafael,411 Third Street,,SAN RAFAEL,CA,94901,07/22/2022 12:00:00 AM,,,POINT (-122.51849 37.97064)
CVS Store #09815,738 BANCROFT RD,CVS Pharmacy,WALNUT CREEK,CA,94598,07/22/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-122.040091 37.929495)
COVENANT COMMUNITY CARE - MOROSS,20901 MOROSS RD,,DETROIT,MI,48236,07/20/2022 12:00:00 AM,,,POINT (-82.927148 42.42439)
VANDERBILT HTH WLK IN CLIN FRANKLIN,919 Murfreesboro Rd,Attn: Pharmacy Staff,Franklin,TN,37064,07/19/2022 12:00:00 AM,,,POINT (-86.84116 35.91737)
CVS Store #04301,9302 OLDE EIGHT RD.,CVS Pharmacy,NORTHFIELD CENTER,OH,44067,07/22/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-81.53857 41.31313)
NH GoHealth Waverly,11840 Southmore Drive,Suite 100,Charlotte,NC,28277,07/13/2022 12:00:00 AM,,,POINT (-80.76862 35.04768)
ST CHARLES URGENT CARE - LA PINE,51781 Huntington Road,,La Pine,OR,97739,07/18/2022 12:00:00 AM,https://www.stcharleshealthcare.org/covid-19/covid-therapies,,POINT (-121.503565 43.682085)
KROGER PHARMACY 02400779,106 MARKET PLACE CIR,,GEORGETOWN,KY,40324,07/21/2022 12:00:00 AM,https://www.kroger.com/health/pharmacy/covid-19-treatment,,POINT (-84.56821 38.18599)
CVS STORE #02900,34344 N. HWY 45,CVS Pharmacy,THIRD LAKE,IL,60030,07/22/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-88.001195 42.361365)
WALGREENS STORE #02192,11180 SPRING HILL DR,,SPRING HILL,FL,34609,07/21/2022 12:00:00 AM,https://www.walgreens.com/locator/walgreens-11180+spring+hill+dr-spring-hill-fl-34609/id=2192,,POINT (-82.53837 28.4605)
KROGER PHARMACY 02400408,102 W JOHN ROWAN BLVD,,BARDSTOWN,KY,40004,07/21/2022 12:00:00 AM,https://www.kroger.com/health/pharmacy/covid-19-treatment,,POINT (-85.46478 37.82846)
WALGREENS STORE #05028,3500 GALLATIN PIKE,,NASHVILLE,TN,37216,07/21/2022 12:00:00 AM,https://www.walgreens.com/locator/walgreens-3500+gallatin+pike-nashville-tn-37216/id=5028,,POINT (-86.7322 36.21115)
CVS Store #07321,11314 US 15-501 NORTH,CVS Pharmacy,CHAPEL HILL,NC,27517,07/22/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-79.09017 35.84577)
Winn Army Community Hospital,1061 Harmon Ave.,Bldg P302,Fort Stewart,GA,31314,04/28/2022 12:00:00 AM,,,POINT (-81.59887 31.87119)
CVS STORE #01403,337 EAST MAPLE STREET,CVS Pharmacy,VIENNA,VA,22180,07/22/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-77.26047 38.90523)
CVS Store #07973,"4500 PLEASANT HILL RD.,",CVS Pharmacy,KISSIMMEE,FL,34746,07/22/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-81.44071 28.15507)
FENWAY HEALTH ANSIN BUILDING,1340 Boylston Street,,Boston,MA,02215,06/27/2022 12:00:00 AM,http://www.fenwayhealth.org,617-267-0900,POINT (-71.098413 42.34412)
ARIA COMMUNITY HLTH CTR LEMOORE 209,209 C St,,Lemoore,CA,93245,07/19/2022 12:00:00 AM,http://www.ariachc.org,559-924-7005,POINT (-119.78327 36.30065)
LAWRENCE COUNTY IL HEALTH DEPT,11362 COUNTRY CLUB RD,,LAWRENCEVILLE,IL,62439,07/19/2022 12:00:00 AM,,,POINT (-87.7217 38.73239)
WALGREENS STORE #09251,3520 S BALDWIN RD,,LAKE ORION,MI,48359,07/21/2022 12:00:00 AM,https://www.walgreens.com/locator/walgreens-3520+s+baldwin+rd-lake%20orion-mi-48359/id=9251,,POINT (-83.308442 42.728385)
WALGREENS STORE #05811,4120 AUSTELL RD,,AUSTELL,GA,30106,07/21/2022 12:00:00 AM,https://www.walgreens.com/locator/walgreens-4120+austell+austell+rd-austell-ga-30106/id=5811,,POINT (-84.604555 33.8536)
COMM HLTH CTRS SANTA MARIA,150 Tejas Pl,PHARMACY,Nipomo,CA,93444,07/22/2022 12:00:00 AM,http://www.chccc.org,805-938-9200,POINT (-120.49835 35.02703)
770 EAST 176 STREET,770 E. 176th Street,2nd Floor,Bronx,NY,10460,07/22/2022 12:00:00 AM,http://www.vipservices.org,718-466-8244,POINT (-73.88939 40.84188)
WALGREENS STORE #09473,12300 JONES RD,,HOUSTON,TX,77070,07/21/2022 12:00:00 AM,https://www.walgreens.com/locator/walgreens-12300+jones+jones+rd-houston-tx-77070/id=9473,,POINT (-95.58445 29.95297)
Omak Health,19 Lakes St,,Nespelem,WA,99155,07/20/2022 12:00:00 AM,,,POINT (-124.042053 46.308155)
CVS STORE #00617,387 POMPTON AVENUE,CVS Pharmacy,CEDAR GROVE,NJ,07009,07/22/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-74.22854 40.84715)
CVS Store #07675,105 HARRIS AVE,CVS Pharmacy,RED OAK,TX,75154,07/22/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-96.820348 32.531295)
PhysicianOne UrgCare/Bristol,576 Farmington Ave,,Bristol,CT,06010,07/22/2022 12:00:00 AM,,,POINT (-72.92433 41.689985)
CVS Store #03816,4600 OLEANDER DRIVE,CVS Pharmacy,WILMINGTON,NC,28403,07/22/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-77.88634 34.209875)
CVS Store #00937,100 D N. MAIN ST.,CVS Pharmacy,CARVER,MA,02330,07/22/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-70.80249 41.91564)
CVS STORE #08947,1130 W. SUNSET DR.,CVS Pharmacy,WAUKESHA,WI,53189,07/22/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-88.25548 42.98986)
KROGER PHARMACY 02600585,2945 SCOTTSVILLE RD,STE E32,BOWLING GREEN,KY,42104,07/21/2022 12:00:00 AM,https://www.kroger.com/health/pharmacy/covid-19-treatment,,POINT (-86.42453 36.943575)
Marshall Pharmacy- Byrd Clinical Ce,1249 15th St.,Attn: Pharmacy,Huntington,WV,25701,07/22/2022 12:00:00 AM,,,POINT (-82.43052 38.41073)
CVS Store #05682,2 N. ZACK HINTON PARKWAY,CVS Pharmacy,MCDONOUGH,GA,30253,07/22/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-84.13871 33.44596)
Optum Serve - Thousand Oaks,1336 Janss Road,,Thousand Oaks,CA,91362,07/22/2022 12:00:00 AM,https://lhi.care/covidtesting,,POINT (-118.879337 34.145256)
NEWARK URGENT CARE,324 E Main Street,,Newark,DE,19711,07/22/2022 12:00:00 AM,,,POINT (-75.73994 39.68433)
IM SULZBACHER CTR FOR  HOMELESS,611 East Adams St,Medical,jacksonville,FL,32202,07/18/2022 12:00:00 AM,http://www.sulzbachercenter.org,904-394-8100,POINT (-81.649152 30.326855)
Optum Serve - Grass Valley,231 Colfax Ave,Attn:Kim Blix,Grass Valley,CA,95945,07/22/2022 12:00:00 AM,https://lhi.care/covidtesting,,POINT (-121.05814 39.21572)
CVS Store #07887,12401 MIRAMAR PKWY.,CVS Pharmacy,MIRAMAR,FL,33027,07/22/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-80.31257 25.97906)
WALGREENS STORE #06906,6097 BROADWAY,,MERRILLVILLE,IN,46410,07/21/2022 12:00:00 AM,https://www.walgreens.com/locator/walgreens-6097+broadway+6097+broadway-merrillville-in-46410/id=6906,,POINT (-87.335207 41.50786)
CVS Store #05463,9805 ROCKY RIVER RD.,CVS Pharmacy,CHARLOTTE,NC,28215,07/22/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-80.671 35.28418)
CVS STORE #01470,7600 SE CRAIN HIGHWAY,CVS Pharmacy,UPPER MARLBORO,MD,20772,07/22/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-76.79397 38.78398)
Choice Medical Group,13010 Hesperia Rd. Suite 501,Suite 501,VictorVille,CA,92392,07/12/2022 12:00:00 AM,,,POINT (-117.291625 34.488305)
CVS STORE #10252,1411 VERMILLION,CVS Pharmacy,HASTINGS,MN,55033,07/22/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-92.851805 44.73179)
CVS Store #00704,24 WEST MAIN STREET,CVS Pharmacy,NORTHBOROUGH,MA,01532,07/22/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-71.64296 42.320365)
CVS Store #04583,2703 WASHINGTON RD.,CVS Pharmacy,AUGUSTA,GA,30909,07/22/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-82.02194 33.50879)
UCSF Fresno Mobile HeaL,550 EAST SHAW AVENUE,,FRESNO,CA,93710,07/22/2022 12:00:00 AM,,,POINT (-119.778377 36.809345)
CVS STORE #01515,26020 POINT LOOKOUT RD.,CVS Pharmacy,LEONARDTOWN,MD,20650,07/22/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-76.65761 38.30542)
CVS Store #07933,4701 S FLAMINGO ROAD,CVS Pharmacy,COOPER CITY,FL,33330,07/22/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-80.314447 26.062855)
CLYBURN CTR FOR PRIMARY CARE,1000 Clyburn Pl,,Aiken,SC,29801,07/22/2022 12:00:00 AM,,803-380-7000,POINT (-81.71237 33.57314)
CVS STORE #09723,11428 KENYON WAY,CVS Pharmacy,RANCHO CUCAMONGA,CA,91701,07/22/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-117.555693 34.13551)
66th Medical Group,90 Vandenberg Dr,Bldg 1900,Hanscom AFB,MA,01731,,,,POINT (-71.28279 42.45784)
KROGER PHARMACY 01600878,1094 N MAIN ST,,BOWLING GREEN,OH,43402,07/21/2022 12:00:00 AM,https://www.kroger.com/health/pharmacy/covid-19-treatment,,POINT (-83.64908 41.39165)
Optum Serve - Santa Monica,2600 Ocean Park Blvd,Attn Steven Torrence,Santa Monica,CA,90405,07/22/2022 12:00:00 AM,https://lhi.care/covidtesting,,POINT (-118.45732 34.0178)
CVS Store #10424,5557 WEST 4100 SOUTH,CVS Pharmacy,WEST VALLEY CITY,UT,84120,07/22/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-112.02391 40.68158)
CVS Store #09851,130 N GRAND AVE,CVS Pharmacy,GLENDORA,CA,91741,07/22/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-117.87054 34.13683)
WALGREENS STORE #03769,1616 E THOMAS RD,,PHOENIX,AZ,85016,07/21/2022 12:00:00 AM,https://www.walgreens.com/locator/walgreens-1616+e+thomas+rd-phoenix-az-85016/id=3769,,POINT (-112.04701 33.48064)
SUNSET CHC INC YUMA SITE,2060 West 24th Street,,Yuma,AZ,85364,07/22/2022 12:00:00 AM,https://mysunsethealth.org/,928-819-8999,POINT (-114.644485 32.68444)
MAMMOTH HOSPITAL,85 SIERRA PARK ROAD,,MAMMOTH LAKES,CA,93546,07/05/2022 12:00:00 AM,,,POINT (-118.96319 37.64368)
CVS Store #00654,344 GREAT ROAD,CVS Pharmacy,ACTON,MA,01720,07/22/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-71.42048 42.50246)
CVS Store #10150,28635 N. NORTH VALLEY PARKWAY,CVS Pharmacy,PHOENIX,AZ,85085,07/22/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-112.106789 33.74172)
KROGER PHARMACY 01400825,2115 E DOROTHY LN,,DAYTON,OH,45420,07/21/2022 12:00:00 AM,https://www.kroger.com/health/pharmacy/covid-19-treatment,,POINT (-84.12475 39.70454)
APICHA COMMUNITY HEALTH CENTER,400 Broadway,Lower Level,New York,NY,10013,07/12/2022 12:00:00 AM,,,POINT (-74.00244 40.71858)
NH GoHealth Huntersville,9121 Sam Furr Rd,Unit 108,Huntersville,NC,28078,07/13/2022 12:00:00 AM,,,POINT (-80.87237 35.443865)
ACCESSHLTH RURAL ACRES CLINIC,252 Rural Acres Dr,,Beckley,WV,25801,07/22/2022 12:00:00 AM,http://www.accesshealthwv.com,304-252-8551,POINT (-81.17904 37.791415)
CVS STORE #04779,2311 LIME KILN RD.,CVS Pharmacy,LOUISVILLE,KY,40222,07/22/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-85.62769 38.28462)
WALGREENS STORE #04803,11105 STIRLING RD,,COOPER CITY,FL,33328,07/21/2022 12:00:00 AM,https://www.walgreens.com/locator/walgreens-11105+stirling+rd-cooper-city-fl-33328/id=4803,,POINT (-80.2965 26.04474)
Optum Serve - LA Wadsworh,12645 Wadsworth Ave,Attn: Paula Siler/ COVID Supplies,Los Angeles,CA,90059,07/19/2022 12:00:00 AM,https://lhi.care/covidtesting,,POINT (-118.259035 33.918545)
HARDIN COUNTY REGIONAL HC,765 Florence Rd,,Savannah,TN,38372,07/18/2022 12:00:00 AM,,,POINT (-88.23869 35.213335)
CVS Store #00775,2045 DIXWELL AVE.,CVS Pharmacy,HAMDEN,CT,06514,07/22/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-72.91935 41.367395)
WALGREENS STORE #06563,498 N WEBER RD,,ROMEOVILLE,IL,60446,07/21/2022 12:00:00 AM,https://www.walgreens.com/locator/walgreens-498+n+weber+rd-romeoville-il-60446/id=6563,,POINT (-88.12536 41.6419)
KROGER PHARMACY 02400739,12450 LA GRANGE RD,,LOUISVILLE,KY,40245,07/21/2022 12:00:00 AM,https://www.kroger.com/health/pharmacy/covid-19-treatment,,POINT (-85.50886 38.29058)
NEIGHBORHOOD HEALTHCARE ESCONDIDO,460 NORTH ELM STREET,,ESCONDIDO,CA,92025,07/14/2022 12:00:00 AM,http://www.nhcare.org,760-520-8100,POINT (-117.072625 33.128011)
CVS Store #10106,2013 KELLY LN.,CVS Pharmacy,PFLUGERVILLE,TX,78660,07/22/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-97.588512 30.46909)
KROGER PHARMACY 01400477,2150 DIXIE HWY,,FT MITCHELL,KY,41017,07/21/2022 12:00:00 AM,https://www.kroger.com/health/pharmacy/covid-19-treatment,,POINT (-84.55332 39.04844)
Beaumont Urgent Haggerty Square,19760 Haggerty Road,,Livonia,MI,48152,07/19/2022 12:00:00 AM,,,POINT (-83.4335472 42.436669)
KING SOOPERS PHARMACY 62000025,11747 W KEN CARYL AVE,,LITTLETON,CO,80127,07/21/2022 12:00:00 AM,https://www.kroger.com/health/pharmacy/covid-19-treatment,,POINT (-105.130815 39.582155)
WALGREENS STORE #04438,930 ELK GROVE TOWN CTR,,ELK GROVE VILLAGE,IL,60007,07/21/2022 12:00:00 AM,https://www.walgreens.com/locator/walgreens-930+elk+town+ctr-elk%20grove%20village-il-60007/id=4438,,POINT (-88.00611 42.00306)
CVS STORE #04382,1751 EAST MAIN STREET,CVS Pharmacy,SPARTANBURG,SC,29307,07/22/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-82.09358 34.90073)
Optum Serve - LA Crenshaw,3600 Crenshaw Blvd,,Los Angeles,CA,90016,07/22/2022 12:00:00 AM,https://lhi.care/covidtesting,,POINT (-118.33488 34.02357)
CVS Store #04151,2050 CLUB CENTER DR,CVS Pharmacy,SACRAMENTO,CA,95835,07/22/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-121.50623 38.670365)
CVS Store #07689,"1520 AVENUE PLACE, SUITE B-100",CVS Pharmacy,ATLANTA,GA,30329,07/22/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-84.32801 33.801695)
CVS Store #09161,45 N MILPITAS BLVD,CVS Pharmacy,MILPITAS,CA,95035,07/22/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-121.901765 37.433615)
FAMILY HEALTH CENTERS OMAK,1003 Koala Ave,,Omak,WA,98841,07/18/2022 12:00:00 AM,,509-422-5700,POINT (-119.78342 48.10007)
Optum Serve - Placerville,2900 Fair Lane Court,,Placerville,CA,95667,07/22/2022 12:00:00 AM,https://lhi.care/covidtesting,,POINT (-120.82884 38.72744)
CHC of Middletown,675 Main St,,Middletown,CT,06457,07/19/2022 12:00:00 AM,http://www.chc1.com,860-347-6971,POINT (-72.652895 41.56503)
CVS STORE #02269,4310 HARDSCRABBLE ROAD,CVS Pharmacy,COLUMBIA,SC,29229,07/22/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-80.91369 34.14025)
