Provider Name,Address1,Address2,City,State,Zip,Last Report Date,Public Website,Phone Number,Geopoint
CVS Store #05665,"8034 E. BRAINERD RD.,",CVS Pharmacy,CHATTANOOGA,TN,37421,07/08/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-85.150407 35.0038)
CVS STORE #01424,110 EDDS LANE,CVS Pharmacy,STERLING,VA,20165,07/08/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-77.41209 39.040555)
KROGER PHARMACY 02100970,150 W 161ST ST,,WESTFIELD,IN,46074,07/07/2022 12:00:00 AM,https://www.kroger.com/health/pharmacy/covid-19-treatment,,POINT (-86.161505 40.02188)
CVS Store #03854,11000 N. MILITARY TRAIL,CVS Pharmacy,PALM BEACH GARDENS,FL,33410,07/08/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-80.10429 26.8411)
KROGER PHARMACY 01600851,6095 GENDER RD,,CANAL WINCHESTER,OH,43110,07/07/2022 12:00:00 AM,https://www.kroger.com/health/pharmacy/covid-19-treatment,,POINT (-82.83156 39.855565)
FCN BELLINGHAM URGENT CARE,3130 Squalicum Pkwy,,BELLINGHAM,WA,98225,07/07/2022 12:00:00 AM,,,POINT (-122.469247 48.771695)
CVS Store #07162,1003 RICHMOND AVE.,CVS Pharmacy,HOUSTON,TX,77006,07/08/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-95.391507 29.733845)
BELGRADE REGIONAL HEALTH CENTER,4 Clement Way,,Belgrade,ME,04917,07/07/2022 12:00:00 AM,http://www.healthreachchc.org,207-495-3323,POINT (-69.86645 44.5035)
Omak Health,19 Lakes St,,Nespelem,WA,99155,07/06/2022 12:00:00 AM,,,POINT (-124.042053 46.308155)
Optum Serve - Bishop,475 Sierra St,"Attn: County Services building,",Bishop,CA,93514,07/07/2022 12:00:00 AM,https://lhi.care/covidtesting,,POINT (-118.39925 37.37032)
Square Care Medical and Pharmacy,8600 E. Mill Plain Blvd.,,Vancouver,WA,98664,07/07/2022 12:00:00 AM,,,POINT (-122.58494 45.62366)
SHAWNEE HLTH CARE MURPHYSBORO,7 S Hospital Dr,,Murphysboro,IL,62966,07/05/2022 12:00:00 AM,http://www.shsdc.org,618-687-3418,POINT (-89.32116 37.772875)
KROGER PHARMACY 02600588,4726 TRADERS WAY,,THOMPSONS STATION,TN,37179,07/07/2022 12:00:00 AM,https://www.kroger.com/health/pharmacy/covid-19-treatment,,POINT (-86.915095 35.78473)
SCMC - EL MONTE,12100 VALLEY BLVD. STE 109A,,EL MONTE,CA,91732,07/06/2022 12:00:00 AM,,,POINT (-118.0167 34.06096)
KING SOOPERS PHARMACY 62000027,9551 S UNIVERSITY BLVD,,LITTLETON,CO,80126,07/07/2022 12:00:00 AM,https://www.kroger.com/health/pharmacy/covid-19-treatment,,POINT (-104.94453 39.5428)
VANDERBILT HTH WLK IN CLIN SPRG HIL,"3098 Campbell Station Pkwy, Ste 100",Attn: Pharmacy Staff,Spring Hill,TN,37174,07/08/2022 12:00:00 AM,,,POINT (-86.910675 35.774405)
EMERGE MEDSTAFFING,3330 W Ste 3F,177st,Hazel Crest,IL,60429,07/08/2022 12:00:00 AM,,,POINT (-87.69693 41.56817)
FAMILY PHARMACY,333 NEWBERRY ST NW,,AIKEN,SC,29801,07/08/2022 12:00:00 AM,,,POINT (-81.71877 33.56605)
CVS Store #01123,22 DEPOT HILL RD.,CVS Pharmacy,SOUTHBURY,CT,06488,07/08/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-73.21782 41.47534)
KROGER PHARMACY 01600907,7059 ORCHARD CENTRE DR,,HOLLAND,OH,43528,07/07/2022 12:00:00 AM,https://www.kroger.com/health/pharmacy/covid-19-treatment,,POINT (-83.71026 41.60867)
CVS Store #07225,5905 US HWY. 301 S.,CVS Pharmacy,RIVERVIEW,FL,33578,07/08/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-82.3395 27.89447)
PhysicianOne UrgCare/Brookfield,31 Old Route 7,,Brookfield,CT,06804,07/06/2022 12:00:00 AM,,,POINT (-73.40842 41.47679)
CVS Store #09302,8920 E TANQUE VERDE,CVS Pharmacy,TUCSON,AZ,85749,07/08/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-110.801815 32.257345)
SPRINGFIELD URGENT CARE - HIGHLAND,2116 S MILFORD RD,,HIGHLAND,MI,48357,07/08/2022 12:00:00 AM,,,POINT (-83.618565 42.658702)
BARTZ ALTADONNA CHC - LANCASTER GIN,43322 GINGHAM AVE,Suite 105,LANCASTER,CA,93535,07/08/2022 12:00:00 AM,,,POINT (-118.12175 34.67013)
CVS STORE #04779,2311 LIME KILN RD.,CVS Pharmacy,LOUISVILLE,KY,40222,07/08/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-85.62769 38.28462)
KROGER PHARMACY 01100673,457 NATHAN DEAN BLVD,,DALLAS,GA,30132,07/07/2022 12:00:00 AM,https://www.kroger.com/health/pharmacy/covid-19-treatment,,POINT (-84.82173 33.91038)
CVS Store #05814,9950 E. GUADALUPE RD.,CVS Pharmacy,MESA,AZ,85212,07/08/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-111.61953 33.36505)
CONVENIENTMD BRUNSWICK,193 BATH RD,,BRUNSWICK,ME,04011,07/06/2022 12:00:00 AM,,207-424-2272,POINT (-69.90892 43.90944)
CVS Store #17215,12830 WALKER BRANCH RD,CVS Pharmacy,CHARLOTTE,NC,28273,07/08/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-80.98509 35.10036)
Optum Serve - Moorpark Tierra,701 East Bard Street,,Oxnard,CA,93033,07/08/2022 12:00:00 AM,https://lhi.care/covidtesting,,POINT (-119.17183 34.16166)
Optum Serve - Lamont,8304 Segrue Rd,ATTN: COVID Testing - EOA/Staff,Lamont,CA,93241,07/05/2022 12:00:00 AM,https://lhi.care/covidtesting,,POINT (-118.91132 35.2564)
10 MDSS/SGSL,4102 Pinion Drive,Suite 3,USAF Academy,CO,80840,,,,POINT (-104.88473 38.99169)
KINGMAN DRUG CHENEY PHARMACY,114 N MAIN ST,,CHENEY,KS,67025,07/07/2022 12:00:00 AM,,,POINT (-97.78067 37.62748)
Optum Serve - French Camp,1601 E. Hazelton Avenue,,Stockton,CA,95205,07/07/2022 12:00:00 AM,https://lhi.care/covidtesting,,POINT (-121.26865 37.95046)
CVS Store #06236,2100 SW 119TH ST,CVS Pharmacy,OKLAHOMA CITY,OK,73170,07/08/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-97.548225 35.348125)
CVS STORE #08747,6150 N BROADWAY,CVS Pharmacy,CHICAGO,IL,60660,07/08/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-87.660797 41.993905)
CVS Store #00730,"501 BOSTON POST RD, RTE 20",SUDBURY PLZ,SUDBURY,MA,01776,07/08/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-71.42609 42.35992)
Hillsborough Pharmacy and Nutrition,110 Boone Square St,ste 29,Hillsborough,NC,27278,07/07/2022 12:00:00 AM,,,POINT (-79.100792 36.06343)
CVS Store #09894,10455 S DE ANZA BLVD,CVS Pharmacy,CUPERTINO,CA,95014,07/08/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-122.03355 37.31641)
CVS Store #03705,10701 NW 41ST ST,CVS Pharmacy,DORAL,FL,33178,07/08/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-80.36841 25.81173)
CVS STORE #17591,1200 N LARRABEE ST,CVS Pharmacy,CHICAGO,IL,60610,07/08/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-87.64334 41.90378)
CVS Store #05457,3488 SELDOM SEEN RD.,CVS Pharmacy,POWELL,OH,43065,07/08/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-83.089177 40.16925)
CVS Store #00295,504 S OXFORD VALLEY RD,CVS Pharmacy,FAIRLESS HILLS,PA,19030,07/08/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-74.85105 40.16933)
IM SULZBACHER CTR FOR  HOMELESS,611 East Adams St,Medical,jacksonville,FL,32202,07/05/2022 12:00:00 AM,http://www.sulzbachercenter.org,904-394-8100,POINT (-81.649152 30.326855)
Gibson Family Health Clinic,502 W Harrie Street,,Newberry,MI,49868,,,,POINT (-85.51332 46.35336)
CLYBURN CTR FOR PRIMARY CARE,1000 Clyburn Pl,,Aiken,SC,29801,07/08/2022 12:00:00 AM,,803-380-7000,POINT (-81.71237 33.57314)
Infinity Family Health LLC,231 Northgate Drive,Ste 218,McMinnville,TN,37110,,,,POINT (-85.785287 35.700685)
CVS Store #01544,151 FRANKLIN ST.,CVS Pharmacy,WESTERLY,RI,02891,07/08/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-71.80858 41.357)
NH GoHealth Mountain Island,3500 Mt Holly Huntersville Road,,Charlotte,NC,28216,07/06/2022 12:00:00 AM,,,POINT (-80.94744 35.32341)
Koolauloa Health Center,56-119 Pualalea Street,,Kahuku,HI,96731,06/01/2022 12:00:00 AM,,,POINT (-157.953475 21.676005)
Tsaile Health Center,23 HIGHWAY 64 and 12,,TSAILE,AZ,86556,07/08/2022 12:00:00 AM,,,POINT (-112.12069 36.055829)
CVS Store #17053,10155 OKEECHOBEE BLVD,CVS Pharmacy,WEST PALM BEACH,FL,33411,07/08/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-80.20296 26.71095)
Middlesex Health Urgent Care MainSt,154 Main Street,,Old Saybrook,CT,06475,06/29/2022 12:00:00 AM,,,POINT (-72.37523 41.293495)
CVS STORE #10088,5829 HIGH ST. WEST,CVS Pharmacy,PORTSMOUTH,VA,23703,07/08/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-76.39524 36.86041)
CVS Store #06153,2532 E. MAIN ST.,CVS Pharmacy,COLUMBUS,OH,43209,07/08/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-82.931215 39.95728)
KING SOOPERS PHARMACY 62000096,6000 S HOLLY ST,,GREENWOOD VILLAGE,CO,80111,07/07/2022 12:00:00 AM,https://www.kroger.com/health/pharmacy/covid-19-treatment,,POINT (-104.92111 39.60785)
COOS COUNTY FAM HLTH SVCS - GORHAM,2 BROADWAY Ave,,GORHAM,NH,03581,06/30/2022 12:00:00 AM,,,POINT (-71.19007 44.3943)
CVS STORE #04026,1300 TIGER BLVD.,CVS Pharmacy,CLEMSON,SC,29631,07/08/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-82.82614 34.68901)
CVS Store #04230,150 JOHNNY MERCER BLVD,CVS Pharmacy,SAVANNAH,GA,31410,07/08/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-80.98686 32.01604)
NORTH TEXAS AREA COMMUNITY HEALTH C,2332 Beverly Hills Dr.,,Fort Worth,TX,76114,07/05/2022 12:00:00 AM,http://www.ntachc.org,817-625-4254,POINT (-97.3941 32.79576)
KROGER PHARMACY 02500419,7735 FARMINGTON BLVD,,MEMPHIS,TN,38138,07/07/2022 12:00:00 AM,https://www.kroger.com/health/pharmacy/covid-19-treatment,,POINT (-89.805551 35.093875)
KROGER PHARMACY 02400379,9080 TAYLORSVILLE RD,,LOUISVILLE,KY,40299,07/07/2022 12:00:00 AM,https://www.kroger.com/health/pharmacy/covid-19-treatment,,POINT (-85.59193 38.21266)
Optum Serve - Watsonville,500 Westridge Drive,ATTN: EOA/COVID Testing,Watsonville,CA,95076,07/08/2022 12:00:00 AM,https://lhi.care/covidtesting,,POINT (-121.782755 36.91012)
CVS STORE #06852,16712 JEFFERSON DAVIS HWY.,CVS Pharmacy,DUMFRIES,VA,22026,07/08/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-77.3058 38.58942)
Optum Serve - SF Van Ness,101 New Montgomery St. 3rd Floor,,San Francisco,CA,94105,07/08/2022 12:00:00 AM,https://lhi.care/covidtesting,,POINT (-122.40018 37.78736)
CVS Store #07601,"825 S. CROWLEY RD.,",CVS Pharmacy,CROWLEY,TX,76036,07/08/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-97.351401 32.56673)
CVS Store #07154,5603 FM1960 W,CVS Pharmacy,HOUSTON,TX,77069,07/08/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-95.51023 29.98122)
NHC New England Newport RI,43 Smith Road,Bldg 23,Newport,RI,02841,,,,POINT (-71.3219 41.50392)
CVS Store #08651,512 SAGAMORE PKWY WEST,CVS Pharmacy,WEST LAFAYETTE,IN,47906,07/08/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-86.9148 40.45386)
KROGER PHARMACY 02900524,10800 IRON BRIDGE ROAD,,CHESTER,VA,23831,07/07/2022 12:00:00 AM,https://www.kroger.com/health/pharmacy/covid-19-treatment,,POINT (-77.50182 37.36741)
W BERKELEY FAM PRAC,837 Addison St,,Berkeley,CA,94710,05/11/2022 12:00:00 AM,http://www.lifelongmedical.org,510-981-4200,POINT (-122.297005 37.867115)
CVS Store #08792,680 N. MCCARRAN BLVD.,CVS Pharmacy,SPARKS,NV,89431,07/08/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-119.731865 39.540885)
CVS Store #03319,9915 PARK CEDAR DR,CVS Pharmacy,CHARLOTTE,NC,28210,07/08/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-80.865645 35.094585)
CVS Store #01770,325 MAMARONECK AVE.,CVS Pharmacy,WHITE PLAINS,NY,10605,07/08/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-73.76311 41.02516)
Beaumont Urgent Care Dearborn,23100 Michigan Ave,,Dearborn,MI,48124,,,,POINT (-83.26064 42.3031)
FIRST CHOICE URGENT CARE OF LIVONIA,11502 Middlebelt Road,,Livonia,MI,48150,07/08/2022 12:00:00 AM,,,POINT (-83.33292 42.36825)
Docs Medical Norwalk,677 Connecticut Ave,,Norwalk,CT,06854,06/24/2022 12:00:00 AM,,,POINT (-73.449138 41.09429)
CVS Store #06414,14299 OLD NASHVILLE HWY.,CVS Pharmacy,SMYRNA,TN,37167,07/08/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-86.54876 35.985525)
Walmart Pharmacy #3403,3615 Charles Hardy Pkwy,,Dallas,GA,30157,07/07/2022 12:00:00 AM,https://www.walmarthealth.com/,,POINT (-84.730372 33.93536)
BRUYNINCKX MEDICAL CLINIC,117 ELLINGTON Dr,,RAYVILLE,LA,71269,07/08/2022 12:00:00 AM,,,POINT (-91.74972 32.461425)
PhysicianOne UrgCare/Ridgefield,10 South Street Suite 101,,Ridgefield,CT,06877,07/06/2022 12:00:00 AM,,,POINT (-73.49466 41.2899)
CVS Store #10227,2907 CERRILLOS RD.,CVS Pharmacy,SANTA FE,NM,87507,07/08/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-105.9915 35.65621)
CVS Store #10115,1220 EAST REPUBLIC RD.,CVS Pharmacy,SPRINGFIELD,MO,65804,07/08/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-93.27763 37.13717)
CVS Store #03334,7259 PEARL RD.,CVS Pharmacy,MIDDLEBURG HEIGHTS,OH,44130,07/08/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-81.80508 41.36736)
CVS Store #00170,839 N ORLANDO AVE,CVS Pharmacy,WINTER PARK,FL,32789,07/08/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-81.36577 28.59058)
RX Unlimited,8641 Wilshire blvd #120,,Beverly Hills,CA,90211,,,,POINT (-118.3798 34.06643)
CVS Store #05655,1901 WEST KANSAS ST.,CVS Pharmacy,LIBERTY,MO,64068,07/08/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-94.449535 39.2439)
CVS STORE #02750,1201 SOUTH HAYES ST.,CVS Pharmacy,ARLINGTON,VA,22202,07/08/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-77.05887 38.86186)
KROGER PHARMACY 02400745,50 STONEGATE CENTER,,SOMERSET,KY,42501,07/07/2022 12:00:00 AM,https://www.kroger.com/health/pharmacy/covid-19-treatment,,POINT (-84.62655 37.05774)
CVS STORE #09606,29610 RANCHO CALIFORNIA RD,CVS Pharmacy,TEMECULA,CA,92591,07/08/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-117.14733 33.5058)
Optum Serve - Pacoima,10736 Laurel Canyon Blvd,Tues and Wed Only,Pacoima,CA,91331,07/08/2022 12:00:00 AM,https://lhi.care/covidtesting,,POINT (-118.43909 34.26559)
BOLDUC AVENUE HEALTH CENTER,12 Bolduc Avenue,,Fort Kent,ME,04743,07/08/2022 12:00:00 AM,http://www.frrh.org,207-834-3971,POINT (-68.59005 47.2651)
Crescent Infectious Diseases,1111 N Lee Ave,Ste 249,Oklahoma City,OK,73103,06/21/2022 12:00:00 AM,,,POINT (-97.524615 35.479195)
Vibrant Hlth - CD Meeks Jr Clin,4313 STATE AVE,,KANSAS CITY,KS,66102,06/27/2022 12:00:00 AM,,,POINT (-94.678463 39.116235)
CVS Store #00434,8100 EAST RIDGE RD.,CVS Pharmacy,HOBART,IN,46342,07/08/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-87.23992 41.55112)
CVS Store #01845,222 MAIN ST.,CVS Pharmacy,WILMINGTON,MA,01887,07/08/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-71.18075 42.5566)
SANTA MARIA HEALTH CARE CENTER,2115 Centerpointe Pkwy,,Santa Maria,CA,93455,07/08/2022 12:00:00 AM,http://www.sbcphd.org,805-346-8410,POINT (-120.42972 34.92263)
KROGER PHARMACY 01600522,300 S HAMILTON RD,,GAHANNA,OH,43230,07/07/2022 12:00:00 AM,https://www.kroger.com/health/pharmacy/covid-19-treatment,,POINT (-82.86507 40.011835)
Midway - Vault -T2T,1400 University Ave W,,St. Paul,MN,55104,06/30/2022 12:00:00 AM,,,POINT (-93.15889 44.953715)
CVS Store #01074,870 E. BALTIMORE PIKE,CVS Pharmacy,KENNETT SQUARE,PA,19348,07/08/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-75.68012 39.86218)
CVS Store #03410,60 N. STYGLER RD.,CVS Pharmacy,COLUMBUS,OH,43230,07/08/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-82.89005 40.019695)
CVS Store #06505,978 BOYLSTON ST.,CVS Pharmacy,NEWTON,MA,02461,07/08/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-71.211337 42.3182)
Robertson Specialty Pharmacy (Test,1700 s robertson blvd,Optional,los angeles,CA,90035,,,,POINT (-118.38527 34.04857)
CVS Store #04088,3351 SW 3RD ST.,CVS Pharmacy,LEES SUMMIT,MO,64081,07/08/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-94.449655 38.91265)
CVS Store #01671,1507 LITITZ PIKE,CVS Pharmacy,LANCASTER,PA,17601,07/08/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-76.306205 40.064535)
KODIAK COMMUNITY HEALTH CENTER,1911 E. Rezanof Dr,,Kodiak,AK,99615,03/14/2022 12:00:00 AM,,,POINT (-152.37546 57.80087)
CVS Store #00692,162 WASHINGTON AVENUE,CVS Pharmacy,NORTH HAVEN,CT,06473,07/08/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-72.85244 41.397855)
CVS Store #08784,8116 S LAS VEGAS BLVD,CVS Pharmacy,LAS VEGAS,NV,89123,07/08/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-115.17163 36.04185)
CVS STORE #09707,14735 VENTURA BLVD.,CVS Pharmacy,SHERMAN OAKS,CA,91403,07/08/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-118.45392 34.15195)
CVS Store #03476,914 W. MAIN ST.,CVS Pharmacy,TIPP CITY,OH,45371,07/08/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-84.18471 39.96079)
CVS Store #02089,"4300 PACES FERRY RD SE, SUITE 170",CVS Pharmacy,ATLANTA,GA,30339,07/08/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-84.46639 33.86524)
CVS Store #03407,918 N. HIGH ST.,CVS Pharmacy,WORTHINGTON,OH,43085,07/08/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-83.01759 40.092815)
TOSEG MEDICAL CENTER,"19650 Club house Rd, Suite  104A",,Montgomery Villiage,MD,20886,07/08/2022 12:00:00 AM,,,POINT (-77.206945 39.173645)
ExpressCare of Mount Airy,504 E RIDGEVILLE BLVD,,Mount Airy,MD,21771,07/07/2022 12:00:00 AM,,,POINT (-77.16122 39.36222)
CVS Store #03401,12955 SW 112TH ST,CVS Pharmacy,MIAMI,FL,33186,07/08/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-80.406625 25.66441)
KROGER PHARMACY 02400186,2219 HOLIDAY MANOR CTR,,LOUISVILLE,KY,40222,07/07/2022 12:00:00 AM,https://www.kroger.com/health/pharmacy/covid-19-treatment,,POINT (-85.63076 38.28405)
CVS Store #10298,241 WEST 57TH ST.,CVS Pharmacy,NEW YORK,NY,10019,07/08/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-73.98221 40.766885)
FCN LYNDEN URGENT CARE,1610 Grover Street,D-1,Lynden,WA,98264,07/07/2022 12:00:00 AM,,,POINT (-122.46847 48.941165)
CVS Store #05622,495 CHARLES HARDY PKWY.,CVS Pharmacy,DALLAS,GA,30157,07/08/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-84.77945 33.91001)
KROGER PHARMACY 02600670,234 E. EMORY RD.,,POWELL,TN,37849,07/07/2022 12:00:00 AM,https://www.kroger.com/health/pharmacy/covid-19-treatment,,POINT (-84.00557 36.04549)
Dignity GoHealth Urgent Care,750 Redwood Highway,Ste 1204,Mill Valley,CA,94941,07/06/2022 12:00:00 AM,,,POINT (-122.51585 37.89489)
CVS Store #05176,225 GULF BREEZE PKWY.,CVS Pharmacy,GULF BREEZE,FL,32561,07/08/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-87.17116 30.36582)
CVS Store #05253,8801 W LINEBAUGH AVE,CVS Pharmacy,TAMPA,FL,33626,07/08/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-82.583462 28.04512)
CVS STORE #08601,12290 W. COLLEGE BLVD.,CVS Pharmacy,OVERLAND PARK,KS,66210,07/08/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-94.72824 38.92753)
SAMPSON REGIONAL MEDICAL CENTER,607 Beamon Street,,Clinton,NC,28328,07/05/2022 12:00:00 AM,,,POINT (-78.32444 35.00671)
CVS STORE #01407,3133 LEE HIGHWAY,CVS Pharmacy,ARLINGTON,VA,22201,07/08/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-77.097 38.89632)
CVS Store #11059,1619 BROADWAY,CVS Pharmacy,NEW YORK,NY,10019,07/08/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-73.91434 40.685112)
Optum Serve - SJ Almaden,5710 Fontanoso Way,Attn:Xochilt Borja,San Jose,CA,95138,07/08/2022 12:00:00 AM,https://lhi.care/covidtesting,,POINT (-121.78756 37.26156)
CVS Store #16891,8000 DENTON HWY,CVS Pharmacy,WATAUGA,TX,76148,07/08/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-97.256965 32.89006)
633 MDSS/SGSM,73 Nealy Ave,Bldg 256,Langley AFB,VA,23665,04/27/2022 12:00:00 AM,,,POINT (-76.359815 37.070812)
CVS Store #17403,4885 ELDORADO PKWY,CVS Pharmacy,FRISCO,TX,75033,07/08/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-96.84462 33.17311)
KROGER PHARMACY 02600570,3054 COLUMBIA AVE,,FRANKLIN,TN,37064,07/07/2022 12:00:00 AM,https://www.kroger.com/health/pharmacy/covid-19-treatment,,POINT (-86.88071 35.89367)
CVS Store #00806,51 MARKET ST.,CVS Pharmacy,SOUTH PORTLAND,ME,04106,07/08/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-70.25681 43.63666)
CVS Store #02227,11710 ALPHARETTA HWY,CVS Pharmacy,ROSWELL,GA,30076,07/08/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-84.320055 34.065875)
MILLE LACS HEALTH SYSTEM HOSPITAL,200 N Elm St,,Onamia,MN,56359,07/07/2022 12:00:00 AM,,,POINT (-93.66188 46.07311)
URGENT CARE OF THE PALM BEACHES,"11951 us highway 1, suite 108",SUITE 108,north palm beach,FL,33408,07/08/2022 12:00:00 AM,,,POINT (-80.0598 26.8513)
CVS Store #02955,3290 S. FORT APACHE RD.,CVS Pharmacy,LAS VEGAS,NV,89117,07/08/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-115.29647 36.13052)
KING SOOPERS PHARMACY 62000011,2100 35TH AVE,,GREELEY,CO,80634,07/07/2022 12:00:00 AM,https://www.kroger.com/health/pharmacy/covid-19-treatment,,POINT (-104.736147 40.405015)
CVS STORE #04288,2707 CELANESE RD.,CVS Pharmacy,ROCK HILL,SC,29732,07/08/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-81.026975 34.975545)
CVS STORE #03060,8936 LYNDALE AVE.,CVS Pharmacy,BLOOMINGTON,MN,55420,07/08/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-93.28924 44.841255)
MED ASSOC PLUS AT BELLE TERRACE,2467 Golden Camp Rd,,Augusta,GA,30906,06/21/2022 12:00:00 AM,http://mapbt.com,706-790-4440,POINT (-82.05104 33.42925)
CVS STORE #01515,26020 POINT LOOKOUT RD.,CVS Pharmacy,LEONARDTOWN,MD,20650,07/08/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-76.65761 38.30542)
CVS Store #06746,1514 N ALEXANDER,CVS Pharmacy,BAYTOWN,TX,77520,07/08/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-94.953285 29.739265)
KROGER PHARMACY 02400339,2440 BARDSTOWN RD,,LOUISVILLE,KY,40205,07/07/2022 12:00:00 AM,https://www.kroger.com/health/pharmacy/covid-19-treatment,,POINT (-85.687585 38.223225)
Partnership Hlth Ctr Creamery Bldg,401 Railroad St W,,Missoula,MT,59802,07/01/2022 12:00:00 AM,http://www.co.missoula.mt.us/phc,406-258-4789,POINT (-113.9965 46.87711)
Optum Serve - San Mateo,1700 W Hillside Blvd BLDG 34-120,"CSM Testing Site, Terry ONeil",San Mateo,CA,94402,07/08/2022 12:00:00 AM,https://lhi.care/covidtesting,,POINT (-122.31 37.56)
CVS STORE #09615,19353 VICTORY BLVD.,CVS Pharmacy,RESEDA,CA,91335,07/08/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-118.55517 34.18677)
CVS Store #06648,655 S. US HIGHWAY 31,CVS Pharmacy,GREENWOOD,IN,46142,07/08/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-86.11026 39.60786)
CVS Store #03087,11560 OLIVE BLVD.,CVS Pharmacy,CREVE COEUR,MO,63141,07/08/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-90.4379 38.67058)
CVS Store #08366,1610 E CAMELBACK RD,CVS Pharmacy,PHOENIX,AZ,85016,07/08/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-112.046805 33.50959)
WWH-HealthShop Pharmacy,1100 Bergslien St,,Baldwin,WI,54002,07/07/2022 12:00:00 AM,,,POINT (-92.37862 44.9413)
