2022-01-26T07-35-52,74820,MERCY HOSPITAL - ADA,01/20/2022 12:00:00 AM,,48,,
2022-05-24T05-46-03,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,114,05/19/2022 12:00:00 AM
2022-05-24T05-46-03,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,114,05/19/2022 12:00:00 AM
2022-05-24T05-46-03,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,114,05/19/2022 12:00:00 AM
2022-05-24T05-46-03,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,114,05/19/2022 12:00:00 AM
2022-05-24T05-46-03,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,114,05/19/2022 12:00:00 AM
2022-05-24T05-46-03,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,114,05/19/2022 12:00:00 AM
2022-05-24T05-46-03,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,114,05/19/2022 12:00:00 AM
2022-05-24T05-46-03,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,114,05/19/2022 12:00:00 AM
2022-05-24T05-46-03,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,114,05/19/2022 12:00:00 AM
2022-05-24T05-46-03,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,114,05/19/2022 12:00:00 AM
2022-05-24T05-46-03,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,114,05/19/2022 12:00:00 AM
2022-05-24T05-46-03,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,114,05/19/2022 12:00:00 AM
2022-05-24T05-46-03,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,114,05/19/2022 12:00:00 AM
2022-05-24T05-46-03,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,114,05/19/2022 12:00:00 AM
2022-05-25T05-39-27,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,114,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,114,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,114,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,114,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,114,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,114,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,114,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,114,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,114,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,114,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,114,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,114,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,114,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,114,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,114,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,114,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,114,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,114,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,114,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,114,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,114,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,114,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,114,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,114,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,114,05/24/2022 12:00:00 AM
2022-05-26T07-59-29,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,114,05/24/2022 12:00:00 AM
2022-05-26T07-59-29,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,114,05/24/2022 12:00:00 AM
2022-05-26T07-59-29,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,114,05/24/2022 12:00:00 AM
2022-05-27T05-48-57,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,114,05/24/2022 12:00:00 AM
2022-05-28T05-34-18,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,114,05/24/2022 12:00:00 AM
2022-05-29T05-31-58,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,114,05/24/2022 12:00:00 AM
2022-05-30T05-32-42,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,114,05/24/2022 12:00:00 AM
2022-05-31T08-56-01,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,114,05/24/2022 12:00:00 AM
2022-06-01T05-37-50,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,114,05/24/2022 12:00:00 AM
2022-06-02T07-54-10,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,114,05/24/2022 12:00:00 AM
2022-06-03T08-50-11,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,114,05/24/2022 12:00:00 AM
2022-06-04T19-11-08,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,114,05/24/2022 12:00:00 AM
2022-06-05T08-48-25,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,114,05/24/2022 12:00:00 AM
2022-06-06T06-32-51,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,114,05/24/2022 12:00:00 AM
2022-06-07T05-36-41,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,114,05/24/2022 12:00:00 AM
2022-06-09T04-15-20,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,114,06/08/2022 12:00:00 AM
2022-06-10T04-15-36,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,114,06/08/2022 12:00:00 AM
2022-06-11T04-15-14,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,114,06/08/2022 12:00:00 AM
2022-06-12T04-15-15,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,114,06/08/2022 12:00:00 AM
2022-06-13T04-15-40,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,114,06/08/2022 12:00:00 AM
2022-06-14T04-15-16,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,114,06/08/2022 12:00:00 AM
2022-06-15T04-15-27,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,114,06/08/2022 12:00:00 AM
2022-06-16T04-15-45,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,114,06/08/2022 12:00:00 AM
2022-06-17T04-15-27,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,114,06/16/2022 12:00:00 AM
2022-06-18T04-15-18,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,114,06/17/2022 12:00:00 AM
2022-06-19T04-15-29,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,114,06/17/2022 12:00:00 AM
2022-06-20T04-15-58,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,114,06/17/2022 12:00:00 AM
2022-06-21T04-15-35,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,114,06/17/2022 12:00:00 AM
2022-06-22T04-15-20,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,114,06/21/2022 12:00:00 AM
2022-06-22T04-15-20,74820,CNTRL OK FMC - KONAWA,NLP,NLP,NLP,72,06/21/2022 12:00:00 AM
2022-06-23T04-15-16,74820,CNTRL OK FMC - KONAWA,NLP,NLP,NLP,72,06/21/2022 12:00:00 AM
2022-06-23T04-15-16,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,114,06/21/2022 12:00:00 AM
2022-06-24T04-15-26,74820,CNTRL OK FMC - KONAWA,NLP,NLP,NLP,72,06/21/2022 12:00:00 AM
2022-06-24T04-15-26,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,114,06/21/2022 12:00:00 AM
2022-06-25T04-15-18,74820,CNTRL OK FMC - KONAWA,NLP,NLP,NLP,72,06/21/2022 12:00:00 AM
2022-06-25T04-15-18,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,114,06/21/2022 12:00:00 AM
2022-06-26T04-15-17,74820,CNTRL OK FMC - KONAWA,NLP,NLP,NLP,72,06/21/2022 12:00:00 AM
2022-06-26T04-15-17,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,114,06/21/2022 12:00:00 AM
2022-06-27T04-15-31,74820,CNTRL OK FMC - KONAWA,NLP,NLP,NLP,72,06/21/2022 12:00:00 AM
2022-06-27T04-15-31,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,114,06/21/2022 12:00:00 AM
2022-06-28T04-15-44,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,114,06/27/2022 12:00:00 AM
2022-06-28T04-15-44,74820,CNTRL OK FMC - KONAWA,NLP,NLP,NLP,72,06/21/2022 12:00:00 AM
2022-06-29T04-15-40,74820,CNTRL OK FMC - KONAWA,NLP,NLP,NLP,72,06/21/2022 12:00:00 AM
2022-06-29T04-15-40,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,114,06/28/2022 12:00:00 AM
2022-06-30T04-15-32,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,114,06/28/2022 12:00:00 AM
2022-06-30T04-15-32,74820,CNTRL OK FMC - KONAWA,NLP,NLP,NLP,72,06/21/2022 12:00:00 AM
2022-07-01T04-15-22,74820,CNTRL OK FMC - KONAWA,NLP,NLP,NLP,72,06/21/2022 12:00:00 AM
2022-07-01T04-15-22,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,114,06/30/2022 12:00:00 AM
2022-07-03T14-40-38,74820,CNTRL OK FMC - KONAWA,NLP,NLP,NLP,72,06/21/2022 12:00:00 AM
2022-07-03T14-40-38,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,114,07/01/2022 12:00:00 AM
2022-07-04T04-15-29,74820,CNTRL OK FMC - KONAWA,NLP,NLP,NLP,72,06/21/2022 12:00:00 AM
2022-07-04T04-15-29,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,114,07/01/2022 12:00:00 AM
2022-07-05T04-15-18,74820,CNTRL OK FMC - KONAWA,NLP,NLP,NLP,72,06/21/2022 12:00:00 AM
2022-07-05T04-15-18,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,114,07/01/2022 12:00:00 AM
2022-07-06T04-15-19,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,114,07/01/2022 12:00:00 AM
2022-07-07T04-15-17,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,114,07/06/2022 12:00:00 AM
2022-07-07T13-15-18,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,114,07/06/2022 12:00:00 AM
2022-07-08T04-15-19,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,114,07/07/2022 12:00:00 AM
2022-07-09T04-15-19,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,114,07/07/2022 12:00:00 AM
2022-07-10T04-15-26,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,114,07/07/2022 12:00:00 AM
2022-07-11T04-15-25,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,114,07/07/2022 12:00:00 AM
2022-07-12T04-15-22,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,114,07/11/2022 12:00:00 AM
2022-07-13T04-15-22,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,114,07/12/2022 12:00:00 AM
2022-07-14T04-15-29,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,114,07/13/2022 12:00:00 AM
2022-07-15T04-15-46,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,114,07/14/2022 12:00:00 AM
2022-07-17T04-15-18,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,112,07/15/2022 12:00:00 AM
2022-07-17T04-15-18,74820,CNTRL OK FMC - KONAWA,NLP,NLP,NLP,72,07/15/2022 12:00:00 AM
2022-07-18T04-15-21,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,112,07/15/2022 12:00:00 AM
2022-07-18T04-15-21,74820,CNTRL OK FMC - KONAWA,NLP,NLP,NLP,72,07/15/2022 12:00:00 AM
2022-07-18T07-55-19,74820,CNTRL OK FMC - KONAWA,NLP,NLP,NLP,72,07/15/2022 12:00:00 AM
2022-07-18T07-55-19,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,112,07/15/2022 12:00:00 AM
2022-07-19T04-15-25,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,69,07/18/2022 12:00:00 AM
2022-07-19T04-15-25,74820,CNTRL OK FMC - KONAWA,NLP,NLP,NLP,72,07/15/2022 12:00:00 AM
2022-07-20T04-15-41,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,69,07/18/2022 12:00:00 AM
2022-07-20T04-15-41,74820,CNTRL OK FMC - KONAWA,NLP,NLP,NLP,72,07/15/2022 12:00:00 AM
2022-07-21T04-15-40,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,69,07/18/2022 12:00:00 AM
2022-07-21T04-15-40,74820,CNTRL OK FMC - KONAWA,NLP,NLP,NLP,72,07/15/2022 12:00:00 AM
2022-07-22T04-15-29,74820,CNTRL OK FMC - KONAWA,NLP,NLP,NLP,72,07/15/2022 12:00:00 AM
2022-07-22T04-15-29,74820,MERCY HOSPITAL - ADA,NLP,NLP,NLP,63,07/21/2022 12:00:00 AM
